time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,279.92462,3.1298401,-2.3298833,5,drone90,55,129,4,5
01:00:10,279.96744,3.0640504,-2.028851,6,drone90,55,129,5,10
01:00:15,279.995,2.954708,-1.7739277,5,drone90,55,124,7,15
01:00:20,280.02032,2.9302285,-1.7117954,5,drone90,60,123,9,20
01:00:25,280.0496,3.0644178,-1.810038,6,drone90,63,128,10,25
01:00:30,280.0799,3.2318864,-1.8444283,5,drone90,63,135,10,30
01:00:35,280.11816,3.2376435,-1.6430657,5,drone90,65,140,10,35
01:00:40,280.1562,3.1730516,-1.3218942,5,drone90,66,147,10,40
01:00:45,280.15814,3.3467667,-1.0700616,6,drone90,67,153,10,45
01:00:50,280.0932,3.8553169,-1.0781598,5,drone90,69,160,10,50
01:00:55,280.0279,4.2301345,-1.2032032,5,drone90,70,167,10,55
01:01:00,280.01,4.2950435,-1.1999803,5,drone90,71,173,10,60
01:01:05,280.01605,4.2849183,-1.166318,6,drone90,72,179,10,65
01:01:10,280.02856,4.3700457,-1.2430564,5,drone90,73,185,10,70
01:01:15,280.05725,4.487064,-1.4120198,6,drone90,75,192,10,75
01:01:20,280.10025,4.480567,-1.6474568,5,drone90,76,198,10,80
01:01:25,280.14276,4.173768,-1.9131743,6,drone90,77,203,10,85
01:01:30,280.1686,3.5201252,-2.1674397,5,drone90,78,209,10,90
01:01:35,280.1687,2.7919197,-2.2838328,5,drone90,79,215,10,95
01:01:40,280.15848,2.3406143,-2.1213975,5,drone90,80,221,10,100
01:01:45,280.17413,2.4131,-1.6956276,6,drone90,82,226,10,105
01:01:50,280.20844,2.8274918,-1.3594997,5,drone90,83,232,10,110
01:01:55,280.23108,3.2308884,-1.3065224,5,drone90,88,232,10,115
01:02:00,280.25,3.4835346,-1.4494318,5,drone90,90,228,10,120
01:02:05,280.27838,3.5170426,-1.714069,5,drone90,90,224,10,125
01:02:10,280.3166,3.3278782,-2.065763,5,drone90,90,219,10,130
01:02:15,280.35483,2.8830292,-2.4184597,6,drone90,90,214,10,135
01:02:20,280.35754,2.3034222,-2.6115203,5,drone90,90,209,10,140
01:02:25,280.25558,1.9150589,-2.558166,5,drone90,90,205,10,145
01:02:30,280.15173,1.8952278,-2.1605132,5,drone90,90,200,10,150
01:02:35,280.22467,2.186047,-1.6868273,5,drone90,90,194,10,155
01:02:40,280.35394,2.5242958,-1.5279415,5,drone90,90,189,10,160
01:02:45,280.37244,2.854563,-1.5730064,5,drone90,90,184,10,165
01:02:50,280.28183,3.335308,-1.5436417,5,drone90,90,178,10,170
01:02:55,280.15344,4.004693,-1.5362021,4,drone90,91,172,10,175
