time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,282.90787,-6.5210524,-0.6180128,4,drone90,55,129,4,5
01:00:10,282.9643,-6.5293894,-0.78860605,5,drone90,55,129,5,10
01:00:15,283.03174,-6.3569617,-0.83923435,4,drone90,55,124,7,15
01:00:20,283.0876,-6.2821627,-0.9413271,5,drone90,60,123,9,20
01:00:25,283.0036,-6.303862,-1.1114886,4,drone90,63,128,10,25
01:00:30,282.89487,-6.126091,-1.1150417,5,drone90,63,135,10,30
01:00:35,282.86932,-5.8250446,-1.0454158,4,drone90,65,140,10,35
01:00:40,282.86456,-5.5467896,-1.0040013,5,drone90,66,147,10,40
01:00:45,282.87466,-5.279184,-1.0231067,4,drone90,67,153,10,45
01:00:50,282.9278,-5.2385073,-0.9305711,5,drone90,69,160,10,50
01:00:55,283.03522,-5.3887916,-0.89781475,5,drone90,70,167,10,55
01:01:00,283.08588,-5.623785,-1.2365713,4,drone90,71,173,10,60
01:01:05,282.99716,-5.7448397,-1.5095845,5,drone90,72,179,10,65
01:01:10,282.97678,-5.4645934,-1.6333745,5,drone90,73,185,10,70
01:01:15,283.01547,-5.4253516,-1.7173437,4,drone90,75,192,10,75
01:01:20,283.04156,-5.674885,-1.7514986,5,drone90,76,198,10,80
01:01:25,283.03802,-5.7161956,-1.7974793,5,drone90,77,203,10,85
01:01:30,283.01785,-5.5448823,-1.7992051,4,drone90,78,209,10,90
01:01:35,283.00394,-5.5726266,-1.80618,5,drone90,79,215,10,95
01:01:40,282.98944,-5.809717,-1.9426515,4,drone90,80,221,10,100
01:01:45,282.96005,-5.944581,-1.9143789,5,drone90,82,226,10,105
01:01:50,282.94647,-5.671468,-1.5038271,5,drone90,83,232,10,110
01:01:55,282.95343,-5.22652,-1.1311908,4,drone90,88,232,10,115
01:02:00,282.9659,-4.823686,-0.76947093,4,drone90,90,228,10,120
01:02:05,282.99472,-4.6445365,-0.64052546,5,drone90,90,224,10,125
01:02:10,282.99942,-4.5004263,-1.281306,4,drone90,90,219,10,130
01:02:15,283.02545,-4.6064534,-1.8104678,4,drone90,90,214,10,135
01:02:20,283.08386,-4.8841524,-1.6271006,5,drone90,90,209,10,140
01:02:25,283.1283,-4.968043,-1.3824052,4,drone90,90,205,10,145
01:02:30,283.25723,-5.3347683,-1.194265,5,drone90,90,200,10,150
01:02:35,283.4453,-5.690077,-0.7167953,4,drone90,90,194,10,155
01:02:40,283.36984,-5.9126015,-0.38908067,4,drone90,90,189,10,160
01:02:45,283.14777,-6.073442,-0.56534475,5,drone90,90,184,10,165
01:02:50,283.18124,-6.4037666,-1.5080295,4,drone90,90,178,10,170
01:02:55,283.14764,-6.999443,-1.9788784,4,drone90,91,172,10,175
01:03:00,283.0926,-7.1701384,-1.7112793,5,drone90,90,167,10,180
01:03:05,283.1039,-7.076591,-1.3107085,4,drone90,90,162,10,185
01:03:10,283.1291,-6.936816,-1.0193955,4,drone90,90,158,10,190
01:03:15,283.18707,-6.841422,-0.87579393,5,drone90,90,153,10,195
01:03:20,283.22635,-6.8773937,-0.9278157,4,drone90,90,149,10,200
01:03:25,283.19644,-6.9015784,-1.1808765,5,drone90,90,145,10,205
01:03:30,283.14453,-6.904612,-1.18533,4,drone90,90,141,10,210
01:03:35,283.16095,-7.231047,-1.1325821,5,drone90,90,137,10,215
01:03:40,283.06836,-7.7761908,-1.6210878,4,drone90,90,132,10,220
01:03:45,282.93365,-7.736294,-1.7176893,5,drone90,90,128,10,225
01:03:50,282.88663,-7.3714814,-1.6414127,5,drone90,90,124,10,230
01:03:55,282.88,-7.2458663,-1.7046382,4,drone90,90,119,10,235
01:04:00,282.86786,-7.1759543,-1.6280873,5,drone90,91,115,10,240
01:04:05,282.88757,-7.0128775,-1.3552107,5,drone90,91,111,10,245
01:04:10,282.9218,-7.0351577,-1.3305098,4,drone90,91,107,10,250
01:04:15,282.92783,-7.0438547,-1.4201295,5,drone90,90,102,10,255
01:04:20,282.95526,-6.9886007,-1.4513459,4,drone90,91,97,10,260
01:04:25,283.01505,-7.043703,-1.4914918,4,drone90,91,93,10,265
01:04:30,283.0568,-7.2140303,-1.4870154,5,drone90,91,88,10,270
01:04:35,283.1017,-7.217121,-1.3655457,4,drone90,91,83,10,275
01:04:40,283.13745,-7.2737093,-1.2371495,5,drone90,91,79,10,280
01:04:45,283.07965,-7.3455267,-1.0956843,5,drone90,91,74,10,285
01:04:50,283.08347,-7.1957636,-0.9956401,4,drone90,91,68,10,290
01:04:55,283.23004,-6.802722,-0.9894856,5,drone90,91,63,10,295
01:05:00,283.43195,-6.516808,-1.1475565,4,drone90,91,58,10,300
01:05:05,283.3949,-6.948388,-0.8546939,5,drone90,91,53,10,305
01:05:10,283.2459,-7.483686,-0.64443624,4,drone90,91,48,10,310
01:05:15,283.26755,-7.38853,-0.66409063,5,drone90,91,43,10,315
01:05:20,283.23608,-7.272222,-0.6120815,4,drone90,91,38,10,320
01:05:25,283.05893,-7.404074,-0.5894377,5,drone90,91,33,10,325
01:05:30,282.9583,-7.5449047,-0.499065,4,drone90,91,29,10,330
01:05:35,282.96768,-7.387433,-0.3440909,4,drone90,91,24,10,335
01:05:40,283.0103,-7.36765,-0.48654914,5,drone90,91,19,10,340
01:05:45,283.0988,-7.7741756,-1.0155696,4,drone90,89,15,10,345
01:05:50,283.14374,-8.148115,-1.4155499,5,drone90,83,14,10,350
01:05:55,283.00168,-8.449591,-1.3696696,5,drone90,77,14,10,355
01:06:00,282.89618,-8.311129,-1.3171626,4,drone90,75,19,10,360
01:06:05,282.84222,-7.9667854,-1.4594109,5,drone90,76,24,10,365
01:06:10,282.83713,-7.54917,-1.5252682,5,drone90,76,30,10,370
