time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,280.0524,-0.28199276,0.9786636,3,drone90,55,129,4,5
01:00:10,280.06305,-0.28739014,0.9376994,3,drone90,55,129,5,10
01:00:15,280.08618,-0.3027216,0.93137836,3,drone90,55,124,7,15
01:00:20,280.12576,-0.33551618,0.9802075,3,drone90,60,123,9,20
01:00:25,280.18198,-0.38819015,1.1095167,3,drone90,63,128,10,25
01:00:30,280.24564,-0.4506012,1.3234781,3,drone90,63,135,10,30
01:00:35,280.301,-0.50517803,1.5649214,3,drone90,65,140,10,35
01:00:40,280.33392,-0.5394239,1.7108591,2,drone90,66,147,10,40
01:00:45,280.35837,-0.57742304,1.741047,3,drone90,67,153,10,45
01:00:50,280.38956,-0.66843575,1.6276294,3,drone90,69,160,10,50
01:00:55,280.42798,-0.85061806,1.3982123,3,drone90,70,167,10,55
01:01:00,280.46396,-1.1202933,1.1330053,3,drone90,71,173,10,60
01:01:05,280.48203,-1.3728135,0.9244875,2,drone90,72,179,10,65
01:01:10,280.483,-1.6038657,0.7422486,3,drone90,73,185,10,70
01:01:15,280.46658,-1.8104452,0.5536119,3,drone90,75,192,10,75
01:01:20,280.4408,-1.9145533,0.3997824,3,drone90,76,198,10,80
01:01:25,280.41565,-1.9272565,0.28154024,3,drone90,77,203,10,85
01:01:30,280.39493,-1.8728122,0.19982076,3,drone90,78,209,10,90
01:01:35,280.3784,-1.7783389,0.15596403,3,drone90,79,215,10,95
01:01:40,280.36298,-1.6632186,0.14017163,3,drone90,80,221,10,100
01:01:45,280.34537,-1.5467091,0.13460247,3,drone90,82,226,10,105
01:01:50,280.32715,-1.4623878,0.121696584,2,drone90,83,232,10,110
01:01:55,280.3038,-1.3989935,0.086841665,3,drone90,88,232,10,115
01:02:00,280.26923,-1.3543458,0.012064584,3,drone90,90,228,10,120
01:02:05,280.22922,-1.3444338,-0.093841136,3,drone90,90,224,10,125
01:02:10,280.1884,-1.3629705,-0.21016818,3,drone90,90,219,10,130
01:02:15,280.1529,-1.4007899,-0.3067148,3,drone90,90,214,10,135
01:02:20,280.1277,-1.4486834,-0.3547111,3,drone90,90,209,10,140
01:02:25,280.11465,-1.500083,-0.3379191,3,drone90,90,205,10,145
01:02:30,280.1122,-1.5512971,-0.260962,3,drone90,90,200,10,150
01:02:35,280.11636,-1.6005472,-0.15044038,3,drone90,90,194,10,155
01:02:40,280.12402,-1.6557746,-0.034170933,4,drone90,90,189,10,160
01:02:45,280.13297,-1.7140707,0.027783051,3,drone90,90,184,10,165
01:02:50,280.14352,-1.7775116,0.035632282,3,drone90,90,178,10,170
01:02:55,280.15805,-1.8620282,0.033782594,3,drone90,91,172,10,175
01:03:00,280.1749,-1.959568,0.05214889,3,drone90,90,167,10,180
01:03:05,280.19193,-2.0417964,0.092040025,3,drone90,90,162,10,185
01:03:10,280.2115,-2.084006,0.12990825,3,drone90,90,158,10,190
01:03:15,280.24353,-2.0848157,0.15033722,4,drone90,90,153,10,195
01:03:20,280.287,-2.0786095,0.17000598,3,drone90,90,149,10,200
01:03:25,280.32764,-2.1140714,0.2495063,3,drone90,90,145,10,205
01:03:30,280.35852,-2.2035244,0.4626358,3,drone90,90,141,10,210
01:03:35,280.3633,-2.3239913,0.90472996,4,drone90,90,137,10,215
01:03:40,280.31937,-2.3875349,1.3521327,3,drone90,90,132,10,220
01:03:45,280.2355,-2.4111729,1.4589008,3,drone90,90,128,10,225
01:03:50,280.14404,-2.4743445,1.2640196,3,drone90,90,124,10,230
01:03:55,280.09958,-2.5064251,1.0404431,3,drone90,90,119,10,235
01:04:00,280.10126,-2.4012253,0.9624816,2,drone90,91,115,10,240
01:04:05,280.10852,-2.21219,0.9060609,3,drone90,91,111,10,245
01:04:10,280.10657,-2.0331821,0.78063816,3,drone90,91,107,10,250
01:04:15,280.09946,-1.9215499,0.6211418,3,drone90,90,102,10,255
01:04:20,280.09558,-1.8165418,0.48879266,3,drone90,91,97,10,260
01:04:25,280.09558,-1.6942524,0.39768147,3,drone90,91,93,10,265
01:04:30,280.0981,-1.5724802,0.3429277,3,drone90,91,88,10,270
01:04:35,280.10336,-1.4757215,0.31441605,3,drone90,91,83,10,275
01:04:40,280.11368,-1.422731,0.3046619,3,drone90,91,79,10,280
01:04:45,280.1357,-1.422818,0.3086595,4,drone90,91,74,10,285
01:04:50,280.1649,-1.4695997,0.31767944,3,drone90,91,68,10,290
01:04:55,280.18964,-1.534008,0.32320675,3,drone90,91,63,10,295
01:05:00,280.20828,-1.6086531,0.32442418,3,drone90,91,58,10,300
01:05:05,280.2145,-1.6887437,0.32108498,3,drone90,91,53,10,305
01:05:10,280.20142,-1.7617732,0.3140231,3,drone90,91,48,10,310
01:05:15,280.17792,-1.8095813,0.30597317,2,drone90,91,43,10,315
01:05:20,280.14996,-1.8453606,0.29687405,3,drone90,91,38,10,320
01:05:25,280.1222,-1.8825611,0.28818175,3,drone90,91,33,10,325
01:05:30,280.1095,-1.9105532,0.2855141,2,drone90,91,29,10,330
01:05:35,280.10617,-1.9298693,0.28516653,3,drone90,91,24,10,335
01:05:40,280.10724,-1.935955,0.27994904,2,drone90,91,19,10,340
01:05:45,280.1096,-1.928778,0.26808655,3,drone90,89,15,10,345
01:05:50,280.1122,-1.9195814,0.2618548,3,drone90,83,14,10,350
01:05:55,280.1166,-1.9225887,0.27273294,3,drone90,77,14,10,355
01:06:00,280.12668,-1.9550185,0.28138375,3,drone90,75,19,10,360
01:06:05,280.14407,-2.0363128,0.24624611,3,drone90,76,24,10,365
01:06:10,280.16263,-2.169461,0.1452471,3,drone90,76,30,10,370
01:06:15,280.17166,-2.3168948,0.010850123,3,drone90,76,36,10,375
01:06:20,280.16895,-2.4079952,-0.09125155,2,drone90,76,42,10,380
01:06:25,280.1587,-2.4347563,-0.17015834,3,drone90,76,48,10,385
01:06:30,280.14343,-2.3815353,-0.24021083,3,drone90,76,54,10,390
01:06:35,280.12955,-2.255654,-0.29050398,3,drone90,76,61,10,395
01:06:40,280.11902,-2.0950677,-0.3234391,3,drone90,76,67,10,400
01:06:45,280.11234,-1.9347769,-0.3384341,3,drone90,76,73,10,405
01:06:50,280.10953,-1.8192604,-0.33801362,2,drone90,76,79,10,410
01:06:55,280.10904,-1.736399,-0.326214,3,drone90,76,85,10,415
01:07:00,280.11035,-1.682242,-0.30190262,3,drone90,76,91,10,420
01:07:05,280.1129,-1.6683617,-0.26915315,3,drone90,76,97,10,425
01:07:10,280.11536,-1.675463,-0.23763296,2,drone90,76,103,10,430
01:07:15,280.11752,-1.6898184,-0.20140769,3,drone90,75,108,10,435
01:07:20,280.119,-1.7073153,-0.15305786,3,drone90,76,114,10,440
01:07:25,280.11792,-1.7195901,-0.104575396,3,drone90,76,120,10,445
01:07:30,280.11487,-1.719974,-0.069752745,2,drone90,76,126,10,450
01:07:35,280.10986,-1.7067388,-0.04546832,3,drone90,75,132,10,455
01:07:40,280.10287,-1.6751457,-0.032938898,3,drone90,75,138,10,460
01:07:45,280.09616,-1.6279383,-0.040554386,3,drone90,75,145,10,465
01:07:50,280.0911,-1.572402,-0.06608363,3,drone90,75,152,10,470
01:07:55,280.08905,-1.5245771,-0.098528296,2,drone90,75,158,10,475
01:08:00,280.0902,-1.4779822,-0.13951497,3,drone90,75,165,10,480
01:08:05,280.09708,-1.4268646,-0.1955842,3,drone90,75,172,10,485
01:08:10,280.11252,-1.386604,-0.25531176,3,drone90,75,178,10,490
01:08:15,280.13766,-1.3656555,-0.31383204,3,drone90,75,184,10,495
01:08:20,280.1725,-1.3688602,-0.3716506,3,drone90,75,191,10,500
01:08:25,280.21585,-1.3987323,-0.43394724,3,drone90,75,197,10,505
01:08:30,280.26108,-1.4530797,-0.50511384,3,drone90,75,204,10,510
01:08:35,280.29233,-1.5172158,-0.5837893,3,drone90,75,211,10,515
01:08:40,280.2952,-1.5667571,-0.66322803,3,drone90,75,217,10,520
01:08:45,280.26663,-1.5786289,-0.73232985,3,drone90,75,224,10,525
01:08:50,280.22153,-1.5302052,-0.77326757,3,drone90,74,230,10,530
01:08:55,280.18747,-1.4310127,-0.78673613,2,drone90,69,231,10,535
01:09:00,280.167,-1.2893286,-0.78558326,3,drone90,64,231,10,540
01:09:05,280.15598,-1.1379728,-0.76589483,3,drone90,59,230,10,545
01:09:10,280.1559,-1.076538,-0.7193262,3,drone90,59,226,10,550
01:09:15,280.16702,-1.1382557,-0.6474096,3,drone90,60,222,10,555
01:09:20,280.18497,-1.2977381,-0.55254066,3,drone90,60,218,10,560
01:09:25,280.20477,-1.4791187,-0.43557587,3,drone90,60,214,10,565
01:09:30,280.2238,-1.6190249,-0.29505992,3,drone90,60,209,10,570
01:09:35,280.24423,-1.6987244,-0.13224329,3,drone90,60,205,10,575
01:09:40,280.26968,-1.7305266,0.037791383,3,drone90,60,200,10,580
01:09:45,280.30243,-1.7383779,0.20666246,3,drone90,60,196,10,585
01:09:50,280.3435,-1.740421,0.39008245,4,drone90,60,191,10,590
01:09:55,280.36935,-1.7447451,0.54321,3,drone90,60,187,10,595
01:10:00,280.35962,-1.750565,0.63366383,3,drone90,60,182,10,600
01:10:05,280.30185,-1.7632406,0.68544215,4,drone90,60,178,10,605
01:10:10,280.217,-1.801013,0.70272034,3,drone90,60,173,10,610
01:10:15,280.15738,-1.8778588,0.72433585,3,drone90,60,168,10,615
01:10:20,280.13425,-1.9899706,0.77428144,3,drone90,60,164,10,620
01:10:25,280.13962,-2.0844836,0.8321916,2,drone90,60,158,10,625
01:10:30,280.15573,-2.1495335,0.8904052,3,drone90,60,153,10,630
01:10:35,280.1702,-2.1766026,0.940643,3,drone90,60,148,10,635
01:10:40,280.17395,-2.1650417,0.962523,3,drone90,60,143,10,640
01:10:45,280.17404,-2.1378381,0.96014005,3,drone90,60,137,10,645
01:10:50,280.1805,-2.1016676,0.9458758,3,drone90,60,132,10,650
01:10:55,280.20068,-2.05849,0.9390862,3,drone90,60,127,10,655
01:11:00,280.23712,-2.0148346,0.95901376,3,drone90,60,121,10,660
01:11:05,280.2861,-1.9730825,1.0099243,3,drone90,60,116,10,665
01:11:10,280.33902,-1.929533,1.078175,3,drone90,60,112,10,670
01:11:15,280.38715,-1.8798193,1.1418271,3,drone90,61,107,10,675
01:11:20,280.41586,-1.8415478,1.176095,2,drone90,61,102,10,680
01:11:25,280.42972,-1.8149322,1.1881388,3,drone90,61,98,10,685
01:11:30,280.4286,-1.8045607,1.1839653,3,drone90,60,92,10,690
01:11:35,280.41013,-1.8165725,1.1726269,4,drone90,61,87,10,695
01:11:40,280.38763,-1.830856,1.1722854,3,drone90,61,82,10,700
01:11:45,280.37466,-1.8278836,1.1884733,3,drone90,61,77,10,705
01:11:50,280.3723,-1.8048005,1.2200044,3,drone90,61,72,10,710
01:11:55,280.38065,-1.7662964,1.2667661,3,drone90,61,67,10,715
01:12:00,280.39706,-1.7253302,1.3310914,3,drone90,61,62,10,720
01:12:05,280.41708,-1.6974716,1.413545,3,drone90,61,58,10,725
01:12:10,280.43484,-1.6960179,1.501758,3,drone90,61,53,10,730
01:12:15,280.44485,-1.7280267,1.5644642,3,drone90,61,48,10,735
01:12:20,280.4451,-1.7936679,1.5684463,3,drone90,61,43,10,740
01:12:25,280.4394,-1.8695016,1.5215676,2,drone90,61,38,10,745
01:12:30,280.4303,-1.9549388,1.4452071,3,drone90,61,33,10,750
01:12:35,280.41476,-2.0512867,1.3532752,3,drone90,61,28,10,755
01:12:40,280.38968,-2.1178205,1.2879455,3,drone90,61,24,10,760
01:12:45,280.3563,-2.1342163,1.2600849,3,drone90,61,19,10,765
01:12:50,280.3202,-2.1047165,1.2547761,3,drone90,59,15,10,770
01:12:55,280.29144,-2.0594618,1.2580743,2,drone90,53,14,10,775
01:13:00,280.26526,-2.0099452,1.2611717,3,drone90,47,14,10,780
01:13:05,280.23575,-1.9571028,1.2542893,3,drone90,44,18,10,785
01:13:10,280.2067,-1.9158789,1.2272581,3,drone90,46,23,10,790
01:13:15,280.1788,-1.8823562,1.1753402,3,drone90,46,29,10,795
01:13:20,280.15396,-1.8509026,1.1011147,3,drone90,46,35,10,800
01:13:25,280.13306,-1.8179255,1.0099715,3,drone90,46,41,10,805
01:13:30,280.11697,-1.7846699,0.90862614,3,drone90,46,47,10,810
01:13:35,280.10764,-1.7584151,0.82460666,2,drone90,46,53,10,815
01:13:40,280.1019,-1.7319717,0.7474932,3,drone90,46,59,10,820
01:13:45,280.09818,-1.6959233,0.66527927,3,drone90,46,64,10,825
01:13:50,280.09714,-1.659938,0.60265154,3,drone90,46,70,10,830
01:13:55,280.0978,-1.6306404,0.56353706,3,drone90,46,75,10,835
01:14:00,280.09988,-1.6099414,0.545639,3,drone90,46,81,10,840
01:14:05,280.1036,-1.5986494,0.54872733,3,drone90,46,87,10,845
01:14:10,280.10916,-1.5945488,0.57174146,3,drone90,46,93,10,850
01:14:15,280.116,-1.5938803,0.6081007,3,drone90,45,99,10,855
01:14:20,280.12292,-1.5971953,0.6490529,3,drone90,46,105,10,860
01:14:25,280.13034,-1.6137457,0.6936224,3,drone90,46,111,10,865
01:14:30,280.1388,-1.6516874,0.7392558,2,drone90,45,118,10,870
01:14:35,280.155,-1.7201523,0.802036,3,drone90,45,124,10,875
01:14:40,280.1946,-1.81052,0.9035044,3,drone90,45,129,10,880
01:14:45,280.26358,-1.8611447,1.0375847,3,drone90,45,135,10,885
01:14:50,280.32587,-1.8680413,1.171315,2,drone90,45,140,10,890
01:14:55,280.3486,-1.8885378,1.2941824,3,drone90,45,145,10,895
01:15:00,280.29434,-1.9830183,1.3453159,3,drone90,45,151,10,900
01:15:05,280.19724,-2.1152651,1.2755283,3,drone90,45,158,10,905
01:15:10,280.14987,-2.1770444,1.2235351,2,drone90,45,163,10,910
01:15:15,280.15054,-2.15564,1.241783,3,drone90,45,169,10,915
01:15:20,280.17746,-2.0784802,1.3131737,3,drone90,45,175,10,920
01:15:25,280.21317,-1.9982533,1.3981968,3,drone90,45,181,10,925
01:15:30,280.24493,-1.9341898,1.4852732,3,drone90,45,186,10,930
01:15:35,280.2575,-1.891509,1.5605012,3,drone90,45,192,10,935
01:15:40,280.24487,-1.8811799,1.6080297,3,drone90,45,199,10,940
01:15:45,280.21643,-1.900136,1.6373711,3,drone90,45,205,10,945
01:15:50,280.18512,-1.9128642,1.6731915,3,drone90,45,212,10,950
01:15:55,280.1625,-1.8963673,1.715575,2,drone90,45,218,10,955
01:16:00,280.1466,-1.8538475,1.7607764,3,drone90,45,225,10,960
01:16:05,280.13785,-1.7930466,1.7946504,3,drone90,44,231,10,965
01:16:10,280.13828,-1.7431618,1.7932539,3,drone90,39,232,10,970
01:16:15,280.14307,-1.7069467,1.7724406,3,drone90,34,231,10,975
01:16:20,280.15005,-1.6852175,1.7685256,3,drone90,29,231,10,980
01:16:25,280.15842,-1.6950041,1.8206543,3,drone90,29,226,10,985
01:16:30,280.1647,-1.7370586,1.9015619,2,drone90,30,222,10,990
01:16:35,280.1611,-1.8229886,1.989708,4,drone90,30,217,10,995
01:16:40,280.13367,-1.9156666,2.0401993,3,drone90,30,212,10,1000
01:16:45,280.10953,-1.9279584,2.0417552,3,drone90,30,207,10,1005
01:16:50,280.10474,-1.8670869,2.01838,3,drone90,30,203,10,1010
01:16:55,280.1078,-1.8021935,1.9852661,3,drone90,30,198,10,1015
01:17:00,280.11084,-1.7951409,1.9800457,3,drone90,30,193,10,1020
01:17:05,280.11523,-1.8348216,2.0027587,3,drone90,30,188,10,1025
01:17:10,280.1191,-1.8802495,2.0033855,3,drone90,30,183,10,1030
01:17:15,280.12048,-1.9193772,1.9674987,3,drone90,30,178,10,1035
01:17:20,280.12097,-1.9399941,1.9262283,2,drone90,30,173,10,1040
01:17:25,280.12247,-1.9360241,1.8849164,3,drone90,30,168,10,1045
01:17:30,280.1252,-1.8987664,1.8376698,3,drone90,30,164,10,1050
01:17:35,280.12732,-1.8353561,1.7952081,3,drone90,30,159,10,1055
01:17:40,280.1276,-1.7576832,1.7608829,3,drone90,30,154,10,1060
01:17:45,280.12613,-1.6740106,1.7332717,3,drone90,31,149,10,1065
01:17:50,280.124,-1.592924,1.7053571,3,drone90,30,144,10,1070
01:17:55,280.12265,-1.5280725,1.67066,3,drone90,30,139,10,1075
01:18:00,280.12317,-1.4926295,1.6380684,2,drone90,31,134,10,1080
01:18:05,280.12558,-1.4771291,1.6097728,3,drone90,31,129,10,1085
01:18:10,280.12997,-1.4747032,1.5901262,3,drone90,30,124,10,1090
01:18:15,280.13403,-1.4767709,1.5872498,3,drone90,31,119,10,1095
01:18:20,280.1367,-1.4727931,1.5914565,3,drone90,31,114,10,1100
01:18:25,280.1377,-1.4573071,1.5934134,4,drone90,30,110,10,1105
01:18:30,280.13696,-1.4350413,1.5854932,3,drone90,30,105,10,1110
01:18:35,280.13553,-1.4154297,1.5669985,3,drone90,31,101,10,1115
01:18:40,280.13367,-1.3981863,1.5364188,3,drone90,31,97,10,1120
01:18:45,280.1316,-1.3806542,1.4910522,3,drone90,31,93,10,1125
01:18:50,280.12967,-1.3611019,1.4397337,2,drone90,30,88,10,1130
01:18:55,280.12778,-1.3312541,1.3768978,3,drone90,31,83,10,1135
01:19:00,280.12585,-1.2793455,1.2934872,3,drone90,31,78,10,1140
01:19:05,280.12457,-1.2249886,1.2244954,2,drone90,31,73,10,1145
01:19:10,280.12357,-1.1664389,1.1661576,3,drone90,31,68,10,1150
01:19:15,280.1228,-1.0987991,1.118679,3,drone90,31,63,10,1155
01:19:20,280.12256,-1.0372376,1.0988783,3,drone90,31,58,10,1160
01:19:25,280.1228,-0.99020064,1.1006,2,drone90,31,53,10,1165
01:19:30,280.12347,-0.94447845,1.1161166,3,drone90,31,48,10,1170
01:19:35,280.1249,-0.88527125,1.144494,3,drone90,31,43,10,1175
01:19:40,280.1274,-0.81467813,1.1735556,3,drone90,31,37,10,1180
01:19:45,280.1304,-0.74466944,1.1889704,2,drone90,31,32,10,1185
01:19:50,280.13428,-0.66636676,1.1874408,3,drone90,31,27,10,1190
01:19:55,280.1394,-0.57398003,1.1623462,3,drone90,31,22,10,1195
01:20:00,280.14432,-0.4995149,1.1162971,3,drone90,31,17,10,1200
01:20:05,280.1484,-0.45903206,1.0605372,3,drone90,27,14,10,1205
01:20:10,280.1514,-0.45615587,1.0026785,3,drone90,21,14,10,1210
01:20:15,280.1534,-0.48359206,0.94407684,3,drone90,16,14,10,1215
01:20:20,280.15463,-0.52650553,0.8816764,3,drone90,15,18,10,1220
01:20:25,280.1556,-0.56722945,0.81258106,3,drone90,16,23,10,1225
01:20:30,280.15674,-0.59144026,0.73679286,3,drone90,16,28,10,1230
01:20:35,280.15845,-0.593041,0.65981716,3,drone90,16,34,10,1235
01:20:40,280.1608,-0.5752834,0.5854047,3,drone90,16,40,10,1240
01:20:45,280.16382,-0.5454144,0.5135065,3,drone90,16,46,10,1245
01:20:50,280.1675,-0.51227826,0.4440035,3,drone90,16,52,10,1250
