time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,268.53778,-3.419197,5.000424,5,drone90,55,129,4,5
01:00:10,268.33853,-3.8052511,5.383026,6,drone90,55,129,5,10
01:00:15,268.1402,-4.1208525,5.7507977,6,drone90,55,124,7,15
01:00:20,268.13193,-4.303871,5.8989444,5,drone90,60,123,9,20
01:00:25,268.18097,-4.2120543,5.946026,6,drone90,63,128,10,25
01:00:30,268.25143,-3.9648888,5.841591,6,drone90,63,135,10,30
01:00:35,268.3115,-3.7955992,5.7326455,7,drone90,65,140,10,35
01:00:40,268.37723,-3.42525,5.6013827,6,drone90,66,147,10,40
01:00:45,268.4658,-2.9867914,5.4533887,6,drone90,67,153,10,45
01:00:50,268.54224,-2.7024848,5.3526583,7,drone90,69,160,10,50
01:00:55,268.57642,-2.4667418,5.2770457,5,drone90,70,167,10,55
01:01:00,268.58612,-2.4119856,5.327727,6,drone90,71,173,10,60
01:01:05,268.52188,-2.5110404,5.380435,7,drone90,72,179,10,65
01:01:10,268.40842,-2.6259723,5.2992587,7,drone90,73,185,10,70
01:01:15,268.39853,-2.6499066,5.067795,5,drone90,75,192,10,75
01:01:20,268.57556,-2.682937,4.622648,6,drone90,76,198,10,80
01:01:25,268.79883,-2.820646,4.060563,5,drone90,77,203,10,85
01:01:30,268.86923,-2.9824617,3.8061028,6,drone90,78,209,10,90
01:01:35,268.83157,-2.8841097,4.000377,6,drone90,79,215,10,95
01:01:40,268.86353,-2.5810068,4.319841,5,drone90,80,221,10,100
01:01:45,268.87173,-2.3658586,4.491329,6,drone90,82,226,10,105
01:01:50,268.84085,-2.5121417,4.4060807,5,drone90,83,232,10,110
01:01:55,268.837,-2.6520226,4.3319163,6,drone90,88,232,10,115
01:02:00,268.87296,-2.461654,4.34825,5,drone90,90,228,10,120
01:02:05,268.87527,-2.266965,4.420655,6,drone90,90,224,10,125
01:02:10,268.8152,-2.1861293,4.550408,5,drone90,90,219,10,130
01:02:15,268.74014,-2.1547537,4.695318,6,drone90,90,214,10,135
01:02:20,268.69324,-2.1181147,4.8064413,6,drone90,90,209,10,140
01:02:25,268.69098,-2.104627,4.793702,5,drone90,90,205,10,145
01:02:30,268.72858,-2.1443937,4.680775,7,drone90,90,200,10,150
01:02:35,268.82635,-2.330059,4.6807723,7,drone90,90,194,10,155
01:02:40,268.9827,-2.7609348,4.880491,6,drone90,90,189,10,160
01:02:45,268.6037,-3.2560518,5.4156017,6,drone90,90,184,10,165
01:02:50,268.1843,-3.3173783,5.896841,5,drone90,90,178,10,170
01:02:55,268.27585,-3.462354,6.0862446,6,drone90,91,172,10,175
01:03:00,268.2635,-4.2420955,6.077713,5,drone90,90,167,10,180
01:03:05,268.23926,-4.451436,5.938342,5,drone90,90,162,10,185
01:03:10,268.36832,-3.816775,5.554704,6,drone90,90,158,10,190
01:03:15,268.578,-3.1859055,5.2249804,5,drone90,90,153,10,195
01:03:20,268.6993,-3.0862741,5.3906555,5,drone90,90,149,10,200
01:03:25,268.61887,-3.4659908,5.768912,6,drone90,90,145,10,205
01:03:30,268.33472,-3.8675323,6.160855,5,drone90,90,141,10,210
01:03:35,268.1992,-4.1878505,6.1987796,6,drone90,90,137,10,215
01:03:40,268.08246,-4.34635,5.8509116,5,drone90,90,132,10,220
01:03:45,268.07773,-4.08632,5.4634247,6,drone90,90,128,10,225
01:03:50,268.1762,-3.8740811,5.242281,5,drone90,90,124,10,230
01:03:55,268.3144,-3.839858,5.1088185,6,drone90,90,119,10,235
01:04:00,268.47784,-3.8544655,5.1628013,6,drone90,91,115,10,240
01:04:05,268.51465,-3.8171387,5.257136,5,drone90,91,111,10,245
01:04:10,268.50952,-3.7094846,5.4863443,5,drone90,91,107,10,250
01:04:15,268.58118,-3.452982,6.3968983,6,drone90,90,102,10,255
01:04:20,268.3132,-3.2647488,6.717982,6,drone90,91,97,10,260
01:04:25,268.28952,-3.0980458,6.36606,5,drone90,91,93,10,265
01:04:30,268.38712,-3.1361358,5.8750367,6,drone90,91,88,10,270
01:04:35,268.59607,-3.5051877,5.300486,6,drone90,91,83,10,275
01:04:40,268.79178,-4.0678496,4.648625,6,drone90,91,79,10,280
01:04:45,268.6441,-4.2358913,5.146792,5,drone90,91,74,10,285
01:04:50,268.30963,-4.5072064,6.1759715,5,drone90,91,68,10,290
01:04:55,268.17288,-4.972097,6.309666,6,drone90,91,63,10,295
01:05:00,268.12463,-5.291273,6.1423116,5,drone90,91,58,10,300
01:05:05,268.16345,-5.564743,6.1804414,6,drone90,91,53,10,305
01:05:10,268.16452,-5.689551,6.274933,5,drone90,91,48,10,310
01:05:15,268.22336,-5.4091797,6.270317,6,drone90,91,43,10,315
01:05:20,268.28555,-5.5321546,5.722277,6,drone90,91,38,10,320
01:05:25,268.28622,-5.483645,5.329441,6,drone90,91,33,10,325
01:05:30,268.4593,-4.8975635,5.033428,5,drone90,91,29,10,330
01:05:35,268.5701,-4.389764,4.8745246,6,drone90,91,24,10,335
01:05:40,268.59818,-4.025716,4.885976,6,drone90,91,19,10,340
01:05:45,268.6423,-3.5927675,5.011016,7,drone90,89,15,10,345
01:05:50,268.75977,-2.9861012,5.113047,6,drone90,83,14,10,350
01:05:55,268.81973,-2.710474,4.9273562,6,drone90,77,14,10,355
01:06:00,268.80362,-3.1108186,4.5810833,6,drone90,75,19,10,360
01:06:05,268.68063,-3.8200066,4.600945,6,drone90,76,24,10,365
01:06:10,268.47318,-4.2162538,4.911467,6,drone90,76,30,10,370
01:06:15,268.4802,-4.055502,4.9943614,6,drone90,76,36,10,375
01:06:20,268.61826,-3.5920467,4.884727,6,drone90,76,42,10,380
01:06:25,268.7623,-2.9415197,5.0156617,6,drone90,76,48,10,385
01:06:30,268.7961,-2.7527761,5.9645896,6,drone90,76,54,10,390
01:06:35,268.4191,-3.8447678,6.5824246,6,drone90,76,61,10,395
01:06:40,268.18958,-3.9725647,6.687136,6,drone90,76,67,10,400
01:06:45,268.15128,-3.7217934,6.708706,6,drone90,76,73,10,405
01:06:50,268.16153,-3.6084557,6.547231,6,drone90,76,79,10,410
01:06:55,268.26904,-3.6147976,6.405293,6,drone90,76,85,10,415
01:07:00,268.44443,-3.7852485,6.3892817,6,drone90,76,91,10,420
01:07:05,268.59158,-4.006788,6.0980945,6,drone90,76,97,10,425
01:07:10,268.7072,-4.551332,5.591417,5,drone90,76,103,10,430
01:07:15,268.54745,-4.88136,5.246353,6,drone90,75,108,10,435
01:07:20,268.3304,-4.80595,5.262535,6,drone90,76,114,10,440
01:07:25,268.26868,-4.9141283,5.4783106,5,drone90,76,120,10,445
01:07:30,268.21347,-4.903401,5.5709662,6,drone90,76,126,10,450
01:07:35,268.21796,-4.7510605,5.7572637,6,drone90,75,132,10,455
01:07:40,268.22662,-4.3991237,5.6834717,5,drone90,75,138,10,460
01:07:45,268.19128,-4.7002416,5.578963,6,drone90,75,145,10,465
01:07:50,268.15295,-5.111198,5.807058,6,drone90,75,152,10,470
01:07:55,268.23373,-4.9733844,5.7389536,5,drone90,75,158,10,475
01:08:00,268.40955,-4.557947,5.6276793,6,drone90,75,165,10,480
01:08:05,268.6235,-3.818222,5.6218944,6,drone90,75,172,10,485
01:08:10,268.59595,-3.2361934,5.6647606,5,drone90,75,178,10,490
01:08:15,268.291,-3.2095833,5.703799,6,drone90,75,184,10,495
01:08:20,268.16174,-3.3811269,5.8401756,5,drone90,75,191,10,500
01:08:25,268.36374,-3.4510586,5.7869453,6,drone90,75,197,10,505
