time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,279.7191,-0.80596644,0.6643772,4,drone90,55,129,4,5
01:00:10,279.74515,-0.74595785,0.80497,3,drone90,55,129,5,10
01:00:15,279.81406,-0.65045863,0.8888938,3,drone90,55,124,7,15
01:00:20,279.93423,-0.5376569,0.8877071,4,drone90,60,123,9,20
01:00:25,280.057,-0.5129626,0.7799342,3,drone90,63,128,10,25
01:00:30,280.14316,-0.6245253,0.64357346,3,drone90,63,135,10,30
01:00:35,280.1979,-0.8647721,0.52980393,3,drone90,65,140,10,35
01:00:40,280.19653,-1.2553413,0.50973487,4,drone90,66,147,10,40
01:00:45,280.1134,-1.622911,0.6642208,3,drone90,67,153,10,45
01:00:50,280.02185,-1.7898726,0.93054205,3,drone90,69,160,10,50
01:00:55,280.01013,-1.7730504,1.2720617,4,drone90,70,167,10,55
01:01:00,280.10144,-1.6527303,1.5642315,3,drone90,71,173,10,60
01:01:05,280.1857,-1.5630903,1.7444237,3,drone90,72,179,10,65
01:01:10,280.2085,-1.521101,1.8922327,4,drone90,73,185,10,70
01:01:15,280.1613,-1.5305252,2.0023377,3,drone90,75,192,10,75
01:01:20,280.0933,-1.5643334,2.0857553,4,drone90,76,198,10,80
01:01:25,280.04788,-1.593956,2.1488717,3,drone90,77,203,10,85
01:01:30,280.0366,-1.6048142,2.189992,3,drone90,78,209,10,90
01:01:35,280.0441,-1.6037211,2.2316995,4,drone90,79,215,10,95
01:01:40,280.05743,-1.5976022,2.2742023,3,drone90,80,221,10,100
01:01:45,280.0621,-1.5907387,2.3181458,4,drone90,82,226,10,105
01:01:50,280.04895,-1.5825595,2.3611114,3,drone90,83,232,10,110
01:01:55,280.0118,-1.5723073,2.4027588,4,drone90,88,232,10,115
01:02:00,279.9545,-1.5592119,2.4459672,3,drone90,90,228,10,120
01:02:05,279.88232,-1.5395248,2.4923172,4,drone90,90,224,10,125
01:02:10,279.80905,-1.5111164,2.5382903,3,drone90,90,219,10,130
01:02:15,279.7577,-1.4796805,2.5734575,3,drone90,90,214,10,135
01:02:20,279.7204,-1.4383464,2.607544,4,drone90,90,209,10,140
01:02:25,279.70514,-1.3961691,2.634941,3,drone90,90,205,10,145
01:02:30,279.7058,-1.3576676,2.6558576,4,drone90,90,200,10,150
01:02:35,279.71307,-1.3176268,2.674913,4,drone90,90,194,10,155
01:02:40,279.71957,-1.2829677,2.689248,3,drone90,90,189,10,160
01:02:45,279.7239,-1.2458098,2.7030144,4,drone90,90,184,10,165
01:02:50,279.72586,-1.204506,2.7183094,3,drone90,90,178,10,170
01:02:55,279.72464,-1.1647426,2.7327106,3,drone90,91,172,10,175
01:03:00,279.71744,-1.1140517,2.7466185,4,drone90,90,167,10,180
01:03:05,279.70328,-1.061026,2.749777,3,drone90,90,162,10,185
01:03:10,279.68472,-1.0072334,2.7313042,4,drone90,90,158,10,190
01:03:15,279.66968,-0.9551539,2.685873,3,drone90,90,153,10,195
01:03:20,279.6626,-0.9118921,2.6053042,4,drone90,90,149,10,200
01:03:25,279.6616,-0.8822684,2.4877443,3,drone90,90,145,10,205
01:03:30,279.6638,-0.87140393,2.3252857,4,drone90,90,141,10,210
01:03:35,279.666,-0.87427145,2.1221383,3,drone90,90,137,10,215
01:03:40,279.66757,-0.88111115,1.936179,3,drone90,90,132,10,220
01:03:45,279.67023,-0.88619524,1.7634525,3,drone90,90,128,10,225
01:03:50,279.67554,-0.89160603,1.6220695,3,drone90,90,124,10,230
01:03:55,279.6872,-0.90313095,1.5134157,4,drone90,90,119,10,235
01:04:00,279.70657,-0.91631025,1.4559002,3,drone90,91,115,10,240
01:04:05,279.73114,-0.9191777,1.4354143,3,drone90,91,111,10,245
01:04:10,279.77042,-0.89810085,1.4258438,4,drone90,91,107,10,250
01:04:15,279.8234,-0.8492901,1.4191175,3,drone90,90,102,10,255
01:04:20,279.87585,-0.7880311,1.4107038,3,drone90,91,97,10,260
01:04:25,279.92795,-0.7201266,1.3985015,3,drone90,91,93,10,265
01:04:30,279.98273,-0.64544904,1.3792785,4,drone90,91,88,10,270
01:04:35,280.02673,-0.5901002,1.3553277,3,drone90,91,83,10,275
01:04:40,280.05246,-0.5705469,1.3315411,3,drone90,91,79,10,280
01:04:45,280.06622,-0.5801893,1.3056912,3,drone90,91,74,10,285
01:04:50,280.0681,-0.61643964,1.2787184,3,drone90,91,68,10,290
01:04:55,280.05566,-0.6827037,1.2475196,4,drone90,91,63,10,295
01:05:00,280.0304,-0.75473523,1.2206453,3,drone90,91,58,10,300
01:05:05,280.00116,-0.8043726,1.2046608,3,drone90,91,53,10,305
01:05:10,279.96933,-0.8330788,1.1956222,3,drone90,91,48,10,310
01:05:15,279.93314,-0.8363104,1.1921203,4,drone90,91,43,10,315
01:05:20,279.90094,-0.8100751,1.1913875,3,drone90,91,38,10,320
01:05:25,279.87527,-0.7563737,1.1862139,4,drone90,91,33,10,325
01:05:30,279.85526,-0.6820984,1.1709694,3,drone90,91,29,10,330
01:05:35,279.84055,-0.59182614,1.1404548,4,drone90,91,24,10,335
01:05:40,279.8287,-0.49137414,1.0954499,3,drone90,91,19,10,340
01:05:45,279.81915,-0.39966694,1.0446258,3,drone90,89,15,10,345
01:05:50,279.807,-0.28958017,0.973053,4,drone90,83,14,10,350
01:05:55,279.7928,-0.17876218,0.8916571,3,drone90,77,14,10,355
01:06:00,279.77585,-0.07355087,0.80715245,4,drone90,75,19,10,360
01:06:05,279.75656,0.022087427,0.72861266,3,drone90,76,24,10,365
01:06:10,279.73676,0.10381182,0.66207063,4,drone90,76,30,10,370
01:06:15,279.72055,0.17128031,0.6089282,3,drone90,76,36,10,375
01:06:20,279.70996,0.21639584,0.5754859,3,drone90,76,42,10,380
01:06:25,279.70117,0.2539068,0.5497396,4,drone90,76,48,10,385
01:06:30,279.69547,0.27705058,0.5348404,3,drone90,76,54,10,390
01:06:35,279.69263,0.286832,0.5301842,3,drone90,76,61,10,395
01:06:40,279.6911,0.29119334,0.53650296,4,drone90,76,67,10,400
01:06:45,279.69153,0.29108194,0.559503,3,drone90,76,73,10,405
01:06:50,279.69604,0.2846361,0.6079271,4,drone90,76,79,10,410
01:06:55,279.70862,0.2676902,0.68473274,3,drone90,76,85,10,415
01:07:00,279.73816,0.23386428,0.79420114,4,drone90,76,91,10,420
01:07:05,279.80698,0.17139599,0.9623436,4,drone90,76,97,10,425
01:07:10,279.92764,0.085303225,1.1939207,4,drone90,76,103,10,430
01:07:15,280.087,-0.0056972164,1.4956813,4,drone90,75,108,10,435
01:07:20,280.22427,-0.073789634,1.8388299,4,drone90,76,114,10,440
01:07:25,280.25555,-0.10034582,2.1763582,4,drone90,76,120,10,445
01:07:30,280.13315,-0.07569182,2.4580224,4,drone90,76,126,10,450
01:07:35,279.9118,-0.015246357,2.6739788,4,drone90,75,132,10,455
01:07:40,279.72736,0.0070963292,2.8151782,4,drone90,75,138,10,460
01:07:45,279.6715,-0.098132685,2.8444576,4,drone90,75,145,10,465
01:07:50,279.70673,-0.2906639,2.7171123,4,drone90,75,152,10,470
01:07:55,279.73523,-0.38803154,2.493986,4,drone90,75,158,10,475
01:08:00,279.7246,-0.30353454,2.3080924,3,drone90,75,165,10,480
01:08:05,279.70306,-0.08549187,2.1623158,4,drone90,75,172,10,485
01:08:10,279.69543,0.17071526,2.065215,4,drone90,75,178,10,490
01:08:15,279.70676,0.29457334,2.0883904,3,drone90,75,184,10,495
01:08:20,279.73187,0.29333538,2.228776,4,drone90,75,191,10,500
01:08:25,279.77274,0.22344097,2.4223557,4,drone90,75,197,10,505
01:08:30,279.8003,0.16715042,2.5226243,3,drone90,75,204,10,510
01:08:35,279.79407,0.15158615,2.4963324,4,drone90,75,211,10,515
01:08:40,279.74847,0.18698105,2.3473313,4,drone90,75,217,10,520
01:08:45,279.70682,0.26560327,2.1942542,3,drone90,75,224,10,525
01:08:50,279.69153,0.3805885,2.0874991,4,drone90,74,230,10,530
01:08:55,279.69293,0.51079047,2.0198593,4,drone90,69,231,10,535
01:09:00,279.696,0.5865426,1.9972343,3,drone90,64,231,10,540
01:09:05,279.6979,0.62423116,2.0178516,4,drone90,59,230,10,545
01:09:10,279.7025,0.6527576,2.0804176,3,drone90,59,226,10,550
01:09:15,279.71048,0.68049103,2.1602218,3,drone90,60,222,10,555
01:09:20,279.7257,0.6990213,2.2733736,4,drone90,60,218,10,560
01:09:25,279.74472,0.66023624,2.4122171,3,drone90,60,214,10,565
01:09:30,279.7608,0.4991504,2.5579562,4,drone90,60,209,10,570
01:09:35,279.76633,0.220452,2.6351435,3,drone90,60,205,10,575
01:09:40,279.755,-0.07863343,2.5745275,4,drone90,60,200,10,580
01:09:45,279.73526,-0.26470247,2.4213345,3,drone90,60,196,10,585
01:09:50,279.7185,-0.30628607,2.2480664,4,drone90,60,191,10,590
01:09:55,279.7089,-0.28022635,2.090028,3,drone90,60,187,10,595
01:10:00,279.704,-0.2218787,1.9365779,4,drone90,60,182,10,600
01:10:05,279.70117,-0.14271636,1.7760353,3,drone90,60,178,10,605
01:10:10,279.7007,-0.053079918,1.614532,4,drone90,60,173,10,610
01:10:15,279.70297,0.03309327,1.4652566,3,drone90,60,168,10,615
01:10:20,279.70883,0.11562817,1.3359996,4,drone90,60,164,10,620
01:10:25,279.71826,0.20419973,1.2256888,3,drone90,60,158,10,625
01:10:30,279.73193,0.31086183,1.1339378,4,drone90,60,153,10,630
01:10:35,279.75095,0.44049928,1.056894,3,drone90,60,148,10,635
01:10:40,279.77875,0.5939922,0.99129593,4,drone90,60,143,10,640
01:10:45,279.8202,0.7593722,0.9525687,3,drone90,60,137,10,645
01:10:50,279.8644,0.89516515,0.96548134,3,drone90,60,132,10,650
01:10:55,279.9055,1.0199773,1.0460738,4,drone90,60,127,10,655
01:11:00,279.91568,1.0976567,1.1741892,3,drone90,60,121,10,660
01:11:05,279.88968,1.1338503,1.291416,3,drone90,60,116,10,665
01:11:10,279.83817,1.1659752,1.3873886,3,drone90,60,112,10,670
01:11:15,279.7679,1.2101772,1.4653572,4,drone90,61,107,10,675
01:11:20,279.71432,1.2407786,1.526103,3,drone90,61,102,10,680
01:11:25,279.69702,1.2372795,1.5674101,3,drone90,61,98,10,685
01:11:30,279.70447,1.2131917,1.5869778,4,drone90,60,92,10,690
01:11:35,279.72095,1.2006526,1.5579716,3,drone90,61,87,10,695
01:11:40,279.73026,1.2108603,1.4915129,3,drone90,61,82,10,700
01:11:45,279.73242,1.2294672,1.3877575,4,drone90,61,77,10,705
01:11:50,279.73,1.232139,1.2845743,3,drone90,61,72,10,710
01:11:55,279.72684,1.2105095,1.2038139,4,drone90,61,67,10,715
01:12:00,279.7242,1.1794065,1.149355,3,drone90,61,62,10,720
01:12:05,279.72235,1.1564906,1.1172669,4,drone90,61,58,10,725
01:12:10,279.72165,1.1486623,1.095275,3,drone90,61,53,10,730
01:12:15,279.72217,1.1516968,1.0786468,3,drone90,61,48,10,735
01:12:20,279.7234,1.1577024,1.058141,4,drone90,61,43,10,740
01:12:25,279.7242,1.1599946,1.0357996,3,drone90,61,38,10,745
01:12:30,279.7242,1.1572175,1.0149741,3,drone90,61,33,10,750
