time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_direction
01:00:05,275.21364294679796,4.2189903,-6.3332696,4,drone90,55,129,4,5,7.4828074541782925,-0.9452548901378417
01:00:10,275.5003856715455,4.307123,-6.599183,4,drone90,55,129,5,10,6.9238574276517895,0.24611370945689814
01:00:15,274.8535553924586,3.8495364,-6.782267,4,drone90,55,124,7,15,8.668285651838518,-1.0990683702263522
01:00:20,275.0594733925171,3.346809,-6.923422,4,drone90,60,123,9,20,8.07153470612385,-0.5904031642990992
01:00:25,275.1957315735121,2.8957427,-7.0620193,4,drone90,63,128,10,25,8.002669879091101,-1.355103565310218
01:00:30,275.8486559719857,2.542053,-6.7289033,4,drone90,63,135,10,30,8.82676912491555,-0.14583061983848408
01:00:35,275.6144124259305,2.3188624,-6.291473,4,drone90,65,140,10,35,7.26587984654712,-0.24409501253936594
01:00:40,275.14441866038146,2.1972792,-6.231932,3,drone90,66,147,10,40,6.969280182503362,-0.18692298964486737
01:00:45,275.48377618582214,2.3095078,-6.216683,4,drone90,67,153,10,45,6.064299817182276,-0.5253329824573812
01:00:50,275.3829860950777,2.7279718,-5.739273,4,drone90,69,160,10,50,6.799300584615198,-1.2968483398748882
01:00:55,275.0455811477863,2.8925555,-5.127473,4,drone90,70,167,10,55,5.651465286594825,0.06148592822118992
01:01:00,275.11727717318956,2.7371514,-5.0059595,3,drone90,71,173,10,60,6.135789615293408,-0.4008799178224427
01:01:05,275.03741129446314,2.5468402,-5.233545,4,drone90,72,179,10,65,5.906653164492737,-0.42348497291909026
01:01:10,275.29591240058954,2.441783,-5.6154385,4,drone90,73,185,10,70,6.19688687631564,0.9161650342047758
01:01:15,275.35935800638634,2.4602787,-5.7780066,4,drone90,75,192,10,75,6.4122451500650754,-2.408106022102919
01:01:20,274.7794230858244,2.4757037,-5.6864223,4,drone90,76,198,10,80,5.778074811120599,-0.5453528666161471
01:01:25,275.6410645333521,2.5263197,-5.4467783,4,drone90,77,203,10,85,5.051304660547174,0.9545494793199953
