time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_direction
01:00:05,277.1217356785949,-0.9437616,4.139254,4,drone90,55,129,4,5,3.5448589594186055,2.1299574765830895
01:00:10,276.8298474731663,-1.3459394,3.968348,5,drone90,55,129,5,10,4.522840394700827,3.8878650432233313
01:00:15,276.4175235229717,-1.3930385,4.0866327,4,drone90,55,124,7,15,3.8272562972499715,1.8603582995589836
01:00:20,276.37697026293785,-1.311543,4.1969166,4,drone90,60,123,9,20,3.901237286972755,2.942140112952261
01:00:25,276.92729681613395,-1.2170746,4.240029,5,drone90,63,128,10,25,5.129831907402212,2.681374527270763
01:00:30,276.4147841736298,-1.1190708,4.2579937,5,drone90,63,135,10,30,3.651842458265489,2.2886231426701844
01:00:35,277.5080904441259,-1.0964316,4.0336027,4,drone90,65,140,10,35,4.184733874593646,3.5293625733217175
01:00:40,277.0142677535479,-1.0962816,3.6585763,5,drone90,66,147,10,40,4.041327479843622,2.854624523083149
01:00:45,276.8773716262203,-1.080746,3.5513232,4,drone90,67,153,10,45,2.5756280199743804,3.004750797141021
01:00:50,277.36848012806394,-1.0734402,3.773518,5,drone90,69,160,10,50,5.430291167054954,3.420955396785099
01:00:55,276.6646869935336,-0.9902543,3.930593,4,drone90,70,167,10,55,5.618234285654921,3.542632565363219
01:01:00,276.93970225738747,-0.8075429,3.9386811,4,drone90,71,173,10,60,2.596929320567199,4.316124540084788
01:01:05,277.7410619321373,-0.5748534,4.08986,5,drone90,72,179,10,65,3.2554591788447147,2.5725457146007553
01:01:10,277.26118046143444,-0.473512,4.6171217,4,drone90,73,185,10,70,5.3337236163478625,3.2958140283132007
01:01:15,277.0196521855716,-0.6474532,5.1611485,4,drone90,75,192,10,75,4.200722751668989,3.3062444059773997
01:01:20,276.47647378509936,-0.84839094,5.4442434,5,drone90,76,198,10,80,4.960577799722775,2.3523646851813247
01:01:25,276.2372874598675,-0.93165004,5.4820967,4,drone90,77,203,10,85,6.571553908807074,4.0951716859477685
01:01:30,276.20117284198284,-1.0459435,5.1661706,4,drone90,78,209,10,90,5.016592544025529,3.7529113620889856
01:01:35,276.56978546001847,-0.9037827,4.91247,5,drone90,79,215,10,95,4.368807111182179,3.932076229069598
01:01:40,276.02791195472474,-0.68390924,4.911517,4,drone90,80,221,10,100,4.351737020360125,3.6999283994162386
01:01:45,276.1200179647111,-0.659535,4.8137727,4,drone90,82,226,10,105,5.168281586470395,3.132971967968899
01:01:50,276.19370170233435,-0.713368,4.6064186,4,drone90,83,232,10,110,4.70531266064791,2.941713563239238
