time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,282.15454,-0.64748013,0.4511511,4,drone90,55,129,4,5
01:00:10,282.16873,-0.6635125,0.41333213,3,drone90,55,129,5,10
01:00:15,282.18396,-0.67642,0.38270664,3,drone90,55,124,7,15
01:00:20,282.20654,-0.68872124,0.34925568,4,drone90,60,123,9,20
01:00:25,282.23483,-0.6962099,0.3180813,3,drone90,63,128,10,25
01:00:30,282.26398,-0.69705194,0.29316592,3,drone90,63,135,10,30
01:00:35,282.3024,-0.6911026,0.26587403,4,drone90,65,140,10,35
01:00:40,282.34415,-0.6788995,0.23928683,3,drone90,66,147,10,40
01:00:45,282.38947,-0.66057837,0.21196595,4,drone90,67,153,10,45
01:00:50,282.4365,-0.6368092,0.18379007,3,drone90,69,160,10,50
01:00:55,282.48422,-0.60526,0.15486518,4,drone90,70,167,10,55
01:01:00,282.52896,-0.5635875,0.12620103,3,drone90,71,173,10,60
01:01:05,282.5604,-0.51618785,0.10205102,3,drone90,72,179,10,65
01:01:10,282.58038,-0.4489303,0.07502654,4,drone90,73,185,10,70
01:01:15,282.57767,-0.37420657,0.0484595,3,drone90,75,192,10,75
01:01:20,282.55286,-0.31014243,0.02578284,3,drone90,76,198,10,80
01:01:25,282.49817,-0.23975663,-0.0016281876,4,drone90,77,203,10,85
01:01:30,282.42175,-0.17496009,-0.030377703,3,drone90,78,209,10,90
01:01:35,282.3453,-0.12368915,-0.055428162,3,drone90,79,215,10,95
01:01:40,282.26855,-0.07527942,-0.078725144,3,drone90,80,221,10,100
01:01:45,282.18893,-0.021574162,-0.09976663,4,drone90,82,226,10,105
01:01:50,282.12494,0.029183567,-0.11097,3,drone90,83,232,10,110
01:01:55,282.085,0.069546096,-0.10988355,3,drone90,88,232,10,115
01:02:00,282.0575,0.10681596,-0.09843608,3,drone90,90,228,10,120
01:02:05,282.04062,0.14102878,-0.07758111,3,drone90,90,224,10,125
01:02:10,282.03162,0.17273134,-0.0496583,3,drone90,90,219,10,130
01:02:15,282.02798,0.20254214,-0.01775424,3,drone90,90,214,10,135
01:02:20,282.02783,0.2357288,0.020290593,4,drone90,90,209,10,140
01:02:25,282.03006,0.26859963,0.056797456,3,drone90,90,205,10,145
01:02:30,282.03287,0.29655915,0.08506871,3,drone90,90,200,10,150
01:02:35,282.03662,0.32890862,0.11477688,4,drone90,90,194,10,155
01:02:40,282.04074,0.3602128,0.14231652,3,drone90,90,189,10,160
01:02:45,282.0448,0.385679,0.16566229,3,drone90,90,184,10,165
01:02:50,282.05072,0.41305834,0.19546503,4,drone90,90,178,10,170
01:02:55,282.05994,0.4407364,0.235357,4,drone90,91,172,10,175
01:03:00,282.0713,0.46127364,0.27790108,3,drone90,90,167,10,180
01:03:05,282.08734,0.47737098,0.33035532,4,drone90,90,162,10,185
01:03:10,282.10916,0.4885001,0.39364302,3,drone90,90,158,10,190
01:03:15,282.139,0.49286985,0.47027913,4,drone90,90,153,10,195
01:03:20,282.1775,0.48962924,0.5607633,3,drone90,90,149,10,200
01:03:25,282.22247,0.47712842,0.66237676,4,drone90,90,145,10,205
01:03:30,282.26688,0.4573165,0.7670421,3,drone90,90,141,10,210
01:03:35,282.30505,0.43105775,0.8743068,4,drone90,90,137,10,215
01:03:40,282.33417,0.39584404,1.0001043,4,drone90,90,132,10,220
