time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,283.73315,0.626586,-1.8005043,3,drone90,55,129,4,5
01:00:10,283.78113,0.57770896,-1.743193,3,drone90,55,129,5,10
01:00:15,283.80792,0.53793144,-1.6902914,2,drone90,55,124,7,15
01:00:20,283.80075,0.5063378,-1.6354913,3,drone90,60,123,9,20
01:00:25,283.7338,0.48373604,-1.5826106,3,drone90,63,128,10,25
01:00:30,283.613,0.48724163,-1.5603346,3,drone90,63,135,10,30
01:00:35,283.48703,0.5229354,-1.5680202,3,drone90,65,140,10,35
01:00:40,283.40393,0.57533145,-1.5844455,3,drone90,66,147,10,40
01:00:45,283.37326,0.62203914,-1.5822115,3,drone90,67,153,10,45
01:00:50,283.3765,0.6503845,-1.547897,3,drone90,69,160,10,50
01:00:55,283.38928,0.6615824,-1.4866043,3,drone90,70,167,10,55
01:01:00,283.39743,0.6634881,-1.413136,3,drone90,71,173,10,60
01:01:05,283.3996,0.6627731,-1.339862,3,drone90,72,179,10,65
01:01:10,283.40057,0.66265136,-1.2727535,3,drone90,73,185,10,70
01:01:15,283.4049,0.66252357,-1.2107047,3,drone90,75,192,10,75
01:01:20,283.41412,0.6613701,-1.1501914,3,drone90,76,198,10,80
01:01:25,283.42715,0.6582028,-1.0885879,3,drone90,77,203,10,85
01:01:30,283.442,0.6525275,-1.0251919,3,drone90,78,209,10,90
01:01:35,283.45706,0.6444002,-0.96035075,3,drone90,79,215,10,95
01:01:40,283.47092,0.6343348,-0.89541847,3,drone90,80,221,10,100
01:01:45,283.4813,0.6228465,-0.83304596,3,drone90,82,226,10,105
01:01:50,283.48587,0.6073964,-0.76635873,4,drone90,83,232,10,110
01:01:55,283.48077,0.59205073,-0.70860934,3,drone90,88,232,10,115
01:02:00,283.46848,0.58069056,-0.66832155,3,drone90,90,228,10,120
01:02:05,283.4513,0.5716308,-0.63627225,3,drone90,90,224,10,125
01:02:10,283.4322,0.56311005,-0.61147577,3,drone90,90,219,10,130
01:02:15,283.4149,0.55266136,-0.5924613,3,drone90,90,214,10,135
01:02:20,283.40274,0.53353024,-0.57498246,4,drone90,90,209,10,140
01:02:25,283.4047,0.50447756,-0.55892295,3,drone90,90,205,10,145
01:02:30,283.4227,0.47182688,-0.5440123,3,drone90,90,200,10,150
01:02:35,283.46524,0.43068433,-0.52402824,4,drone90,90,194,10,155
