time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,282.83606,0.58961934,-0.37692666,2,drone90,55,129,4,5
01:00:10,282.8363,0.58253956,-0.37564832,2,drone90,55,129,5,10
01:00:15,282.83636,0.5731983,-0.36775175,2,drone90,55,124,7,15
01:00:20,282.8363,0.56485957,-0.35887015,1,drone90,60,123,9,20
01:00:25,282.83618,0.55577266,-0.3477201,2,drone90,63,128,10,25
01:00:30,282.83597,0.5431063,-0.33104753,2,drone90,63,135,10,30
01:00:35,282.83588,0.5302737,-0.31375045,2,drone90,65,140,10,35
01:00:40,282.83594,0.5177417,-0.29812953,2,drone90,66,147,10,40
01:00:45,282.8363,0.5062716,-0.2849303,2,drone90,67,153,10,45
01:00:50,282.83694,0.49640295,-0.27423638,2,drone90,69,160,10,50
01:00:55,282.838,0.48814678,-0.26666784,2,drone90,70,167,10,55
01:01:00,282.83942,0.48147142,-0.2624302,2,drone90,71,173,10,60
01:01:05,282.84122,0.4763204,-0.26099694,2,drone90,72,179,10,65
01:01:10,282.84335,0.4723832,-0.26168978,2,drone90,73,185,10,70
01:01:15,282.84583,0.46911716,-0.2639005,2,drone90,75,192,10,75
01:01:20,282.84866,0.46575034,-0.2671951,2,drone90,76,198,10,80
01:01:25,282.85187,0.4619224,-0.27098364,2,drone90,77,203,10,85
01:01:30,282.85535,0.4572543,-0.27473342,2,drone90,78,209,10,90
01:01:35,282.85922,0.45131105,-0.27817893,2,drone90,79,215,10,95
01:01:40,282.86362,0.4439267,-0.28118992,2,drone90,80,221,10,100
01:01:45,282.86838,0.4351716,-0.28379613,2,drone90,82,226,10,105
01:01:50,282.87204,0.42788067,-0.28556347,1,drone90,83,232,10,110
01:01:55,282.87564,0.4200439,-0.28735065,2,drone90,88,232,10,115
01:02:00,282.8802,0.40912855,-0.2900648,2,drone90,90,228,10,120
01:02:05,282.88437,0.39813238,-0.29308844,2,drone90,90,224,10,125
01:02:10,282.88806,0.38745037,-0.2963888,2,drone90,90,219,10,130
01:02:15,282.89117,0.3772527,-0.300357,2,drone90,90,214,10,135
01:02:20,282.89374,0.3676893,-0.3052556,2,drone90,90,209,10,140
