time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,279.2242,1.8387991,-2.1380677,4,drone90,55,129,4,5
01:00:10,279.46667,1.9406816,-2.3170815,3,drone90,55,129,5,10
01:00:15,279.75272,2.043696,-2.5189772,4,drone90,55,124,7,15
01:00:20,280.0319,2.1827564,-2.7558851,3,drone90,60,123,9,20
01:00:25,279.9183,2.0263221,-3.07261,4,drone90,63,128,10,25
01:00:30,279.23956,1.5923376,-3.3500695,4,drone90,63,135,10,30
01:00:35,278.916,1.4784387,-3.371515,3,drone90,65,140,10,35
01:00:40,278.8986,1.4743626,-3.2609239,4,drone90,66,147,10,40
01:00:45,278.88568,1.4421545,-3.0104604,4,drone90,67,153,10,45
01:00:50,278.89352,1.4593397,-2.744118,3,drone90,69,160,10,50
01:00:55,278.96414,1.5762657,-2.5527215,4,drone90,70,167,10,55
01:01:00,279.1375,1.814817,-2.4137278,4,drone90,71,173,10,60
01:01:05,279.33173,2.0141978,-2.2888153,4,drone90,72,179,10,65
01:01:10,279.4038,2.0446248,-2.1584558,4,drone90,73,185,10,70
01:01:15,279.31744,1.9200071,-2.0460436,4,drone90,75,192,10,75
01:01:20,279.15454,1.7155737,-1.9464417,5,drone90,76,198,10,80
01:01:25,279.05707,1.5381224,-1.8383095,4,drone90,77,203,10,85
01:01:30,279.0482,1.4738655,-1.6869838,4,drone90,78,209,10,90
01:01:35,279.10663,1.5881447,-1.4932983,4,drone90,79,215,10,95
01:01:40,279.35245,1.9070619,-1.3675884,4,drone90,80,221,10,100
01:01:45,279.7616,2.3097613,-1.3966069,4,drone90,82,226,10,105
01:01:50,279.82846,2.4830294,-1.5827516,4,drone90,83,232,10,110
01:01:55,279.57034,2.2410662,-1.9271841,3,drone90,88,232,10,115
01:02:00,279.39276,1.7849872,-2.3625896,4,drone90,90,228,10,120
01:02:05,279.3066,1.4031588,-2.5314384,3,drone90,90,224,10,125
01:02:10,279.28677,1.2123666,-2.3444083,4,drone90,90,219,10,130
01:02:15,279.3461,1.1197294,-2.0886452,3,drone90,90,214,10,135
01:02:20,279.4155,1.0973758,-1.8886995,3,drone90,90,209,10,140
01:02:25,279.4665,1.2125223,-1.6608042,4,drone90,90,205,10,145
01:02:30,279.4602,1.4947577,-1.4530872,3,drone90,90,200,10,150
01:02:35,279.37646,1.850377,-1.293708,4,drone90,90,194,10,155
01:02:40,279.24997,2.105344,-1.2120752,3,drone90,90,189,10,160
01:02:45,279.1482,2.1738758,-1.2513357,3,drone90,90,184,10,165
01:02:50,279.08084,2.1514897,-1.420752,4,drone90,90,178,10,170
01:02:55,279.09006,2.1622632,-1.6087881,3,drone90,91,172,10,175
01:03:00,279.14185,2.237116,-1.656537,3,drone90,90,167,10,180
01:03:05,279.18713,2.2865915,-1.4967592,4,drone90,90,162,10,185
01:03:10,279.2094,2.2181904,-1.1692771,4,drone90,90,158,10,190
01:03:15,279.25507,2.09965,-0.9009217,4,drone90,90,153,10,195
01:03:20,279.3502,2.0693092,-0.77549845,3,drone90,90,149,10,200
01:03:25,279.51743,2.1906781,-0.7498825,4,drone90,90,145,10,205
01:03:30,279.73495,2.5004177,-0.786837,4,drone90,90,141,10,210
01:03:35,279.94058,2.905157,-0.8822507,4,drone90,90,137,10,215
01:03:40,280.06628,3.338865,-1.0719614,3,drone90,90,132,10,220
01:03:45,279.9652,3.7791436,-1.336706,4,drone90,90,128,10,225
01:03:50,279.7348,3.8226986,-1.9255575,3,drone90,90,124,10,230
01:03:55,279.83914,3.2698054,-3.1136181,4,drone90,90,119,10,235
01:04:00,279.96677,2.374067,-3.9602897,3,drone90,91,115,10,240
01:04:05,279.79105,1.5348057,-3.8777895,4,drone90,91,111,10,245
01:04:10,279.60675,0.88288283,-3.3362646,4,drone90,91,107,10,250
01:04:15,279.57095,0.61536103,-2.9147656,3,drone90,90,102,10,255
01:04:20,279.5917,0.5654079,-2.6196394,4,drone90,91,97,10,260
01:04:25,279.5649,0.562415,-2.3857193,4,drone90,91,93,10,265
01:04:30,279.5012,0.54503554,-2.1948297,3,drone90,91,88,10,270
01:04:35,279.50323,0.59710515,-1.9650726,4,drone90,91,83,10,275
01:04:40,279.61432,0.81367254,-1.793458,3,drone90,91,79,10,280
01:04:45,279.8692,1.1376516,-1.7844168,4,drone90,91,74,10,285
01:04:50,280.2077,1.4623275,-1.8769379,3,drone90,91,68,10,290
01:04:55,280.5108,1.8254457,-2.0226002,4,drone90,91,63,10,295
01:05:00,280.27637,2.3110046,-2.3869991,4,drone90,91,58,10,300
01:05:05,279.4281,2.6785128,-2.9714937,3,drone90,91,53,10,305
01:05:10,279.08545,2.80951,-3.318819,4,drone90,91,48,10,310
01:05:15,279.10696,2.660615,-3.2273958,3,drone90,91,43,10,315
01:05:20,279.06802,2.4632716,-2.8992043,3,drone90,91,38,10,320
01:05:25,279.04767,2.172183,-2.4178722,4,drone90,91,33,10,325
01:05:30,279.04794,1.9017348,-2.061669,3,drone90,91,29,10,330
01:05:35,279.04388,1.6733718,-1.8384894,4,drone90,91,24,10,335
01:05:40,279.03433,1.4073014,-1.6336685,3,drone90,91,19,10,340
01:05:45,279.03192,1.090579,-1.4115204,4,drone90,89,15,10,345
01:05:50,279.0452,0.7933471,-1.1745408,3,drone90,83,14,10,350
01:05:55,279.07104,0.5279345,-0.9314269,4,drone90,77,14,10,355
01:06:00,279.09576,0.2483697,-0.7852559,3,drone90,75,19,10,360
01:06:05,279.12057,-0.007143991,-0.90296245,4,drone90,76,24,10,365
01:06:10,279.1684,-0.1589803,-1.351401,4,drone90,76,30,10,370
01:06:15,279.22025,-0.11421987,-1.7949829,3,drone90,76,36,10,375
01:06:20,279.3273,0.1815126,-2.0411031,4,drone90,76,42,10,380
01:06:25,279.51324,0.6919876,-2.1656055,3,drone90,76,48,10,385
01:06:30,279.726,1.263443,-2.3239586,4,drone90,76,54,10,390
01:06:35,279.77643,1.7350565,-2.4845247,3,drone90,76,61,10,395
01:06:40,279.46616,1.8532043,-2.6715446,4,drone90,76,67,10,400
01:06:45,279.2914,1.9356588,-2.6609256,3,drone90,76,73,10,405
01:06:50,279.47253,2.116612,-2.2730546,4,drone90,76,79,10,410
01:06:55,279.82727,2.3414776,-1.884127,4,drone90,76,85,10,415
01:07:00,280.12286,2.4519782,-1.628632,4,drone90,76,91,10,420
01:07:05,280.24216,2.4581335,-1.4928192,3,drone90,76,97,10,425
01:07:10,280.34476,2.7236896,-1.627068,4,drone90,76,103,10,430
01:07:15,280.5618,3.1400254,-2.20416,4,drone90,75,108,10,435
01:07:20,280.2973,3.1600788,-2.9892635,4,drone90,76,114,10,440
01:07:25,279.7426,3.1283085,-3.226246,4,drone90,76,120,10,445
01:07:30,279.5029,2.9082587,-3.1243095,3,drone90,76,126,10,450
01:07:35,279.40894,2.5249498,-3.0628219,4,drone90,75,132,10,455
01:07:40,279.43912,2.2576008,-2.83684,4,drone90,75,138,10,460
01:07:45,279.55505,2.2570617,-2.5542917,3,drone90,75,145,10,465
01:07:50,279.72293,2.2655647,-2.4325366,4,drone90,75,152,10,470
01:07:55,279.98883,2.1030636,-2.4968839,4,drone90,75,158,10,475
01:08:00,280.24362,1.8795185,-2.682796,4,drone90,75,165,10,480
01:08:05,280.25842,1.7168285,-2.9243844,4,drone90,75,172,10,485
01:08:10,279.95212,1.603026,-3.1418657,4,drone90,75,178,10,490
01:08:15,279.63217,1.5263793,-3.2708497,4,drone90,75,184,10,495
01:08:20,279.596,1.5416725,-3.3098567,4,drone90,75,191,10,500
01:08:25,279.72943,1.5535951,-3.2817054,4,drone90,75,197,10,505
01:08:30,279.8907,1.4964676,-3.1759942,4,drone90,75,204,10,510
01:08:35,280.24896,1.6421286,-3.0292451,4,drone90,75,211,10,515
01:08:40,280.55728,1.6948411,-3.3739977,4,drone90,75,217,10,520
01:08:45,280.14017,1.3662373,-4.2345695,4,drone90,75,224,10,525
01:08:50,279.5633,1.2405839,-4.813636,4,drone90,74,230,10,530
01:08:55,279.4162,1.2084361,-4.864085,4,drone90,69,231,10,535
01:09:00,279.33878,0.9587466,-4.851247,5,drone90,64,231,10,540
01:09:05,279.21255,0.6578715,-4.9913254,4,drone90,59,230,10,545
01:09:10,279.18704,0.40273646,-5.046446,4,drone90,59,226,10,550
01:09:15,279.1793,0.19914354,-5.0720954,5,drone90,60,222,10,555
01:09:20,279.16214,0.062224433,-5.064851,4,drone90,60,218,10,560
01:09:25,279.16595,-0.029787445,-4.931592,5,drone90,60,214,10,565
01:09:30,279.17328,-0.06311278,-4.7028723,5,drone90,60,209,10,570
01:09:35,279.1915,-0.043129563,-4.5407853,5,drone90,60,205,10,575
01:09:40,279.21344,-0.021432059,-4.519991,4,drone90,60,200,10,580
01:09:45,279.21396,-0.027660836,-4.52966,5,drone90,60,196,10,585
01:09:50,279.191,-0.06883095,-4.3920584,4,drone90,60,191,10,590
01:09:55,279.1678,-0.15607269,-4.1175766,5,drone90,60,187,10,595
01:10:00,279.15436,-0.29194227,-3.8622932,5,drone90,60,182,10,600
01:10:05,279.14975,-0.42066297,-3.6964402,5,drone90,60,178,10,605
01:10:10,279.14868,-0.50516737,-3.5359368,5,drone90,60,173,10,610
01:10:15,279.14993,-0.54685277,-3.3270698,5,drone90,60,168,10,615
01:10:20,279.1539,-0.5457605,-3.0705462,5,drone90,60,164,10,620
01:10:25,279.15936,-0.4838437,-2.7958903,5,drone90,60,158,10,625
01:10:30,279.1645,-0.376934,-2.5143116,5,drone90,60,153,10,630
01:10:35,279.16754,-0.32915863,-2.2542691,4,drone90,60,148,10,635
01:10:40,279.16968,-0.4194122,-2.003451,4,drone90,60,143,10,640
01:10:45,279.17517,-0.63744456,-1.7299078,4,drone90,60,137,10,645
01:10:50,279.18613,-0.8846189,-1.4628735,4,drone90,60,132,10,650
01:10:55,279.1982,-1.0860369,-1.2535577,4,drone90,60,127,10,655
01:11:00,279.2044,-1.2098488,-1.1575236,4,drone90,60,121,10,660
01:11:05,279.20273,-1.2622932,-1.1456769,4,drone90,60,116,10,665
01:11:10,279.19785,-1.2611156,-1.1501384,4,drone90,60,112,10,670
01:11:15,279.1976,-1.2407132,-1.1324817,4,drone90,61,107,10,675
01:11:20,279.211,-1.2407134,-1.0599792,4,drone90,61,102,10,680
01:11:25,279.25095,-1.2781764,-0.91930753,4,drone90,61,98,10,685
01:11:30,279.32645,-1.3203416,-0.7459841,4,drone90,60,92,10,690
01:11:35,279.40186,-1.2948716,-0.6550264,4,drone90,61,87,10,695
01:11:40,279.4243,-1.1646446,-0.7413094,3,drone90,61,82,10,700
01:11:45,279.40042,-0.92786646,-0.97720075,4,drone90,61,77,10,705
01:11:50,279.37186,-0.60324574,-1.2795484,4,drone90,61,72,10,710
01:11:55,279.37375,-0.34993425,-1.420029,3,drone90,61,67,10,715
01:12:00,279.3923,-0.18195651,-1.3654456,3,drone90,61,62,10,720
01:12:05,279.41766,-0.022963557,-1.1437496,4,drone90,61,58,10,725
01:12:10,279.43713,0.14593507,-0.88312215,3,drone90,61,53,10,730
01:12:15,279.4476,0.35641947,-0.68813574,4,drone90,61,48,10,735
01:12:20,279.45264,0.579273,-0.59696424,3,drone90,61,43,10,740
01:12:25,279.46716,0.7472484,-0.6146173,4,drone90,61,38,10,745
01:12:30,279.52353,0.8015199,-0.7168884,3,drone90,61,33,10,750
01:12:35,279.71298,0.74405867,-0.95484066,4,drone90,61,28,10,755
01:12:40,280.0365,0.7886819,-1.3849964,3,drone90,61,24,10,760
01:12:45,280.17282,1.0473776,-1.9487822,4,drone90,61,19,10,765
01:12:50,279.8578,1.3582329,-2.3665254,3,drone90,59,15,10,770
01:12:55,279.40582,1.6447086,-2.4296446,4,drone90,53,14,10,775
01:13:00,279.29688,1.7404295,-2.5374606,3,drone90,47,14,10,780
01:13:05,279.36478,1.676643,-2.8742988,3,drone90,44,18,10,785
01:13:10,279.3269,1.6773176,-2.998261,4,drone90,46,23,10,790
01:13:15,279.24857,1.6940827,-2.8007023,3,drone90,46,29,10,795
01:13:20,279.26437,1.6423122,-2.7438648,3,drone90,46,35,10,800
01:13:25,279.33337,1.581311,-2.9952679,4,drone90,46,41,10,805
01:13:30,279.39038,1.5912415,-3.2586539,3,drone90,46,47,10,810
01:13:35,279.48178,1.7021145,-3.315424,4,drone90,46,53,10,815
01:13:40,279.56506,1.9384743,-3.2170608,3,drone90,46,59,10,820
01:13:45,279.58517,2.222783,-2.9910986,3,drone90,46,64,10,825
01:13:50,279.5595,2.493245,-2.642784,4,drone90,46,70,10,830
01:13:55,279.50446,2.5891154,-2.3443625,3,drone90,46,75,10,835
01:14:00,279.50787,2.5924742,-2.2750847,4,drone90,46,81,10,840
01:14:05,279.58475,2.5695608,-2.3705857,3,drone90,46,87,10,845
01:14:10,279.69464,2.433212,-2.4883583,4,drone90,46,93,10,850
01:14:15,279.8381,2.1906478,-2.5869462,3,drone90,45,99,10,855
01:14:20,279.99118,1.8518016,-2.6304395,4,drone90,46,105,10,860
01:14:25,280.13525,1.4152584,-2.5646412,4,drone90,46,111,10,865
01:14:30,280.2799,1.1185062,-2.45368,4,drone90,45,118,10,870
01:14:35,280.4355,1.0582418,-2.4088473,4,drone90,45,124,10,875
01:14:40,280.5701,1.1357781,-2.397474,6,drone90,45,129,10,880
01:14:45,280.58337,1.249105,-2.334928,5,drone90,45,135,10,885
01:14:50,280.44034,1.3788306,-2.192895,4,drone90,45,140,10,890
01:14:55,280.23013,1.8415371,-2.1482513,5,drone90,45,145,10,895
01:15:00,280.2451,2.7124028,-2.5079207,4,drone90,45,151,10,900
01:15:05,280.0393,3.2386723,-2.9993317,4,drone90,45,158,10,905
01:15:10,279.4593,3.4251864,-3.352263,4,drone90,45,163,10,910
