time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_direction
01:00:05,281.56925153166964,2.8573241,-3.0037293,5,drone90,55,129,4,5,3.452148279259687,-0.7719088587768197
01:00:10,281.20220940111,2.769015,-2.9111583,6,drone90,55,129,5,10,4.8609245528130725,-1.0065881461659716
01:00:15,281.48921586926286,2.591127,-2.9300356,5,drone90,55,124,7,15,3.09573474619872,-0.14454580435535236
01:00:20,281.33909890102757,2.4068139,-3.0796552,5,drone90,60,123,9,20,1.293141710378623,1.0057688811402734
01:00:25,280.92676045320223,2.4321384,-3.2217867,6,drone90,63,128,10,25,3.759589530645526,-2.073994136815262
01:00:30,281.4340822628682,2.6916747,-3.0896587,5,drone90,63,135,10,30,2.191639876834343,0.9132106851079883
01:00:35,281.1837894223505,2.8067474,-2.7376149,5,drone90,65,140,10,35,4.561667080282962,-1.4159153464135201
01:00:40,281.4738775022409,2.7449033,-2.3240678,6,drone90,66,147,10,40,3.771008336394199,-1.8879619914639063
01:00:45,281.18782399524207,2.6610582,-2.0294538,5,drone90,67,153,10,45,4.201713114180207,-1.8273628104445923
01:00:50,282.13034712867983,2.595888,-1.822113,6,drone90,69,160,10,50,4.613472825249277,-2.553343706851718
01:00:55,280.8865220521506,2.500173,-1.6217839,5,drone90,70,167,10,55,2.1315458559532336,-1.5894686805206866
01:01:00,281.20573008926425,2.3578837,-1.4177915,6,drone90,71,173,10,60,5.02481137100167,-0.6065086029361496
01:01:05,280.96599106829905,2.2160423,-1.260525,5,drone90,72,179,10,65,3.6302222785888834,-0.8853214624973456
01:01:10,281.64817547336213,2.1303642,-1.2087085,6,drone90,73,185,10,70,2.9768015724078385,-1.2656646679298236
01:01:15,281.6198087551744,2.1414127,-1.2954168,6,drone90,75,192,10,75,1.781207567859121,-0.45121880221332267
01:01:20,281.3342831492824,2.23328,-1.4888519,5,drone90,76,198,10,80,1.9015046381534786,-1.3887006758510199
01:01:25,280.8042273312578,2.331903,-1.7237072,6,drone90,77,203,10,85,2.2468212068881375,-0.6035241715432113
01:01:30,281.18125529297043,2.4012332,-1.9392188,5,drone90,78,209,10,90,3.4708086789633,-0.8745401955423577
01:01:35,281.57957349464783,2.4292061,-2.1243532,6,drone90,79,215,10,95,1.0986954387022272,-1.784377308702676
01:01:40,281.33123626819827,2.4621906,-2.3044941,5,drone90,80,221,10,100,4.695577066717766,-1.8074075535155294
01:01:45,281.21618097590965,2.5927334,-2.4503849,6,drone90,82,226,10,105,3.7374288965276956,-1.4890014570333183
01:01:50,281.655911140886,2.7314231,-2.4849575,5,drone90,83,232,10,110,3.6063788093447453,0.15350048123920335
