time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_direction
01:00:05,273.70414144750515,-3.2980072,3.6931949,5,drone90,55,129,4,5,3.444958468341956,2.0977434520319242
01:00:10,273.8164408744408,-3.485127,3.5970545,4,drone90,55,129,5,10,6.000101848137425,1.9033771990513064
01:00:15,274.27321099542155,-3.4789786,3.7147014,5,drone90,55,124,7,15,5.331764745249587,3.5507014919501603
01:00:20,273.7668890498511,-3.2119482,3.6633847,4,drone90,60,123,9,20,4.765697932596436,2.6776033153429752
01:00:25,274.2961371326032,-3.0339634,3.4256122,5,drone90,63,128,10,25,3.6855883930464772,2.274567356231694
01:00:30,274.21597884723883,-2.9901388,3.388974,4,drone90,63,135,10,30,4.416638549796,0.8476075105861267
01:00:35,274.6848906054482,-2.6930242,3.2976482,5,drone90,65,140,10,35,4.620762827901501,2.187683930102391
01:00:40,274.64391383572297,-2.4726992,2.8381479,5,drone90,66,147,10,40,2.922907136022765,2.7396814279020596
01:00:45,274.2736425485423,-2.6963527,2.6243157,5,drone90,67,153,10,45,4.316039964869121,2.2834057279051154
01:00:50,274.23166737723267,-2.6350749,2.5819526,4,drone90,69,160,10,50,4.232901544381782,1.3569228015790937
01:00:55,274.6497281694587,-2.3122697,2.501712,5,drone90,70,167,10,55,3.334190327574653,1.7553608181794735
01:01:00,274.6660442772589,-2.2663713,2.4091704,4,drone90,71,173,10,60,3.5438952578340954,1.512424240900866
01:01:05,274.14921052087834,-2.8291237,2.4723516,5,drone90,72,179,10,65,4.9560322707030755,2.588075896902164
01:01:10,273.78877584482507,-3.315816,2.8948784,4,drone90,73,185,10,70,2.3009149575279406,1.1187939119655406
01:01:15,273.9559526152464,-3.1497808,3.2271125,5,drone90,75,192,10,75,4.90639976023923,2.5841488178570327
01:01:20,274.0083129927974,-2.8421497,3.2366514,4,drone90,76,198,10,80,3.472440386571939,1.9687756503839675
01:01:25,274.11669939956226,-2.6571147,3.0101151,5,drone90,77,203,10,85,3.1177748580195783,1.8129568012091806
01:01:30,274.06454473465635,-2.6143746,2.7432084,4,drone90,78,209,10,90,4.442315464130395,2.1463940759458
01:01:35,273.7325345072995,-2.6565087,2.6072407,5,drone90,79,215,10,95,5.761091423555298,1.7095967293359124
01:01:40,273.6062925944779,-2.6638498,2.697755,5,drone90,80,221,10,100,4.253980486318247,1.7631738661093088
01:01:45,273.7320415921334,-2.6893132,3.0677648,5,drone90,82,226,10,105,3.8104446284424385,2.8047015517108
01:01:50,274.7566106933502,-2.8753777,3.7588058,5,drone90,83,232,10,110,3.6848229861919375,2.4969406319846503
01:01:55,274.47234886697163,-3.0891602,4.466134,5,drone90,88,232,10,115,5.845722215911335,1.5611471513525155
01:02:00,274.3959491393995,-3.069486,4.5404043,5,drone90,90,228,10,120,3.393395608564377,2.1280994790479304
01:02:05,274.4259887503857,-2.984886,4.311917,5,drone90,90,224,10,125,5.418216569015925,2.890245871524195
01:02:10,273.68033506556463,-2.969525,4.169899,6,drone90,90,219,10,130,3.9688269570414265,2.7243009432041836
01:02:15,273.5288397601883,-2.8029132,4.1611037,5,drone90,90,214,10,135,3.927428355394419,1.5664505864431362
01:02:20,274.2045526599194,-2.6392236,4.279702,5,drone90,90,209,10,140,3.4064523095158297,4.064230179273715
01:02:25,274.0997581159342,-2.5529447,4.5389023,5,drone90,90,205,10,145,5.552799717392328,2.3487418264389905
01:02:30,274.36033222124456,-2.5946789,4.7580576,4,drone90,90,200,10,150,5.543554125067979,2.525945647800084
01:02:35,274.0217207661797,-2.543059,4.829621,5,drone90,90,194,10,155,6.0414696302480335,2.424632617179552
01:02:40,274.37006287755577,-2.6219778,4.9901085,4,drone90,90,189,10,160,4.830686738451729,2.5604774510012023
01:02:45,273.8795264017324,-2.9918613,4.996983,5,drone90,90,184,10,165,6.257165956206966,2.6002926258041894
01:02:50,274.7485160687075,-3.2592552,4.6895294,4,drone90,90,178,10,170,7.685067419284338,3.301107817166029
01:02:55,275.483408621116,-3.3013031,4.213289,5,drone90,91,172,10,175,5.615908001566396,2.412818189414248
01:03:00,275.0765320657184,-3.1106892,3.843097,5,drone90,90,167,10,180,5.633527853836836,3.033510894942572
01:03:05,275.00173483496746,-2.8781908,3.7146273,4,drone90,90,162,10,185,4.266229718319676,1.7812820368301585
01:03:10,274.758722184821,-2.6970906,3.6669414,5,drone90,90,158,10,190,3.78080831132901,2.2544452120941116
01:03:15,274.60576317905196,-2.5747914,3.5367498,4,drone90,90,153,10,195,3.9765688198388087,1.5633233781613942
01:03:20,274.1976948439468,-2.4764187,3.2821655,4,drone90,90,149,10,200,4.150524502360851,3.618961291505078
01:03:25,274.6077104172297,-2.433253,2.921058,5,drone90,90,145,10,205,3.250369393671222,3.5085637233558065
01:03:30,274.7556570738309,-2.4492066,2.753827,4,drone90,90,141,10,210,3.0130105261665117,2.57425889805557
01:03:35,274.8956865826193,-2.2893298,2.7746341,4,drone90,90,137,10,215,4.323409571946055,1.1456834038865225
01:03:40,275.1091158824311,-2.039617,2.8252175,5,drone90,90,132,10,220,2.0293551544457054,3.5601649906309873
01:03:45,274.64945720794344,-1.9554002,2.7715032,4,drone90,90,128,10,225,2.3782762583958523,1.8705532045408009
01:03:50,275.2119914099119,-2.2716522,2.719487,5,drone90,90,124,10,230,3.42781654492957,1.950670695942494
01:03:55,275.0246105561162,-2.703771,3.229857,4,drone90,90,119,10,235,3.0415247406387693,2.2489537129070993
01:04:00,274.73735888819533,-2.8113432,3.8232398,5,drone90,91,115,10,240,4.899154344567541,1.575651118875046
01:04:05,274.2602180399573,-2.8391685,4.0358653,4,drone90,91,111,10,245,6.309247629667503,1.391068133428713
01:04:10,275.2650967031155,-2.7862916,4.2154727,5,drone90,91,107,10,250,4.83106603840151,1.8846145648180106
01:04:15,274.90564029236515,-2.565635,4.462078,4,drone90,90,102,10,255,5.921930059007759,2.4226333227541845
01:04:20,274.1444894085778,-2.4256501,4.7932134,4,drone90,91,97,10,260,5.089010609398698,2.877017711960341
01:04:25,274.2452708342823,-2.3482752,5.231665,5,drone90,91,93,10,265,6.039820783720082,3.716200032835912
01:04:30,274.4066643456911,-2.2443962,5.598502,4,drone90,91,88,10,270,5.841451753885484,3.611452134711704
01:04:35,274.3184942818729,-2.2969487,5.765587,4,drone90,91,83,10,275,7.287319330517306,4.819373663355898
01:04:40,274.21578666070974,-2.578567,5.8546376,5,drone90,91,79,10,280,6.374715252166978,2.4997055914807493
01:04:45,274.653025659252,-3.2642193,5.5490775,4,drone90,91,74,10,285,6.539826096019518,3.036198979220712
01:04:50,274.77832415923746,-4.1624465,4.612195,5,drone90,91,68,10,290,4.560176931995318,1.614253139008325
01:04:55,274.6136046335664,-4.2454805,3.8140595,5,drone90,91,63,10,295,4.894621782040637,3.8293595139904353
01:05:00,274.1802107493186,-3.7501984,3.608378,4,drone90,91,58,10,300,6.504513586734139,2.4127488112887923
01:05:05,273.8962549129872,-3.4903672,3.6483102,5,drone90,91,53,10,305,4.214131796290862,2.0927681415451023
01:05:10,273.6164716496619,-3.2669811,3.6021638,5,drone90,91,48,10,310,6.679719479022579,3.44381242292925
01:05:15,273.8675447091776,-3.0153477,3.4942741,4,drone90,91,43,10,315,2.565807700035253,1.3367818158327078
01:05:20,273.5370403433367,-2.7098262,3.4853702,5,drone90,91,38,10,320,6.453134296057606,2.423000015355492
01:05:25,274.06829717202345,-2.337969,3.599629,4,drone90,91,33,10,325,3.7449929138222506,3.0624936800395677
01:05:30,274.43710189297644,-2.002994,3.7019475,5,drone90,91,29,10,330,2.5176631447099345,3.474021655197687
01:05:35,275.2526457499333,-1.7943523,3.68423,4,drone90,91,24,10,335,2.326284697083424,1.5051578671143078
01:05:40,274.4641283032919,-1.6645355,3.6782043,5,drone90,91,19,10,340,4.4130035816635855,2.7892155126575227
01:05:45,275.00861420166865,-1.64273,3.8218906,4,drone90,89,15,10,345,5.7587300424314325,1.92722184875181
01:05:50,274.42035591950764,-1.8506327,4.070856,5,drone90,83,14,10,350,4.2802299195792015,2.7026131391874553
01:05:55,275.2790521459348,-2.2415779,4.2109795,4,drone90,77,14,10,355,5.087218596795932,2.589479797995556
01:06:00,274.9388068141346,-2.75276,4.015258,5,drone90,75,19,10,360,3.400839090823524,2.2429347324687767
01:06:05,275.3717636172936,-3.2269118,3.6370275,4,drone90,76,24,10,365,5.80790616787175,2.774358143872546
01:06:10,274.8327667149335,-3.3349013,3.4049466,5,drone90,76,30,10,370,7.173868651285348,3.303113844548565
01:06:15,274.2414488095622,-2.987251,3.2959476,5,drone90,76,36,10,375,5.21053255131951,1.9056469177817317
01:06:20,273.91300285517514,-2.5727706,3.2490425,5,drone90,76,42,10,380,3.6811106176279584,3.1053769391271526
01:06:25,273.8370110202081,-2.2574053,3.210467,4,drone90,76,48,10,385,4.224733285342017,3.4878174511472033
01:06:30,274.41536552876073,-2.025675,3.0922163,5,drone90,76,54,10,390,3.805395767206427,2.594781628971632
01:06:35,274.61387661929746,-1.9157366,2.9284198,5,drone90,76,61,10,395,3.339840815706012,0.968073101881116
01:06:40,274.97500979853464,-1.9734371,2.857666,4,drone90,76,67,10,400,2.7972244699947972,1.86924376140879
01:06:45,275.02581632776634,-2.1768296,2.9969292,5,drone90,76,73,10,405,4.487631035785325,2.9886059356017918
01:06:50,275.42089289177846,-2.4340816,3.5528026,5,drone90,76,79,10,410,4.839282545882083,2.109962655948883
01:06:55,274.9961609194194,-2.6601782,4.3456526,4,drone90,76,85,10,415,5.2711872961525925,2.4424739341684454
01:07:00,273.9190811224365,-2.9770164,5.002538,5,drone90,76,91,10,420,6.969110386195967,3.4759718176300254
01:07:05,274.06149225867665,-3.396506,5.048009,4,drone90,76,97,10,425,5.32433291354438,3.374341984827365
01:07:10,273.3631970967875,-3.3322284,4.686928,5,drone90,76,103,10,430,6.165332720779169,2.4666256785259604
01:07:15,273.26750757166957,-2.9571977,4.64624,4,drone90,75,108,10,435,5.592430004192074,2.2855620520457265
01:07:20,273.53483404237215,-3.0429826,4.636177,5,drone90,76,114,10,440,7.575593062943874,2.697978206458262
01:07:25,273.85703680850935,-3.2419777,4.427687,5,drone90,76,120,10,445,4.957378532697327,3.7518301580050557
01:07:30,274.3997868814798,-3.397978,4.07905,4,drone90,76,126,10,450,4.309379439932332,2.053873898159626
01:07:35,274.1949062039269,-3.6201625,3.667537,5,drone90,75,132,10,455,4.867563298021181,2.9517768588635933
01:07:40,274.48115986534424,-3.7373798,3.4831734,5,drone90,75,138,10,460,4.882361086645443,2.902366866144723
01:07:45,274.699570353406,-3.4341514,3.6354668,5,drone90,75,145,10,465,6.0148317460986105,3.1266934570870824
01:07:50,275.3934745216212,-3.180952,3.8198988,4,drone90,75,152,10,470,5.605527968898882,2.9931104532433466
01:07:55,274.46052177746026,-3.1555471,4.028203,5,drone90,75,158,10,475,5.689937929727641,3.0737303061335846
01:08:00,274.20389071151106,-3.2258396,4.2640715,5,drone90,75,165,10,480,4.31915384233209,3.5638664793891004
01:08:05,273.9025184789653,-3.3480473,4.350157,5,drone90,75,172,10,485,4.00546598044758,1.802956668843986
01:08:10,273.8464545098395,-3.3533113,4.26096,4,drone90,75,178,10,490,4.599096745832796,1.9379808316105207
01:08:15,274.4824954428143,-3.324596,4.129444,5,drone90,75,184,10,495,5.60794896201842,3.1228392366287037
01:08:20,273.60476756159954,-3.30951,4.0317717,5,drone90,75,191,10,500,5.443085880011512,3.7929458294473477
01:08:25,274.0005320063159,-3.3157234,3.9685311,5,drone90,75,197,10,505,4.703419684174988,2.304432141801433
01:08:30,273.6501471543915,-3.2586281,3.873818,5,drone90,75,204,10,510,5.265995003620967,1.3981575065314533
01:08:35,274.11163961750714,-3.109268,3.7744613,4,drone90,75,211,10,515,3.7667936211257675,1.5396991355579042
01:08:40,273.6266307944234,-2.9096591,3.6595159,5,drone90,75,217,10,520,3.677801578922333,2.513822809197184
01:08:45,274.32975870268086,-2.6736875,3.447764,4,drone90,75,224,10,525,4.3383469832539845,1.9845830419317179
01:08:50,274.11918618046025,-2.4287314,3.052699,5,drone90,74,230,10,530,2.8778761560531683,2.2055459558736397
01:08:55,274.0392413496845,-2.3421915,2.6876945,4,drone90,69,231,10,535,3.184147189229566,3.1252728743502707
01:09:00,274.32605621935613,-2.4519637,2.6280637,5,drone90,64,231,10,540,4.719691178035034,2.965311100463032
01:09:05,275.22271346868575,-2.3820071,2.948399,5,drone90,59,230,10,545,3.676993997606681,2.3435456860326735
01:09:10,274.2068527091321,-2.0129313,3.4322941,4,drone90,59,226,10,550,4.367286127698075,2.9133407186464453
01:09:15,275.02964881945786,-1.9862139,3.7965405,5,drone90,60,222,10,555,3.0119313493213653,2.6261477839002536
01:09:20,275.4026111246907,-2.5136695,3.9245257,5,drone90,60,218,10,560,4.438555361517218,2.254945646754405
01:09:25,274.28800958817675,-3.0607405,3.482152,4,drone90,60,214,10,565,4.5963884448977375,3.8838973413098907
01:09:30,273.6382790478258,-3.1262815,2.9811697,4,drone90,60,209,10,570,2.484169860016057,1.2267439529469488
01:09:35,273.9856558347388,-2.9148357,2.5555165,5,drone90,60,205,10,575,4.1580055168966545,1.137623406595895
01:09:40,273.9871338597939,-2.7350974,2.2971816,5,drone90,60,200,10,580,4.150350337079858,1.7776971036514968
01:09:45,274.93170218479696,-2.5316868,2.2700474,4,drone90,60,196,10,585,4.892938042336904,1.219609985749732
01:09:50,274.8606027231255,-2.330319,2.3562934,5,drone90,60,191,10,590,2.0514149393302277,2.147726169637422
01:09:55,275.426661813128,-2.1834786,2.5431848,5,drone90,60,187,10,595,2.3007814647573044,4.035473052774913
01:10:00,275.2121673550897,-2.084951,2.8767457,5,drone90,60,182,10,600,3.08747720727792,3.193841350592737
01:10:05,275.29202472889034,-2.059167,3.3503451,4,drone90,60,178,10,605,3.389846099676465,3.2669785175402803
01:10:10,273.9975326933356,-2.2120945,3.849128,5,drone90,60,173,10,610,5.686766184205867,2.775880224784373
01:10:15,274.0543517891784,-2.6200035,4.0742345,5,drone90,60,168,10,615,7.041898129460719,1.2968903977790354
01:10:20,273.9273788442095,-2.9463801,3.952739,5,drone90,60,164,10,620,4.0919179266863654,0.9028300332067793
01:10:25,274.2969249363798,-2.9450576,3.822381,4,drone90,60,158,10,625,3.9023235148950732,3.2436656541918802
01:10:30,273.9178833334123,-2.6882107,3.7264466,5,drone90,60,153,10,630,5.084831948350406,2.0892569003800294
01:10:35,273.444370391772,-2.3041503,3.612131,5,drone90,60,148,10,635,4.402919919042471,2.1946492147181034
01:10:40,274.15375716415,-2.0229173,3.6162748,4,drone90,60,143,10,640,2.256178834572931,2.56606487043805
01:10:45,273.80580304747593,-1.9475979,3.7382534,5,drone90,60,137,10,645,4.023651614032147,1.5504471161666473
01:10:50,274.6767887826378,-2.140698,3.7338169,5,drone90,60,132,10,650,2.916010066412359,2.252495739859045
01:10:55,274.96611895768393,-2.543897,3.4550087,5,drone90,60,127,10,655,3.85954947645109,1.7153916705074388
01:11:00,274.94697001125746,-3.1807365,2.9078672,5,drone90,60,121,10,660,5.392731535728926,2.9048020817703257
01:11:05,274.556826467846,-3.590166,2.6039457,5,drone90,60,116,10,665,5.423411633311305,3.1814273117510017
01:11:10,273.98120784406814,-3.8351712,2.97886,4,drone90,60,112,10,670,5.15378693105548,3.492434899625439
01:11:15,273.739208961692,-4.1748543,3.5654125,5,drone90,61,107,10,675,4.4701917191310665,2.1248731377831365
01:11:20,274.2945808613835,-4.1194944,3.9895816,5,drone90,61,102,10,680,7.139716949871721,1.9349392745325709
01:11:25,274.7502319109662,-3.6613908,3.9200256,5,drone90,61,98,10,685,6.286395844472091,3.8411187838209537
01:11:30,274.8237687356644,-3.271218,3.3668869,5,drone90,60,92,10,690,4.166542863396849,3.0455969758767827
