time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff
01:00:05,277.5891,-3.1190448,5.113488,7,drone90,55,129,4,5
01:00:10,277.62625,-2.6787398,5.341172,7,drone90,55,129,5,10
01:00:15,277.6014,-2.7399545,5.548329,7,drone90,55,124,7,15
01:00:20,277.4306,-2.9167638,5.7077684,8,drone90,60,123,9,20
01:00:25,277.3627,-2.9204993,5.6781435,7,drone90,63,128,10,25
01:00:30,277.41,-3.0066493,5.332756,7,drone90,63,135,10,30
01:00:35,277.45883,-3.015339,4.960149,7,drone90,65,140,10,35
01:00:40,277.50583,-2.8701987,4.750858,7,drone90,66,147,10,40
01:00:45,277.562,-2.6403406,4.678811,7,drone90,67,153,10,45
01:00:50,277.65625,-2.5483768,4.758353,7,drone90,69,160,10,50
01:00:55,277.73462,-2.80633,4.8580847,7,drone90,70,167,10,55
01:01:00,277.71533,-2.9101174,5.0883985,7,drone90,71,173,10,60
01:01:05,277.73083,-2.858284,5.3691607,7,drone90,72,179,10,65
01:01:10,277.86853,-2.9017446,5.4010825,7,drone90,73,185,10,70
01:01:15,278.1035,-3.1091037,5.041732,7,drone90,75,192,10,75
01:01:20,278.28052,-3.401558,4.3990936,7,drone90,76,198,10,80
01:01:25,278.35114,-3.6128356,3.7114048,7,drone90,77,203,10,85
01:01:30,278.1166,-3.978247,3.431624,7,drone90,78,209,10,90
01:01:35,277.98083,-4.210169,3.8043532,8,drone90,79,215,10,95
01:01:40,277.9326,-4.122495,4.018571,7,drone90,80,221,10,100
01:01:45,277.86774,-3.6909719,3.8924599,7,drone90,82,226,10,105
01:01:50,277.92065,-3.1179535,3.633816,7,drone90,83,232,10,110
01:01:55,278.01752,-2.7713766,3.5775745,8,drone90,88,232,10,115
01:02:00,278.10358,-2.5179367,3.5293674,7,drone90,90,228,10,120
01:02:05,278.1674,-2.5291326,3.498062,7,drone90,90,224,10,125
01:02:10,278.22342,-2.7269406,3.5466902,7,drone90,90,219,10,130
01:02:15,278.3223,-2.853927,3.627256,7,drone90,90,214,10,135
01:02:20,278.49335,-2.8962286,3.7618682,7,drone90,90,209,10,140
01:02:25,278.61032,-3.1104147,3.7829342,8,drone90,90,205,10,145
01:02:30,278.4223,-3.47398,3.3384564,7,drone90,90,200,10,150
01:02:35,278.28397,-3.595469,3.2694702,7,drone90,90,194,10,155
01:02:40,278.1846,-3.8393843,3.6193194,7,drone90,90,189,10,160
01:02:45,277.96756,-3.9537737,4.0709352,7,drone90,90,184,10,165
01:02:50,277.90533,-3.920779,4.358505,7,drone90,90,178,10,170
01:02:55,277.93842,-3.9058688,4.606452,7,drone90,91,172,10,175
01:03:00,277.90945,-3.7990077,4.7844005,6,drone90,90,167,10,180
01:03:05,277.86963,-3.6295063,4.6358614,7,drone90,90,162,10,185
01:03:10,277.94727,-3.4021244,4.1969233,7,drone90,90,158,10,190
01:03:15,278.1897,-3.2142732,3.5371025,6,drone90,90,153,10,195
01:03:20,278.44724,-3.3372424,2.8555586,7,drone90,90,149,10,200
01:03:25,278.38287,-3.7249322,2.7306817,7,drone90,90,145,10,205
01:03:30,278.05176,-3.9550376,3.2137103,7,drone90,90,141,10,210
01:03:35,277.7321,-4.0126104,3.86668,7,drone90,90,137,10,215
01:03:40,277.57895,-3.9264922,4.346368,7,drone90,90,132,10,220
01:03:45,277.5757,-3.7619998,4.2578125,7,drone90,90,128,10,225
01:03:50,277.741,-3.9492908,3.7338028,7,drone90,90,124,10,230
01:03:55,277.94705,-4.4644465,3.5278754,8,drone90,90,119,10,235
01:04:00,278.0643,-4.643805,3.6028295,7,drone90,91,115,10,240
01:04:05,277.99814,-5.442565,4.5409336,7,drone90,91,111,10,245
01:04:10,277.79733,-5.669919,5.536601,7,drone90,91,107,10,250
01:04:15,277.77057,-5.698677,4.9933705,7,drone90,90,102,10,255
01:04:20,277.7305,-5.5616336,4.7892866,7,drone90,91,97,10,260
01:04:25,277.741,-5.0692763,5.398359,7,drone90,91,93,10,265
01:04:30,277.72525,-4.1029468,5.91579,6,drone90,91,88,10,270
01:04:35,277.74246,-3.7524605,5.722047,7,drone90,91,83,10,275
01:04:40,277.76657,-4.2124386,5.202521,8,drone90,91,79,10,280
01:04:45,277.74506,-4.8807755,4.6319976,7,drone90,91,74,10,285
01:04:50,277.73944,-5.2660193,4.4106145,7,drone90,91,68,10,290
01:04:55,277.7782,-5.3754735,4.413469,8,drone90,91,63,10,295
01:05:00,277.7774,-5.190812,4.718394,8,drone90,91,58,10,300
01:05:05,277.7794,-5.0308795,4.843257,7,drone90,91,53,10,305
01:05:10,277.81863,-4.969333,4.680156,7,drone90,91,48,10,310
01:05:15,277.94263,-4.847482,4.424606,8,drone90,91,43,10,315
01:05:20,278.09604,-4.549933,4.0303793,8,drone90,91,38,10,320
01:05:25,278.24136,-4.339155,3.4549406,8,drone90,91,33,10,325
01:05:30,278.35535,-4.1514287,2.9880576,8,drone90,91,29,10,330
01:05:35,278.38898,-3.9182014,3.1558242,9,drone90,91,24,10,335
01:05:40,278.37753,-3.9210796,3.9543839,8,drone90,91,19,10,340
01:05:45,278.32275,-3.8514223,4.4402914,8,drone90,89,15,10,345
01:05:50,278.2694,-3.7062516,4.661181,8,drone90,83,14,10,350
01:05:55,278.17087,-3.6152434,4.4664264,8,drone90,77,14,10,355
01:06:00,278.2259,-3.9088075,4.1082735,8,drone90,75,19,10,360
01:06:05,278.28958,-4.1909513,3.8174794,7,drone90,76,24,10,365
01:06:10,278.22543,-4.304045,3.6351476,8,drone90,76,30,10,370
01:06:15,278.1361,-4.23119,3.6558478,7,drone90,76,36,10,375
01:06:20,278.0769,-4.144197,3.7875311,7,drone90,76,42,10,380
01:06:25,278.08603,-4.0917463,3.6464798,7,drone90,76,48,10,385
01:06:30,278.22583,-4.045038,3.3180726,8,drone90,76,54,10,390
01:06:35,278.26044,-4.0449777,3.4906604,7,drone90,76,61,10,395
01:06:40,278.07312,-4.0301695,4.1802354,8,drone90,76,67,10,400
01:06:45,278.0887,-3.940942,4.6692615,6,drone90,76,73,10,405
01:06:50,278.32477,-4.0612836,4.4141946,7,drone90,76,79,10,410
01:06:55,278.4064,-4.229476,4.089231,7,drone90,76,85,10,415
01:07:00,278.44843,-4.272601,4.1636314,7,drone90,76,91,10,420
01:07:05,278.26144,-4.3376794,4.5754743,7,drone90,76,97,10,425
01:07:10,278.05093,-4.045613,5.3079348,6,drone90,76,103,10,430
01:07:15,277.99484,-3.9595866,5.843694,7,drone90,75,108,10,435
01:07:20,277.97125,-4.146618,5.9992394,7,drone90,76,114,10,440
01:07:25,277.95624,-4.388243,6.324377,8,drone90,76,120,10,445
01:07:30,277.9828,-4.6379237,5.8275685,7,drone90,76,126,10,450
01:07:35,278.0448,-5.111194,5.475815,7,drone90,75,132,10,455
01:07:40,278.07983,-5.5197263,5.4396806,8,drone90,75,138,10,460
01:07:45,278.07352,-5.683002,5.134082,7,drone90,75,145,10,465
01:07:50,278.12582,-6.0361967,4.590385,7,drone90,75,152,10,470
01:07:55,278.2116,-6.4867015,4.528738,7,drone90,75,158,10,475
01:08:00,278.18304,-6.5030026,4.3897047,7,drone90,75,165,10,480
01:08:05,278.18784,-5.7179904,4.628946,7,drone90,75,172,10,485
01:08:10,278.34415,-4.707599,5.1338243,7,drone90,75,178,10,490
01:08:15,278.54483,-3.982002,5.6514077,7,drone90,75,184,10,495
01:08:20,278.70758,-3.600634,6.079717,8,drone90,75,191,10,500
01:08:25,278.77496,-3.6385245,6.1530137,7,drone90,75,197,10,505
01:08:30,278.63702,-3.7531743,6.1832438,7,drone90,75,204,10,510
01:08:35,278.46426,-2.8503978,6.13909,7,drone90,75,211,10,515
01:08:40,278.51688,-2.4241421,5.946435,7,drone90,75,217,10,520
01:08:45,278.56375,-2.236207,5.99519,7,drone90,75,224,10,525
01:08:50,278.61896,-2.2125401,6.2306075,7,drone90,74,230,10,530
01:08:55,278.75165,-2.5595548,6.281235,7,drone90,69,231,10,535
01:09:00,278.86127,-2.859002,6.2485514,8,drone90,64,231,10,540
01:09:05,278.93356,-3.3641713,6.4508553,7,drone90,59,230,10,545
01:09:10,278.71915,-3.6491969,7.1827,7,drone90,59,226,10,550
01:09:15,278.70987,-3.5559278,7.1977,7,drone90,60,222,10,555
01:09:20,278.8604,-3.728471,7.8603277,7,drone90,60,218,10,560
01:09:25,278.5438,-3.625526,8.415095,7,drone90,60,214,10,565
01:09:30,278.43918,-4.1294336,8.400985,7,drone90,60,209,10,570
01:09:35,278.4419,-4.121859,8.228272,7,drone90,60,205,10,575
01:09:40,278.44952,-3.954787,7.997675,8,drone90,60,200,10,580
01:09:45,278.47134,-3.654403,7.7521214,7,drone90,60,196,10,585
01:09:50,278.55,-3.3424492,7.466495,7,drone90,60,191,10,590
01:09:55,278.57794,-3.2252967,7.395794,7,drone90,60,187,10,595
01:10:00,278.52255,-3.2755342,7.491327,7,drone90,60,182,10,600
01:10:05,278.51007,-3.3705914,7.4559693,7,drone90,60,178,10,605
01:10:10,278.47873,-3.4277587,7.3475566,8,drone90,60,173,10,610
01:10:15,278.37808,-3.4816506,7.429877,7,drone90,60,168,10,615
01:10:20,278.3072,-3.6759956,7.3458023,7,drone90,60,164,10,620
01:10:25,278.39142,-3.983614,7.0028067,8,drone90,60,158,10,625
01:10:30,278.5188,-3.6030545,7.6178555,8,drone90,60,153,10,630
01:10:35,278.41418,-2.2421036,8.142985,8,drone90,60,148,10,635
01:10:40,278.13736,-1.5722818,8.32614,7,drone90,60,143,10,640
01:10:45,277.99786,-1.6059117,8.262523,8,drone90,60,137,10,645
01:10:50,277.95535,-1.3585054,7.694944,8,drone90,60,132,10,650
01:10:55,277.9545,-1.0850253,7.2338533,8,drone90,60,127,10,655
01:11:00,278.00912,-1.2954128,7.01633,8,drone90,60,121,10,660
01:11:05,278.14127,-1.8116887,6.8486857,7,drone90,60,116,10,665
01:11:10,278.362,-2.3746336,6.4524937,8,drone90,60,112,10,670
01:11:15,278.58942,-2.7815106,5.760794,8,drone90,61,107,10,675
01:11:20,278.679,-2.9144795,5.1451144,7,drone90,61,102,10,680
01:11:25,278.65527,-2.7951708,4.8132815,8,drone90,61,98,10,685
01:11:30,278.6672,-2.6555824,4.8146896,7,drone90,60,92,10,690
