time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_direction
01:00:05,293.4356581332373,-0.667414,-0.037143786,3,drone90,55,129,4,5,0.7226218874148737,2.299835933061589
01:00:10,293.07373622223827,-0.64594287,-0.023342948,2,drone90,55,129,5,10,-0.12163982026045617,1.9001839994701388
01:00:15,292.81837506632723,-0.6319194,-0.011633566,2,drone90,55,124,7,15,1.5839123559995139,1.6757500167173847
01:00:20,293.6211451794623,-0.6171003,0.0034433522,3,drone90,60,123,9,20,1.204884147967308,0.07202500645135324
01:00:25,292.94861837765126,-0.60174775,0.021887705,3,drone90,63,128,10,25,2.3730105823027703,1.8012435375963025
01:00:30,293.2183414963845,-0.5907084,0.03837392,2,drone90,63,135,10,30,1.8127417227600326,0.8703498754907646
01:00:35,293.24177069455067,-0.58055776,0.055717442,3,drone90,65,140,10,35,1.6102280012288412,1.7455300426698035
01:00:40,292.9511268650619,-0.56844205,0.076642394,3,drone90,66,147,10,40,-1.5713960887908258,2.6758811198241874
01:00:45,293.2440551164784,-0.55745065,0.09371011,2,drone90,67,153,10,45,0.07812132125343169,0.5542844644098239
01:00:50,292.91057648474936,-0.5441916,0.109616034,3,drone90,69,160,10,50,0.8450449700366713,0.20272164992621855
01:00:55,292.9170910494794,-0.52769786,0.12365422,2,drone90,70,167,10,55,0.9078529997175581,2.9954163024217295
01:01:00,293.2820835965171,-0.51073325,0.13238862,2,drone90,71,173,10,60,1.8042614036304885,2.3291620833536495
01:01:05,293.000338850615,-0.48548135,0.13843477,3,drone90,72,179,10,65,0.9644140182560019,1.7768130811741147
01:01:10,292.97770923244997,-0.45673716,0.13846728,2,drone90,73,185,10,70,1.3528527834364343,4.389970395101981
01:01:15,293.08738627459326,-0.43174547,0.13297397,2,drone90,75,192,10,75,-0.022156303541609468,2.3527939605084467
01:01:20,292.87750390687626,-0.40628666,0.123431616,2,drone90,76,198,10,80,0.3735959581289075,2.89664199999904
01:01:25,293.31493749274125,-0.38067585,0.109964386,2,drone90,77,203,10,85,1.0484327502377893,0.7720255324988581
01:01:30,293.14774200418736,-0.35636002,0.09349189,2,drone90,78,209,10,90,1.3121644854772885,0.818537126385293
01:01:35,292.5949063105727,-0.33443487,0.07515181,2,drone90,79,215,10,95,-1.6112465262458804,0.9479071313611585
01:01:40,293.1190395822231,-0.31117317,0.050316673,3,drone90,80,221,10,100,-1.316424434804242,0.3112930205762634
01:01:45,292.8331772814518,-0.2928338,0.02562838,2,drone90,82,226,10,105,1.2934225270573345,0.04093925832849199
01:01:50,292.81936455204936,-0.28159913,0.00697932,2,drone90,83,232,10,110,1.19937338222336,3.2566765863301885
01:01:55,293.30616013734976,-0.27203792,-0.011036913,2,drone90,88,232,10,115,1.3806715887540004,1.9487625195742024
01:02:00,293.0412586162625,-0.26322877,-0.028526444,2,drone90,90,228,10,120,-1.889838775679733,2.78553197963269
01:02:05,293.37344307022715,-0.25450206,-0.045111485,2,drone90,90,224,10,125,2.273431120362532,2.7393873093839387
01:02:10,292.61786072870814,-0.24308698,-0.06379914,3,drone90,90,219,10,130,1.1602314475415545,1.4333951757630758
01:02:15,293.01608158827264,-0.23032838,-0.08088805,2,drone90,90,214,10,135,-1.3626793610770678,0.6991533306519413
01:02:20,292.91745234084186,-0.21891814,-0.09314862,2,drone90,90,209,10,140,-0.31720996679044366,0.79196703178509
01:02:25,293.0403619146221,-0.20736945,-0.10274516,2,drone90,90,205,10,145,0.83376830698881,1.1695287747383203
01:02:30,292.9005376086663,-0.19678357,-0.1084328,2,drone90,90,200,10,150,0.3020231877044447,1.312953185622308
01:02:35,292.4317706267703,-0.18602099,-0.10932317,3,drone90,90,194,10,155,0.37502486886357467,1.589834680556284
01:02:40,292.9883743247982,-0.17858595,-0.104195625,2,drone90,90,189,10,160,-0.30796801880917435,1.2245901592748274
01:02:45,292.4713383906429,-0.17545108,-0.095658615,2,drone90,90,184,10,165,0.3960155212170992,1.2942800737995537
01:02:50,293.2972584294507,-0.174751,-0.078960285,3,drone90,90,178,10,170,1.168464192117035,1.5872827992617895
01:02:55,293.0295586316572,-0.17680861,-0.056390643,2,drone90,91,172,10,175,1.44599846066377,1.4471555406839431
01:03:00,293.1967057249757,-0.18010512,-0.03434872,2,drone90,90,167,10,180,1.0056957519888778,1.368652842073113
01:03:05,293.7917887500041,-0.18506493,-0.0033316065,3,drone90,90,162,10,185,-0.9848955794865563,1.7236428268632218
01:03:10,293.08682933016456,-0.18959098,0.02922364,2,drone90,90,158,10,190,-1.401413035337239,1.3710088238012779
01:03:15,293.18677849089863,-0.19197148,0.054772492,2,drone90,90,153,10,195,-0.1476055824936848,1.4203217277734015
01:03:20,292.93228737048236,-0.19257136,0.08335084,3,drone90,90,149,10,200,-0.9465768172555681,1.3392332031968954
01:03:25,293.5102385742897,-0.19044796,0.106468126,2,drone90,90,145,10,205,0.8692069237736086,0.8980601519786173
01:03:30,293.06908013355644,-0.18656802,0.118982635,2,drone90,90,141,10,210,-0.6316809949763402,1.7371902146469527
01:03:35,292.8964159565899,-0.1793617,0.12537365,3,drone90,90,137,10,215,-1.268156173956601,1.4012562997616653
01:03:40,293.58481913327364,-0.17032951,0.12117012,2,drone90,90,132,10,220,0.5503796112680432,2.8968638181527266
01:03:45,292.84567659330133,-0.16224143,0.10860026,2,drone90,90,128,10,225,0.9665157488715433,2.6414784506491484
01:03:50,292.65482437194356,-0.15404037,0.088199385,2,drone90,90,124,10,230,0.7304200829741958,1.080915559399131
01:03:55,292.67428881870586,-0.14625242,0.06064365,2,drone90,90,119,10,235,1.3184718770574153,2.31388885088036
01:04:00,292.85272274347966,-0.13769795,0.016935138,3,drone90,91,115,10,240,2.165172270920599,2.5890627050204746
01:04:05,293.0331743701579,-0.1309486,-0.034104414,2,drone90,91,111,10,245,-0.6051096634704055,1.4498334927170422
01:04:10,293.04130459069665,-0.12737256,-0.079110846,2,drone90,91,107,10,250,-1.0985545771744443,1.0685920807137166
01:04:15,292.7839320346064,-0.12542169,-0.12722354,2,drone90,90,102,10,255,1.2890155845082998,1.9333972669644601
01:04:20,293.0437948714102,-0.12519705,-0.17699826,2,drone90,91,97,10,260,1.4005307276902217,0.6106306091924878
01:04:25,293.0927668360922,-0.12724139,-0.23508167,3,drone90,91,93,10,265,1.7462244563717964,-0.19839347686542674
01:04:30,293.2977058969943,-0.13056464,-0.28542185,2,drone90,91,88,10,270,-0.8831457117248647,-0.6122698605009977
01:04:35,293.6546673529501,-0.13340673,-0.31975836,2,drone90,91,83,10,275,-1.0077741467074575,-0.37281123666342797
01:04:40,293.133638300576,-0.13672103,-0.3545878,3,drone90,91,79,10,280,1.9649635289551841,0.11697041078693937
01:04:45,293.14252397475985,-0.13949467,-0.38126612,2,drone90,91,74,10,285,0.07561475375019983,0.2226410403155722
01:04:50,293.2813252494203,-0.14114982,-0.39659634,2,drone90,91,68,10,290,-0.23331527705896116,1.0923543614144218
01:04:55,292.95231886665863,-0.14278351,-0.40950775,3,drone90,91,63,10,295,1.2463765999505465,-0.7364618737462706
01:05:00,292.9409239237732,-0.14447671,-0.41754416,2,drone90,91,58,10,300,0.5229965494413353,1.0232195936176782
01:05:05,293.12642696953725,-0.146177,-0.4218374,2,drone90,91,53,10,305,-0.0725146738571587,-1.46606708678516
01:05:10,293.1143775542303,-0.14867222,-0.42712608,3,drone90,91,48,10,310,0.3899761186375489,0.23865803948156877
01:05:15,293.2038370660637,-0.15130292,-0.43348515,2,drone90,91,43,10,315,-0.33153807193893114,0.14160593029316895
01:05:20,293.34581012311656,-0.15275446,-0.43963915,2,drone90,91,38,10,320,-0.2597355692516655,0.9372045666672895
01:05:25,293.03697605782645,-0.15164019,-0.4482287,3,drone90,91,33,10,325,-0.29845033307868946,0.015582766600788112
01:05:30,293.2984081063431,-0.14518,-0.45644742,2,drone90,91,29,10,330,-0.2900897636431278,0.7519563612305442
01:05:35,292.65080310305353,-0.12895983,-0.46216097,3,drone90,91,24,10,335,2.204274569080459,0.28327291406162497
01:05:40,293.4572497356769,-0.10048261,-0.46460217,2,drone90,91,19,10,340,1.1017538649565886,-0.6828670108490029
01:05:45,293.3362302456504,-0.06613888,-0.46309465,2,drone90,89,15,10,345,-0.13892745052837285,0.3641907082897763
01:05:50,293.26019960351636,-0.022738595,-0.45836052,2,drone90,83,14,10,350,0.4788284658361443,0.47956859675776503
01:05:55,293.55764866185854,0.04333539,-0.4486479,3,drone90,77,14,10,355,0.04248603391198269,-1.6916095697512425
01:06:00,292.9638292370429,0.12021589,-0.4354856,2,drone90,75,19,10,360,1.6118880850639323,-0.3073689945318463
01:06:05,292.9501748391607,0.18991423,-0.42120266,2,drone90,76,24,10,365,0.6378956832180296,-0.6184502051864003
01:06:10,293.5752089366779,0.26466578,-0.40242356,2,drone90,76,30,10,370,0.15148210927050565,-0.9252492159683021
01:06:15,292.8196130034659,0.34135503,-0.37851256,2,drone90,76,36,10,375,1.8956045338348586,0.1284872645468137
01:06:20,293.2729344063365,0.43221632,-0.34195766,3,drone90,76,42,10,380,2.659821455591854,-0.4776300802274196
01:06:25,293.29151388228354,0.517089,-0.29896253,2,drone90,76,48,10,385,1.3068304576211434,-1.0416427663017638
01:06:30,293.05974279145875,0.57864374,-0.25906435,2,drone90,76,54,10,390,-1.635115844922994,-1.4288874581565336
01:06:35,292.8348960665683,0.6442214,-0.20221911,3,drone90,76,61,10,395,1.0958025903530513,-0.8835223216897
01:06:40,293.10007458708975,0.69601023,-0.13957885,2,drone90,76,67,10,400,-0.32899335593353407,-0.44493144114330974
01:06:45,293.24321003253164,0.72566783,-0.0860091,2,drone90,76,73,10,405,-0.28184069497311903,-2.2142042620610733
01:06:50,292.8546023682619,0.7486699,-0.016367046,3,drone90,76,79,10,410,-0.6909628847019542,-1.6535994839211692
01:06:55,293.43268827750603,0.7593008,0.053865418,2,drone90,76,85,10,415,0.4962455251980578,-1.873487583521355
01:07:00,292.9651682790378,0.75970256,0.10902323,2,drone90,76,91,10,420,0.4422972201541122,-1.4608361626335467
01:07:05,293.24334097681935,0.75234944,0.17524643,3,drone90,76,97,10,425,-0.5749668102482453,-1.1696176470587918
01:07:10,293.5120000643079,0.73882574,0.23768362,2,drone90,76,103,10,430,0.5984480587252834,-1.2809943466274225
01:07:15,293.119010739323,0.719955,0.29505798,3,drone90,75,108,10,435,0.8399144644593203,-3.419382950850315
01:07:20,292.90839566940974,0.69750106,0.3476234,2,drone90,76,114,10,440,-0.8974984833332444,-1.8044302492238677
01:07:25,293.2290796945463,0.6717021,0.3947718,3,drone90,76,120,10,445,0.3387351375969652,-1.8565865767277743
01:07:30,293.04582816817083,0.6433668,0.43728444,2,drone90,76,126,10,450,1.305643846807397,-1.3044707085214733
01:07:35,292.75819525846595,0.61909246,0.46722507,2,drone90,75,132,10,455,1.902319680011061,-2.4368999106881377
01:07:40,293.5447074924357,0.5886075,0.49889526,3,drone90,75,138,10,460,-0.39069733655932004,-2.968071071612936
01:07:45,293.2619160343096,0.5583691,0.5243819,2,drone90,75,145,10,465,1.976293575433983,-1.6083876429442128
01:07:50,293.30096806636163,0.53491294,0.5403625,2,drone90,75,152,10,470,-0.7688519780805089,-2.5149263879350987
01:07:55,293.56987734805193,0.5072011,0.5559667,3,drone90,75,158,10,475,-0.11711977906382087,-2.8255332520091803
01:08:00,292.49167529969503,0.48109645,0.5680567,2,drone90,75,165,10,480,1.2106990292194553,-2.5544358550828874
01:08:05,292.9230922212124,0.46197605,0.5757529,2,drone90,75,172,10,485,1.0810899091401203,-4.004584038464701
01:08:10,293.31779861675824,0.44475174,0.5827093,2,drone90,75,178,10,490,-0.164271430622159,-2.341877359800453
01:08:15,293.26679833828206,0.42683613,0.5910931,3,drone90,75,184,10,495,2.2849002559993488,-2.475622171949105
01:08:20,293.3511868086685,0.41289502,0.5997735,2,drone90,75,191,10,500,1.6019575396151156,-4.209529023262395
01:08:25,293.0997399792028,0.40517354,0.6072501,2,drone90,75,197,10,505,2.6443529834606103,-2.7353142115770877
01:08:30,293.23756309612287,0.40060836,0.6153759,2,drone90,75,204,10,510,2.0865396365799547,-1.6446763336874817
01:08:35,293.3010554628313,0.3994071,0.6239049,2,drone90,75,211,10,515,-0.09078448355473201,-3.746970231701833
01:08:40,293.4924849854394,0.40325716,0.63381195,3,drone90,75,217,10,520,0.24763093164465566,-2.3474726625332956
01:08:45,293.17215173539523,0.41323173,0.6410128,2,drone90,75,224,10,525,0.9317338140983461,-4.527725519167864
01:08:50,292.4584407872914,0.42719865,0.6429526,2,drone90,74,230,10,530,-0.07396398073016264,-2.1223569075014916
01:08:55,293.4809648457972,0.44763696,0.64035654,2,drone90,69,231,10,535,1.1566928661777722,-2.8040256674998063
01:09:00,293.5404543626614,0.484866,0.63037413,3,drone90,64,231,10,540,0.9673942310137377,-2.474463726703352
01:09:05,293.24400089092444,0.5351436,0.6159282,2,drone90,59,230,10,545,1.6998422088710656,-1.0538741388517692
01:09:10,293.25599248435174,0.58503985,0.604823,2,drone90,59,226,10,550,1.0229644487749585,-2.4874330013271386
01:09:15,293.4390652448698,0.64088786,0.5974293,2,drone90,60,222,10,555,1.8838881760854003,-0.37350836475258786
01:09:20,293.41459546001926,0.7127208,0.5950293,3,drone90,60,218,10,560,1.7768376684557905,-2.399833091889255
01:09:25,293.30854710088045,0.7792201,0.5983667,2,drone90,60,214,10,565,-0.28829403959398126,-1.1550625181776328
01:09:30,293.36056951130513,0.82249284,0.6061037,2,drone90,60,209,10,570,1.0261419084581407,-2.097128790647286
01:09:35,292.6490559314401,0.85615194,0.61901635,2,drone90,60,205,10,575,-0.9782889115930709,-1.8164025896208964
01:09:40,293.27119962764226,0.8872347,0.6411819,3,drone90,60,200,10,580,0.705653691116109,-3.611063931411854
01:09:45,293.12679374277843,0.9131439,0.6681376,2,drone90,60,196,10,585,-1.6097759531558016,-0.7084928404976587
