time,utm_x,utm_y,utm_z,theta,wind_speed,wind_dir,drone,seconds_after_takeoff
2022-08-24 10:36:45,513357,8265465,114.76337380074263,278.31031375524793,2.392244997024536,3.435140453338623,drone90,645
2022-08-24 10:36:50,513358,8265381,117.34168876113907,278.257053834725,2.4333730656000285,3.2888368335259264,drone90,650
2022-08-24 10:36:55,513362,8265302,120.24406690602254,278.28185196255043,2.404865550994873,3.3653539981842044,drone90,655
2022-08-24 10:37:00,513361,8265217,120.97692984418583,278.320092712193,2.28349377822876,3.5113304939270025,drone90,660
2022-08-24 10:37:05,513362,8265136,124.25233239909778,278.21270927366504,2.1469636249542234,3.586667188644409,drone90,665
2022-08-24 10:37:10,513362,8265058,120.32140718070514,278.1953668008994,2.0483982267379766,3.559616132736206,drone90,670
2022-08-24 10:37:15,513364,8264979,116.81045877494861,278.4085552907527,1.9686568527221682,3.545642240524292,drone90,675
2022-08-24 10:37:20,513369,8264907,120.39816165546947,278.46399252560656,2.07563984489441,3.4199528465270994,drone90,680
2022-08-24 10:37:25,513365,8264835,122.01465929162475,278.20518763032896,2.245242523193359,3.272321125030518,drone90,685
2022-08-24 10:37:30,513356,8264752,118.64102169686107,278.420568838594,2.40656057357788,3.0312552623748785,drone90,690
2022-08-24 10:37:35,513367,8264665,121.66569914687105,278.41801031206995,2.5803624382019046,3.039647863388061,drone90,695
2022-08-24 10:37:40,513366,8264585,125.1320622788716,278.15760166460984,2.6685094757080075,3.175421585083008,drone90,700
2022-08-24 10:37:45,513366,8264507,124.99186452595453,278.01314186792433,2.708884059906006,3.038042343139648,drone90,705
2022-08-24 10:37:50,513371,8264428,122.36424012626848,277.9097121573623,2.6495778961181644,3.0674397354125977,drone90,710
2022-08-24 10:37:55,513367,8264351,119.66455301169307,277.90674698848875,2.5973761253356935,3.054840824127197,drone90,715
2022-08-24 10:38:00,513367,8264272,123.30103702720756,278.3321783677763,2.5379032402038577,2.98839453125,drone90,720
2022-08-24 10:38:05,513371,8264194,120.11197643819017,278.3826489169197,2.4421925830841067,3.043980403900146,drone90,725
2022-08-24 10:38:10,513366,8264114,122.33895326500877,277.73833967796793,2.408621118545532,3.036592342376709,drone90,730
2022-08-24 10:38:15,513371,8264036,122.73856797110798,277.9491546326231,2.4121050186157227,3.025275211334228,drone90,735
2022-08-24 10:38:20,513371,8263960,121.67844220388531,277.8989602345169,2.407052680969239,3.070880132675171,drone90,740
2022-08-24 10:38:25,513372,8263882,121.34977679395618,277.9184460075922,2.350276811599731,3.1223710403442384,drone90,745
2022-08-24 10:38:30,513373,8263805,122.02793255532045,277.9866791157809,2.296759042739868,3.1607950057983394,drone90,750
2022-08-24 10:38:35,513372,8263728,122.3483041262519,277.97397986029216,2.290421998977661,3.138038650512695,drone90,755
2022-08-24 10:38:40,513375,8263651,120.21537540493257,277.8473180177613,2.275416353225708,3.1292702388763436,drone90,760
2022-08-24 10:38:45,513375,8263573,121.350997661614,278.16426085942203,2.201694578170776,3.1643827304840086,drone90,765
2022-08-24 10:38:50,513342,8263506,124.3535127340488,278.5876428354438,2.2071237487792965,3.1157197551727296,drone90,770
2022-08-24 10:38:55,513244,8263496,122.51532604420667,277.88291395184933,2.431117040634155,2.851451459884643,drone90,775
2022-08-24 10:39:00,513147,8263493,122.21137510220288,277.89086426666586,2.5805041446685797,2.624135704040527,drone90,780
2022-08-24 10:39:05,513105,8263556,120.3723139926389,277.77806205573006,2.648354669570923,2.45935897064209,drone90,785
2022-08-24 10:39:10,513132,8263646,122.9463858403413,277.8208494182731,2.650156982421875,2.3602151775360114,drone90,790
2022-08-24 10:39:15,513134,8263742,122.54380843168933,277.60835657165353,2.608261426925659,2.376662658691406,drone90,795
2022-08-24 10:39:20,513133,8263840,120.76249709963835,277.456420277543,2.5501648635864265,2.442719957351685,drone90,800
2022-08-24 10:39:25,513130,8263936,117.92435279728356,277.6209080511827,2.470330205917358,2.4869724559783934,drone90,805
2022-08-24 10:39:30,513133,8264031,116.95501117523395,277.5799975022357,2.411084970474243,2.5379012203216553,drone90,810
2022-08-24 10:39:35,513131,8264126,118.07267530675446,277.71609979891383,2.3581373252868647,2.563199243545532,drone90,815
2022-08-24 10:39:40,513131,8264216,120.98771263532501,278.17653566033533,2.340368322372437,2.5274490051269534,drone90,820
2022-08-24 10:39:45,513131,8264302,117.22831831947754,278.7790838425447,2.414038503646851,2.3554081516265866,drone90,825
2022-08-24 10:39:50,513129,8264392,119.37222351542971,278.3737754607726,2.4511765537261962,2.1964161987304687,drone90,830
2022-08-24 10:39:55,513131,8264481,118.84388824284869,278.4008993735737,2.488348680496215,2.06212452507019,drone90,835
2022-08-24 10:40:00,513126,8264575,117.71304090371919,278.3957435864112,2.502871295928955,1.9753438720703127,drone90,840
2022-08-24 10:40:05,513128,8264672,124.48147429120895,278.4297513256537,2.4671582622528074,2.0096476058959962,drone90,845
2022-08-24 10:40:10,513126,8264768,128.2216551826799,278.3902197608445,2.416189512252808,2.099687786102295,drone90,850
2022-08-24 10:40:15,513121,8264865,127.43601832176061,278.3023918779465,2.3616167488098148,2.151405326843262,drone90,855
2022-08-24 10:40:20,513124,8264960,126.57157011971984,278.4583625175963,2.350962598800659,2.1156800251007075,drone90,860
2022-08-24 10:40:25,513126,8265055,124.6384333029832,278.4842083364147,2.3498025264739995,2.0701475582122804,drone90,865
2022-08-24 10:40:30,513121,8265154,120.41703111436752,278.2012923580258,2.3185910415649413,2.090241989135742,drone90,870
2022-08-24 10:40:35,513122,8265251,120.16671597954186,277.9560171915481,2.2827572364807134,2.137028203964234,drone90,875
2022-08-24 10:40:40,513121,8265340,121.90452675020006,278.0102193732583,2.336781929016113,2.076753520965576,drone90,880
2022-08-24 10:40:45,513120,8265427,120.70789376485189,278.1580314486642,2.4651875839233397,1.9472384061813355,drone90,885
