time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,276.2678,1.0484531,4.4270725,6,drone90,52,125,4,5,4.549530176090259,1.338253088883775
01:00:10,276.11996,0.76272565,4.3568463,6,drone90,52,125,5,10,4.423105255246772,1.3974888502050877
01:00:15,275.8369,0.5340928,4.177821,6,drone90,52,120,7,15,4.211821865541424,1.443645970439186
01:00:20,275.62106,0.3664725,4.0062346,6,drone90,57,119,9,20,4.0229613176730155,1.4795746556953517
01:00:25,275.47336,0.40927204,3.8675983,7,drone90,60,124,10,25,3.889192745659265,1.4653679674693487
01:00:30,275.2831,0.77397746,3.797496,5,drone90,60,131,10,30,3.875566665483133,1.3697375261981266
01:00:35,275.143,1.3350793,3.764308,6,drone90,62,136,10,35,3.9940520096954786,1.22996906904969
01:00:40,275.1878,1.6150513,3.6642952,5,drone90,63,143,10,40,4.004428800013147,1.155658260544988
01:00:45,275.28342,1.5999261,3.6008234,6,drone90,64,149,10,45,3.9402655600160723,1.1526740068596792
01:00:50,275.3329,1.599925,3.608928,5,drone90,66,156,10,50,3.947672898659285,1.153507875320373
01:00:55,275.41464,1.4935069,3.5152943,6,drone90,67,163,10,55,3.81940530396554,1.169044516311109
01:01:00,275.66104,1.0336816,3.5055687,6,drone90,68,169,10,60,3.654792683668699,1.2840540023136082
01:01:05,275.84338,0.47924447,3.968193,5,drone90,70,175,10,65,3.9970277641360688,1.4506069597021565
01:01:10,275.56955,0.35455766,4.62641,6,drone90,71,181,10,70,4.639976360108387,1.4943080887269655
01:01:15,275.0992,0.684172,4.6028614,6,drone90,72,188,10,75,4.653431464327584,1.423236147187282
01:01:20,275.0357,0.62955606,4.238904,5,drone90,73,194,10,80,4.28539939257693,1.4233555014234636
01:01:25,275.0961,0.2894231,4.1515164,6,drone90,74,199,10,85,4.1615927420018615,1.5011939089297242
01:01:30,275.1065,0.032052636,4.1664953,5,drone90,75,205,10,90,4.1666185878235416,1.5631035295138975
01:01:35,275.08328,-0.12871005,4.2013116,6,drone90,76,211,10,95,4.2032826977572615,1.601422430779321
01:01:40,275.0925,-0.1895857,4.332806,6,drone90,78,217,10,100,4.3369517603128225,1.6145243050859195
01:01:45,275.18866,-0.07702221,4.4562454,5,drone90,79,222,10,105,4.456910980247916,1.5880787101879115
01:01:50,275.33572,0.1116677,4.4213204,6,drone90,81,228,10,110,4.422730350663429,1.5455450545987173
01:01:55,275.38083,0.13947757,4.261565,6,drone90,85,228,10,115,4.26384688301047,1.5380788159274426
01:02:00,275.27283,0.109376065,4.1904583,6,drone90,87,224,10,120,4.19188548121651,1.5447010338749791
01:02:05,275.24304,0.31925595,4.2031054,6,drone90,87,220,10,125,4.2152128493255905,1.4949847410707244
01:02:10,275.33682,0.6779003,4.201138,6,drone90,87,215,10,130,4.255479915565822,1.410814209696932
01:02:15,275.4002,0.82197016,4.0553346,6,drone90,87,210,10,135,4.137798165919598,1.3708169003777133
01:02:20,275.40494,0.70343864,3.8453445,5,drone90,87,205,10,140,3.9091559503203888,1.3898643393554488
01:02:25,275.4167,0.5325999,3.682771,6,drone90,87,200,10,145,3.7210838329606344,1.4271727496833808
01:02:30,275.43332,0.35467947,3.6048174,6,drone90,87,196,10,150,3.62222390442422,1.4727215782242524
01:02:35,275.41925,0.13178718,3.6378837,7,drone90,87,190,10,155,3.640270000362342,1.5345858302421211
01:02:40,275.3606,-0.0624059,3.7235916,6,drone90,87,185,10,160,3.7241145121955324,1.587554356338737
01:02:45,275.3064,-0.08900543,3.699515,6,drone90,87,180,10,165,3.700585521480957,1.5948503617854586
01:02:50,275.32938,-0.06990667,3.5051289,6,drone90,87,174,10,170,3.5058259437863852,1.5907377912430354
01:02:55,275.5104,-0.21121426,3.2969143,6,drone90,88,168,10,175,3.3036730112364086,1.634773122473943
01:03:00,275.8702,-0.55084056,3.2694836,6,drone90,87,163,10,180,3.3155615411586123,1.7377082022347512
01:03:05,276.1418,-0.9571726,3.4736872,6,drone90,87,158,10,185,3.603148921378993,1.8396732858871765
01:03:10,275.8888,-1.0908765,3.7229445,6,drone90,88,154,10,190,3.8794751305212025,1.855832093979025
01:03:15,275.53122,-0.84798384,3.7797275,5,drone90,88,149,10,195,3.873682558904046,1.7914925013092002
01:03:20,275.54388,-0.5456541,3.8341649,6,drone90,87,145,10,200,3.8727972935901023,1.712160743068802
01:03:25,275.7288,-0.42842093,4.0824833,6,drone90,87,141,10,205,4.104901264103797,1.675354881850021
01:03:30,275.8524,-0.26664123,4.497917,5,drone90,87,137,10,210,4.505813454241633,1.6300080773964503
01:03:35,276.01553,0.5512853,4.6702557,6,drone90,88,133,10,215,4.702680489399485,1.4532982667189422
01:03:40,276.00287,1.8500099,4.1220694,5,drone90,88,128,10,220,4.518184676229422,1.1489356906048496
01:03:45,275.7837,2.2488883,3.8286839,6,drone90,88,124,10,225,4.4403061822351955,1.0397087075164873
01:03:50,275.85977,2.2152221,3.848802,5,drone90,88,120,10,230,4.4407753588233225,1.0485401969476014
01:03:55,275.96024,2.2379951,3.8228598,6,drone90,88,115,10,235,4.429771903617618,1.0411631835238921
01:04:00,276.07303,2.100894,3.8683214,6,drone90,88,111,10,240,4.402007048260368,1.0732643244193625
01:04:05,276.1967,1.9455223,3.8186073,5,drone90,88,107,10,245,4.285652661078658,1.0995897165298638
01:04:10,276.2162,1.8860217,3.6472352,6,drone90,88,102,10,250,4.106020269919515,1.0935546195277634
01:04:15,276.156,1.8876545,3.5734787,5,drone90,88,98,10,255,4.041409349561603,1.0848127572607815
01:04:20,276.0962,1.8040992,3.7265148,6,drone90,88,93,10,260,4.14025198243533,1.1199291339026232
01:04:25,276.06882,1.5985003,3.942157,5,drone90,88,89,10,265,4.253916433329302,1.1855672454651875
01:04:30,276.0072,1.3803638,4.0396953,6,drone90,88,84,10,270,4.269021238784428,1.2415347852473042
01:04:35,275.94095,1.3058587,3.9610538,6,drone90,88,79,10,275,4.170757023714056,1.2523422676785128
01:04:40,275.9503,1.3809832,3.79719,6,drone90,88,75,10,280,4.0405156223905685,1.2219818664836115
01:04:45,275.98206,1.391058,3.6229017,6,drone90,88,70,10,285,3.8807807316604332,1.2041914621328171
01:04:50,275.99887,1.2719679,3.4599555,7,drone90,88,64,10,290,3.6863524520331286,1.2185065865923796
01:04:55,276.00455,1.1022186,3.4066057,6,drone90,88,59,10,295,3.58048156502145,1.257873452008056
01:05:00,276.0206,0.96450573,3.5120294,6,drone90,88,54,10,300,3.6420628508672377,1.302774903387351
01:05:05,276.09186,0.86572695,3.6911745,6,drone90,88,49,10,305,3.791339122448235,1.3404206239081944
01:05:10,276.23813,0.8017271,3.789341,6,drone90,88,44,10,310,3.873224955661033,1.3622968227944732
01:05:15,276.3578,0.758218,3.8280098,6,drone90,88,39,10,315,3.902377937158322,1.3752561927282372
01:05:20,276.304,0.7016757,3.9331899,7,drone90,88,34,10,320,3.9952886726033325,1.3942549318802886
01:05:25,276.02014,0.5790387,4.0560465,6,drone90,88,29,10,325,4.0971696360121515,1.4289950771370359
01:05:30,275.63184,0.34721804,4.057107,6,drone90,88,24,10,330,4.071937815923819,1.4854216927066304
01:05:35,275.3398,0.016327733,3.9532616,6,drone90,88,20,10,335,3.953295318199676,1.5666661573776297
01:05:40,275.27643,-0.28284624,3.9002028,6,drone90,88,15,10,340,3.9104454831399935,1.6431904963565458
01:05:45,275.31027,-0.39591846,3.9840004,6,drone90,86,11,10,345,4.00362468447892,1.6698482220369089
01:05:50,275.34103,-0.30851373,4.0841393,6,drone90,80,10,10,350,4.095775206649287,1.6461926082167464
01:05:55,275.3953,-0.19714074,3.9877875,6,drone90,74,10,10,355,3.992657462959225,1.6201922325950777
01:06:00,275.4468,-0.32722625,3.6434944,6,drone90,72,14,10,360,3.6581591629562022,1.6603671183705018
01:06:05,275.53363,-0.79911655,3.2533774,7,drone90,73,20,10,365,3.350082352318322,1.8116547829938305
01:06:10,275.7222,-1.2646261,3.2327404,6,drone90,74,26,10,370,3.4712950993243674,1.9436876663432603
01:06:15,275.83347,-1.3273697,3.714914,6,drone90,73,32,10,375,3.944932996626697,1.913967009569813
01:06:20,275.8493,-0.94000095,4.360403,6,drone90,73,38,10,380,4.460573517879724,1.783123566920036
