time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,275.11826,0.15435651,1.4185839,5,drone90,52,125,4,5,1.4269569767580905,1.4624124489377515
01:00:10,275.1636,0.019717138,1.4724162,5,drone90,52,125,5,10,1.4725482102645575,1.5574061185279922
01:00:15,275.26056,-0.078267455,1.5565913,5,drone90,52,120,7,15,1.5585577530999186,1.6210353304484615
01:00:20,275.41983,-0.16501619,1.6976917,5,drone90,57,119,9,20,1.7056926602442206,1.6676922652828603
01:00:25,275.63388,-0.2564519,1.9321102,5,drone90,60,124,10,25,1.9490555153606195,1.702756499198113
01:00:30,275.83588,-0.29949477,2.263839,5,drone90,60,131,10,30,2.283563910902945,1.7023276064121218
01:00:35,275.89835,-0.19341084,2.6153054,5,drone90,62,136,10,35,2.6224473470974905,1.6446153910463117
01:00:40,275.7286,0.045495134,2.8997545,5,drone90,63,143,10,40,2.900111371566259,1.5551083085125885
01:00:45,275.39044,0.23851494,3.08472,5,drone90,64,149,10,45,3.093927415923522,1.4936284447296888
01:00:50,275.11078,0.23440897,3.1906688,5,drone90,66,156,10,50,3.199267878204309,1.4974610445058696
01:00:55,275.05368,0.06479456,3.2444665,6,drone90,67,163,10,55,3.245113434785885,1.5508281908925072
01:01:00,275.13998,-0.067663684,3.2501004,5,drone90,68,169,10,60,3.2508046671882043,1.5916122716641503
01:01:05,275.18317,-0.06615977,3.2133834,5,drone90,70,175,10,65,3.2140644036114168,1.591382237586914
01:01:10,275.17273,-0.02607143,3.1229036,5,drone90,71,181,10,70,3.1230124262249106,1.5791445909959814
01:01:15,275.1471,-0.03357896,2.9955153,4,drone90,72,188,10,75,2.995703499862557,1.5820056014107369
01:01:20,275.10834,-0.10854925,2.8605666,5,drone90,73,194,10,80,2.8626254055868228,1.6087248941227887
01:01:25,275.06183,-0.23430848,2.762919,4,drone90,74,199,10,85,2.7728364294276195,1.6553985857785793
01:01:30,275.03436,-0.3688656,2.7396855,5,drone90,75,205,10,90,2.7644056268524726,1.7046294538394804
01:01:35,275.04468,-0.4510966,2.7733066,4,drone90,76,211,10,95,2.809754017727374,1.7320407908778748
01:01:40,275.08548,-0.45912367,2.8073773,5,drone90,78,217,10,100,2.844672538080536,1.732903107485889
01:01:45,275.14966,-0.39721727,2.795065,4,drone90,79,222,10,105,2.823148935818168,1.7119648162435581
01:01:50,275.21484,-0.26956788,2.7574222,4,drone90,81,228,10,110,2.770567456493441,1.668247490249425
01:01:55,275.27524,-0.07711116,2.7320669,4,drone90,85,228,10,115,2.7331548944529573,1.5990133128633506
01:02:00,275.33755,0.14605829,2.7171507,4,drone90,87,224,10,120,2.721073492316629,1.51709380150539
01:02:05,275.41064,0.3272755,2.6883788,4,drone90,87,220,10,125,2.7082263245876796,1.4496552909925526
01:02:10,275.50018,0.44509655,2.6372762,4,drone90,87,215,10,130,2.6745722450343985,1.4036005931648061
01:02:15,275.5947,0.529965,2.5659447,4,drone90,87,210,10,135,2.620102117224268,1.3671222374859004
01:02:20,275.6858,0.633642,2.4711206,4,drone90,87,205,10,140,2.5510662876351056,1.3197855396845233
01:02:25,275.77948,0.7732858,2.3567371,4,drone90,87,200,10,145,2.4803589834937303,1.253747683771583
01:02:30,275.87677,0.93440115,2.2204397,4,drone90,87,196,10,150,2.4090367308236322,1.1724731368639016
01:02:35,275.9482,1.0771217,2.0511835,3,drone90,87,190,10,155,2.3167962593381275,1.0872536455010522
01:02:40,275.98288,1.2641671,1.7927105,4,drone90,87,185,10,160,2.1936110397088773,0.9566084495475069
01:02:45,275.928,1.6403368,1.4901979,4,drone90,87,180,10,165,2.2161666450424367,0.7374753767908517
01:02:50,275.66132,2.1858242,1.4590435,4,drone90,87,174,10,170,2.6280478245644407,0.5885811550653415
01:02:55,275.268,2.6476526,1.8337091,4,drone90,88,168,10,175,3.220644866126902,0.6057281744849377
01:03:00,275.15436,2.7466109,2.4405453,4,drone90,87,163,10,180,3.67425268556082,0.7264619879768919
01:03:05,275.35202,2.379211,2.9369216,4,drone90,87,158,10,185,3.779702827877816,0.8899248953226824
01:03:10,275.54086,1.7799537,3.0486627,4,drone90,88,154,10,190,3.530237871945031,1.0423384340816808
01:03:15,275.6596,1.2242655,2.8177044,5,drone90,88,149,10,195,3.072179047560479,1.1609147686669319
01:03:20,275.72455,0.93216294,2.570192,4,drone90,87,145,10,200,2.7340107285037205,1.2228682922667504
01:03:25,275.77252,0.8193737,2.5189333,5,drone90,87,141,10,205,2.648848472468854,1.2563057856781406
01:03:30,275.80707,0.7086759,2.6755652,5,drone90,87,137,10,210,2.7678277892043517,1.3118724382930402
01:03:35,275.79327,0.579051,2.960618,5,drone90,88,133,10,215,3.0167132781431185,1.3776500198024788
01:03:40,275.70255,0.52376986,3.2687104,5,drone90,88,128,10,220,3.3104082143011575,1.4119095380335347
01:03:45,275.49188,0.610445,3.5060601,5,drone90,88,124,10,225,3.5588060529954437,1.3984129945054793
01:03:50,275.2038,0.66852266,3.654913,5,drone90,88,120,10,230,3.715549970664165,1.3898854824453082
01:03:55,275.0371,0.5550152,3.6977153,4,drone90,88,115,10,235,3.7391363056306375,1.4218117195536095
01:04:00,275.00555,0.45438924,3.6088746,5,drone90,88,111,10,240,3.6373679302419952,1.445546567795187
01:04:05,274.98474,0.5208473,3.4624877,4,drone90,88,107,10,245,3.5014429857658085,1.4214900263765875
01:04:10,274.95612,0.6243826,3.355812,5,drone90,88,102,10,250,3.4134041381774236,1.386839770017902
01:04:15,274.94708,0.66299003,3.2560396,4,drone90,88,98,10,255,3.3228526384189174,1.3699238349470635
01:04:20,274.95477,0.67715335,3.1583633,4,drone90,88,93,10,260,3.23013860293999,1.359593649595098
01:04:25,274.98038,0.6720861,3.0832942,5,drone90,88,89,10,265,3.155693719226701,1.3561767926531054
01:04:30,275.0069,0.6142524,3.0298467,4,drone90,88,84,10,270,3.0914846007066976,1.3707734797465445
01:04:35,275.0125,0.5308161,2.955114,4,drone90,88,79,10,275,3.0024097796628646,1.393065415019171
01:04:40,274.99954,0.42317405,2.8111088,5,drone90,88,75,10,280,2.8427819054635273,1.4213818756795868
01:04:45,274.9784,0.29009408,2.5950809,4,drone90,88,70,10,285,2.611244809051012,1.4594723570705073
01:04:50,274.9596,0.13473925,2.3345368,4,drone90,88,64,10,290,2.338421847324559,1.5131446596052145
01:04:55,274.94696,-0.056821804,2.0373387,4,drone90,88,59,10,295,2.038130931988302,1.5986793084827946
01:05:00,274.95197,-0.31609553,1.7283472,5,drone90,88,54,10,300,1.7570146350653488,1.7516860927287592
01:05:05,274.9961,-0.6112797,1.4939696,5,drone90,88,49,10,305,1.6141895915152749,1.9591782994066183
