time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,278.88177,0.5778319,4.4545403,4,drone90,52,125,4,5,4.4918614169386055,1.4417991227138707
01:00:10,278.7468,0.42532974,4.820855,4,drone90,52,125,5,10,4.839581419787611,1.4827971491657825
01:00:15,278.58905,0.24700525,5.04574,4,drone90,52,120,7,15,5.051782234135549,1.5218821489113417
01:00:20,278.54865,0.0050889044,5.0831194,5,drone90,57,119,9,20,5.083121947347354,1.569795189048686
01:00:25,278.61368,-0.24393918,4.8505516,4,drone90,60,124,10,25,4.856681701306112,1.6210450110117556
01:00:30,278.62585,-0.4412048,4.458314,4,drone90,60,131,10,30,4.480092119380921,1.66943740222922
01:00:35,278.63577,-0.53014284,4.0107965,4,drone90,62,136,10,35,4.0456816477839075,1.7022134612331188
01:00:40,278.67023,-0.47800317,3.609214,4,drone90,63,143,10,40,3.640729697234615,1.7024697190475129
01:00:45,278.73328,-0.3696642,3.3763297,4,drone90,64,149,10,45,3.396506125986486,1.6798489555528686
01:00:50,278.82498,-0.36252397,3.2885919,5,drone90,66,156,10,50,3.3085133086584633,1.6805898533027115
01:00:55,278.90466,-0.517911,3.2800045,4,drone90,67,163,10,55,3.3206417036382065,1.7274028300855768
01:01:00,279.0,-0.71302694,3.3717442,4,drone90,68,169,10,60,3.446311995075229,1.7791972056926308
01:01:05,279.16382,-0.90213,3.6501951,4,drone90,70,175,10,65,3.7600216495339507,1.8130867850275152
01:01:10,279.4418,-1.1663107,4.208981,5,drone90,71,181,10,70,4.367585340585286,1.841114296466749
01:01:15,279.04474,-1.51123,4.5977225,4,drone90,72,188,10,75,4.839717791349641,1.8883629774234336
01:01:20,278.3423,-1.5741181,4.512291,4,drone90,73,194,10,80,4.778976654204183,1.9064473440240537
01:01:25,278.51123,-1.7320919,4.3500414,5,drone90,74,199,10,85,4.68220060780821,1.9497312494272343
01:01:30,278.77747,-1.8397822,4.224808,4,drone90,75,205,10,90,4.608014884991241,1.9815026369253914
01:01:35,279.05444,-1.8060395,4.1613817,5,drone90,76,211,10,95,4.536394639871529,1.9802652595159493
01:01:40,279.04358,-2.00154,4.2471375,4,drone90,78,217,10,100,4.6951399676161145,2.0111952859850692
01:01:45,278.69867,-2.4495428,4.4837584,5,drone90,79,222,10,105,5.109241560016751,2.070805674560596
01:01:50,278.31406,-2.9294918,4.80435,5,drone90,81,228,10,110,5.627050837585106,2.118360094104405
01:01:55,278.19058,-3.098287,5.0439463,5,drone90,85,228,10,115,5.919525032606306,2.121634118680051
01:02:00,278.2569,-3.0276012,5.0459013,4,drone90,87,224,10,120,5.884512635349092,2.1112246314857934
01:02:05,278.2844,-2.805386,4.9504046,5,drone90,87,220,10,125,5.690052399819984,2.0863692981240725
01:02:10,278.27448,-2.5663552,4.846941,5,drone90,87,215,10,130,5.484433979003489,2.0577483515324992
01:02:15,278.27686,-2.3785694,4.7046394,5,drone90,87,210,10,135,5.271738259307713,2.0388975945126244
01:02:20,278.2863,-2.2029262,4.4487276,5,drone90,87,205,10,140,4.964278507663344,2.030581457089781
01:02:25,278.31836,-2.0544035,4.0598826,4,drone90,87,200,10,145,4.5500791714644935,2.0392525864429523
01:02:30,278.36835,-1.941145,3.5329118,5,drone90,87,196,10,150,4.03106805916301,2.073214263902102
01:02:35,278.40488,-1.9344971,2.9942257,5,drone90,87,190,10,155,3.5647814200100543,2.1444080136136083
01:02:40,278.38034,-2.241802,2.7995393,6,drone90,87,185,10,160,3.586515927672494,2.246009850961565
01:02:45,278.41638,-2.7318983,3.1911926,5,drone90,87,180,10,165,4.200830695450324,2.278806341281511
01:02:50,278.63632,-2.8576021,3.7736366,5,drone90,87,174,10,170,4.733521199993085,2.218923969874501
01:02:55,278.65353,-2.5845208,3.9840581,6,drone90,88,168,10,175,4.748943746751297,2.1462681281308793
01:03:00,278.3371,-2.3924022,3.9661126,5,drone90,87,163,10,180,4.63180714650811,2.113573410937585
01:03:05,278.22675,-2.2183237,4.0649385,5,drone90,87,158,10,185,4.6308406414779535,2.0703486469378074
01:03:10,278.29776,-2.0016928,4.1002407,5,drone90,88,154,10,190,4.562756607962815,2.0249506465737532
01:03:15,278.32443,-1.8186923,3.98002,4,drone90,88,149,10,195,4.375865729484771,1.99941942826484
01:03:20,278.30853,-1.645883,3.7967963,5,drone90,87,145,10,200,4.138187162681588,1.9798382137691632
01:03:25,278.2906,-1.5119126,3.6109474,4,drone90,87,141,10,205,3.9146929426974886,1.9673208419843586
01:03:30,278.2848,-1.4068696,3.4419274,5,drone90,87,137,10,210,3.718352632319173,1.9588184377618862
01:03:35,278.28717,-1.3188325,3.3065536,4,drone90,88,133,10,215,3.5598617771943353,1.9503144792890197
01:03:40,278.29312,-1.2705588,3.2118003,5,drone90,88,128,10,220,3.453980432969696,1.947495940219948
01:03:45,278.30035,-1.2721388,3.1451776,4,drone90,88,124,10,225,3.392709722626915,1.9551526116762439
01:03:50,278.30737,-1.3057781,3.0992007,4,drone90,88,120,10,230,3.3630494235619106,1.9695521210473146
01:03:55,278.31696,-1.3599842,3.0498376,5,drone90,88,115,10,235,3.3393212499882967,1.99025231516252
01:04:00,278.3298,-1.4210839,2.9979548,4,drone90,88,111,10,240,3.317711927470836,2.0134429606012922
01:04:05,278.34424,-1.4773757,2.9419427,5,drone90,88,107,10,245,3.2920610275378825,2.0361839483967046
01:04:10,278.35568,-1.5120049,2.8743792,4,drone90,88,102,10,250,3.2478015030196428,2.055049127949893
