time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,279.21283,-5.0934815,0.35703242,4,drone90,52,125,4,5,5.105979430018624,3.0716111713450047
01:00:10,279.37842,-4.9599385,0.076184824,5,drone90,52,125,5,10,4.960523566236749,3.1262338273859758
01:00:15,279.64526,-4.8035765,-0.2724723,4,drone90,52,120,7,15,4.811297989692547,3.198254734124062
01:00:20,279.6884,-4.820257,-0.67266685,5,drone90,57,119,9,20,4.866966019722957,3.280247215359327
01:00:25,279.54343,-4.5849695,-0.9753891,5,drone90,60,124,10,25,4.687571782098814,3.3512040538599157
01:00:30,279.6114,-4.302812,-1.1153889,5,drone90,60,131,10,30,4.44502907814867,3.3952330057620075
01:00:35,279.54535,-4.381631,-1.2108347,5,drone90,62,136,10,35,4.5458564529563725,3.4112073603976616
01:00:40,279.1468,-4.76622,-1.2447562,5,drone90,63,143,10,40,4.926080702326996,3.3970489545505917
01:00:45,278.98032,-5.0588846,-1.164243,5,drone90,64,149,10,45,5.1911246526322365,3.3677923700205636
01:00:50,278.98083,-5.154166,-1.1530042,5,drone90,66,156,10,50,5.281557141674568,3.361672583496896
01:00:55,278.9113,-5.084279,-1.3430481,5,drone90,67,163,10,55,5.258675798026972,3.3998505739700065
01:01:00,278.89786,-4.913844,-1.5318025,5,drone90,68,169,10,60,5.147065353708096,3.4437777117110406
01:01:05,279.01587,-4.971207,-1.4712307,5,drone90,70,175,10,65,5.184343623784161,3.4293300903369253
01:01:10,279.3003,-5.3501625,-0.9991994,5,drone90,71,181,10,70,5.442668299406699,3.326226191083966
01:01:15,279.5558,-5.544181,-0.27660653,4,drone90,72,188,10,75,5.551076844468976,3.191442643631674
01:01:20,279.64758,-5.3257766,0.24107644,5,drone90,73,194,10,80,5.331230087234149,3.0963575631274036
01:01:25,279.42276,-4.8689976,0.2518472,5,drone90,74,199,10,85,4.8755066035186125,3.0899140577310096
01:01:30,279.00504,-4.552712,0.15186751,5,drone90,75,205,10,90,4.555244262993764,3.1082474258546693
01:01:35,278.86993,-4.52247,0.18129344,5,drone90,76,211,10,95,4.526102320130096,3.101526844117304
01:01:40,279.00986,-4.65021,0.048710488,5,drone90,78,217,10,100,4.650465111764758,3.1311181359755764
01:01:45,279.1083,-4.790287,-0.18488932,5,drone90,79,222,10,105,4.793853731917471,3.1801702151698397
