time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,280.91174,-3.307338,-2.4246707,6,drone90,52,125,4,5,4.100916074450011,3.7742017757227004
01:00:10,280.81625,-3.2243667,-2.2622108,5,drone90,52,125,5,10,3.9387990961339385,3.7533906229580674
01:00:15,280.80823,-3.1859963,-2.029005,6,drone90,52,120,7,15,3.7772256635841455,3.7086686984862824
01:00:20,280.91013,-3.2976916,-1.9357629,6,drone90,57,119,9,20,3.823865569515614,3.6724025315604596
01:00:25,280.95877,-3.4775283,-1.7966996,6,drone90,60,124,10,25,3.9142473772030617,3.6184792203162064
01:00:30,280.9573,-3.4513843,-1.5226542,6,drone90,60,131,10,30,3.772337391997716,3.55708102806971
01:00:35,280.99228,-3.3619392,-1.4326195,6,drone90,62,136,10,35,3.6544539696481184,3.5444191125711586
01:00:40,281.05795,-3.3325245,-1.6330229,6,drone90,63,143,10,40,3.7111296575334927,3.5972290910053104
01:00:45,281.06723,-3.4671772,-2.191621,6,drone90,64,149,10,45,4.101770391409159,3.705285072286721
01:00:50,280.9053,-3.9510272,-2.542596,6,drone90,66,156,10,50,4.698447653678376,3.713404561392045
01:00:55,280.82037,-4.4645305,-2.207616,7,drone90,67,163,10,55,4.980522160264549,3.600813611984288
01:01:00,280.84518,-4.5860953,-1.8954529,6,drone90,68,169,10,60,4.962359498948106,3.533515380452463
01:01:05,280.8917,-4.4153485,-1.926823,6,drone90,70,175,10,65,4.8174629474217285,3.5530727686340033
01:01:10,280.90732,-4.245111,-2.2170534,6,drone90,71,181,10,70,4.789185022607976,3.6228895868634936
01:01:15,280.85718,-4.2261395,-2.3555286,6,drone90,72,188,10,75,4.838261057330228,3.6500775429915095
01:01:20,280.82822,-4.2100577,-2.5635135,6,drone90,73,194,10,80,4.9291162800254105,3.6885322074240796
01:01:25,280.86145,-4.2239027,-2.7919111,6,drone90,74,199,10,85,5.063212577936117,3.7256473178350644
01:01:30,280.91898,-4.29986,-2.9329338,6,drone90,75,205,10,90,5.204891612203125,3.7402037934169803
01:01:35,280.8809,-4.4318204,-3.1034064,5,drone90,76,211,10,95,5.410375526838883,3.7524900420958303
01:01:40,280.73343,-4.43537,-3.2022483,6,drone90,78,217,10,100,5.470548529329841,3.7669184672332188
01:01:45,280.64972,-4.327667,-3.0473742,5,drone90,79,222,10,105,5.292937858856331,3.7551057608579277
01:01:50,280.66727,-4.413716,-2.7733572,6,drone90,81,228,10,110,5.2127151358431085,3.7025971286795185
01:01:55,280.71808,-4.5313897,-2.5196824,5,drone90,85,228,10,115,5.1848135945408735,3.649069441070949
01:02:00,280.73578,-4.4865828,-2.407562,5,drone90,87,224,10,120,5.091736443012328,3.634100454251671
01:02:05,280.72733,-4.277941,-2.425073,6,drone90,87,220,10,125,4.917495119957924,3.6573020307276707
01:02:10,280.7169,-4.065967,-2.6568682,6,drone90,87,215,10,130,4.857060456413965,3.7203828212962313
01:02:15,280.7103,-3.93386,-2.9244833,5,drone90,87,210,10,135,4.901821811487938,3.7808648404467267
