time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,279.39618,-1.5431136,2.6233573,4,drone90,52,125,4,5,3.0435510684015554,2.102509702413906
01:00:10,279.526,-2.0891745,2.5043902,5,drone90,52,125,5,10,3.261383198170109,2.266048731798792
01:00:15,279.65863,-2.0955641,2.5091412,4,drone90,52,120,7,15,3.2691250295371463,2.266618649103936
01:00:20,279.69406,-1.9847771,2.395161,5,drone90,57,119,9,20,3.110648863598302,2.262770962758527
01:00:25,279.6715,-1.8732332,2.2390835,4,drone90,60,124,10,25,2.919331694335964,2.267463566098227
01:00:30,279.6718,-1.6627793,2.1947973,4,drone90,60,131,10,30,2.7535377587016634,2.2191439688167165
01:00:35,279.73087,-1.2852627,2.340117,5,drone90,62,136,10,35,2.6698404037882657,2.073048253509059
01:00:40,279.8541,-0.9763214,2.6198456,4,drone90,63,143,10,40,2.7958530798197034,1.927517177619702
01:00:45,279.9793,-1.0770102,2.8766503,5,drone90,64,149,10,45,3.0716555665299015,1.929038526726524
01:00:50,279.95224,-1.595618,3.0806391,4,drone90,66,156,10,50,3.4693420221092084,2.0487008503853392
01:00:55,279.8364,-2.2235856,3.3679473,5,drone90,67,163,10,55,4.0357653470072625,2.154322447196231
01:01:00,279.42096,-2.707318,3.7453601,5,drone90,68,169,10,60,4.6213951391107,2.196691093528729
01:01:05,278.80515,-2.7133963,3.9755645,5,drone90,70,175,10,65,4.81327669831207,2.169693134504646
01:01:10,278.91885,-2.4887671,4.2221503,4,drone90,71,181,10,70,4.901072824783621,2.1034259790834735
01:01:15,279.05408,-2.439856,4.242546,5,drone90,72,188,10,75,4.894087643560543,2.092700051752333
01:01:20,278.87863,-2.2063532,4.0439734,4,drone90,73,194,10,80,4.606703300958051,2.0702477714253202
01:01:25,278.79095,-1.848012,3.9005785,4,drone90,74,199,10,85,4.316209099059758,2.0132479275560087
01:01:30,278.84186,-1.678709,3.779358,5,drone90,75,205,10,90,4.135409387091562,1.9887984317439606
01:01:35,278.92773,-1.7451262,3.6441782,4,drone90,76,211,10,95,4.040482670088028,2.0174061097123683
01:01:40,279.02356,-1.8919194,3.5043986,4,drone90,78,217,10,100,3.982482713556748,2.0658288742965
01:01:45,279.12228,-2.0322297,3.3672585,4,drone90,79,222,10,105,3.9329870784664855,2.1138047999422227
01:01:50,279.21802,-2.0912664,3.2743778,5,drone90,81,228,10,110,3.8852213750186486,2.1391696545319583
01:01:55,279.28754,-2.0142365,3.3069468,4,drone90,85,228,10,115,3.8720854608288917,2.11787468008934
01:02:00,279.29834,-1.9399637,3.424135,4,drone90,87,224,10,120,3.935499924474995,2.08626144544038
01:02:05,279.23386,-2.0790162,3.5658152,4,drone90,87,220,10,125,4.1276320572955,2.098652579058909
01:02:10,279.13354,-2.33767,3.6899464,4,drone90,87,215,10,130,4.368112345598836,2.1355018679626383
01:02:15,279.05063,-2.4702132,3.7391324,5,drone90,87,210,10,135,4.4814132099354556,2.1546136633892967
01:02:20,279.0162,-2.4802983,3.6819239,4,drone90,87,205,10,140,4.439419248322251,2.163612421042071
01:02:25,279.00986,-2.4566522,3.5430012,5,drone90,87,200,10,145,4.311380003544837,2.177066655650613
01:02:30,279.01425,-2.4239993,3.3610883,4,drone90,87,196,10,150,4.143994107958815,2.195605794564436
01:02:35,279.0373,-2.4243052,3.2002637,4,drone90,87,190,10,155,4.014840401844727,2.219101116990558
01:02:40,279.0926,-2.4547362,3.0592754,5,drone90,87,185,10,160,3.9223584467301817,2.2469937255363632
01:02:45,279.16943,-2.4816325,2.951619,4,drone90,87,180,10,165,3.856235805318089,2.2699073933699
01:02:50,279.245,-2.4736214,2.856783,4,drone90,87,174,10,170,3.7788903053180785,2.284435638540069
01:02:55,279.32446,-2.3987117,2.755277,5,drone90,88,168,10,175,3.653131419268391,2.28712214952699
01:03:00,279.38974,-2.269855,2.6735628,4,drone90,87,163,10,180,3.507161211944618,2.27470959268633
01:03:05,279.4248,-2.1537519,2.5972984,5,drone90,87,158,10,185,3.3741082118681627,2.2631067364462076
01:03:10,279.42322,-2.1414852,2.5335283,4,drone90,88,154,10,190,3.317336960382519,2.2725309969181904
01:03:15,279.3798,-2.223611,2.494769,5,drone90,88,149,10,195,3.3419033861980507,2.298789177513566
01:03:20,279.26917,-2.277185,2.4391465,4,drone90,87,145,10,200,3.336915817440897,2.3218674121833516
01:03:25,279.1215,-2.2513072,2.3369927,5,drone90,87,141,10,205,3.2449836653864885,2.3375218787494028
01:03:30,279.02548,-2.160149,2.2012725,5,drone90,87,137,10,210,3.0841278056295347,2.346765848320386
01:03:35,279.00534,-2.0209792,2.0517285,5,drone90,88,133,10,215,2.879921312214084,2.348644546025202
01:03:40,279.01364,-1.8508232,1.8996664,5,drone90,88,128,10,220,2.652221512043668,2.343172073340126
01:03:45,279.0705,-1.6887553,1.788563,5,drone90,88,124,10,225,2.459847976653657,2.327499876516498
01:03:50,279.2289,-1.6013689,1.7236199,4,drone90,88,120,10,230,2.352710758585343,2.319443702697093
01:03:55,279.4777,-1.6271654,1.6838722,4,drone90,88,115,10,235,2.341600483620124,2.33906956942495
01:04:00,279.72626,-1.7894478,1.7490723,5,drone90,88,111,10,240,2.5022744333010576,2.3676042735972125
01:04:05,279.74677,-2.0194824,2.0077324,4,drone90,88,107,10,245,2.847683015000005,2.35911213110359
01:04:10,279.5364,-2.1883154,2.3235536,4,drone90,88,102,10,250,3.191806012581297,2.3262295862937563
01:04:15,279.20782,-2.255456,2.5773501,5,drone90,88,98,10,255,3.4248817944428405,2.289686680206504
01:04:20,278.99228,-2.144086,2.5953708,4,drone90,88,93,10,260,3.3664602128777106,2.2612620288722844
01:04:25,278.94363,-1.8787111,2.3904452,4,drone90,88,89,10,265,3.0403591319885632,2.2368959527205536
01:04:30,278.9374,-1.4985685,2.0236259,5,drone90,88,84,10,270,2.518088428221507,2.208213124030763
01:04:35,278.92822,-1.194294,1.6549661,4,drone90,88,79,10,275,2.040894644655919,2.195900318408766
01:04:40,278.9268,-1.1088748,1.4503424,4,drone90,88,75,10,280,1.8256769701436233,2.223551340524999
01:04:45,278.93454,-1.1692376,1.3781983,5,drone90,88,70,10,285,1.8073591561658822,2.2743498737218584
01:04:50,278.94922,-1.2668698,1.4014661,4,drone90,88,64,10,290,1.889197268577649,2.305795168882314
01:04:55,278.97226,-1.3393066,1.4673576,5,drone90,88,59,10,295,1.9866757397928128,2.310602194903435
