time,theta,u,v,timestep_counter,drone,grid_x,grid_y,grid_z,seconds_after_takeoff,wind_speed,wind_dir
01:00:05,279.3756,-0.72304374,0.051263373,6,drone90,52,125,4,5,0.7248587333850126,3.070811686045637
01:00:10,279.37674,-0.7487247,0.093265496,5,drone90,52,125,5,10,0.7545111855593767,3.0176651955982994
01:00:15,279.37778,-0.8002248,0.13866143,6,drone90,52,120,7,15,0.8121494460409887,2.970018211527753
01:00:20,279.37888,-0.86932516,0.18440756,5,drone90,57,119,9,20,0.8886688820894874,2.9325639279885642
01:00:25,279.38025,-0.94674444,0.22666866,6,drone90,60,124,10,25,0.9735007530028466,2.906597049422272
01:00:30,279.38226,-1.020376,0.25830618,5,drone90,60,131,10,30,1.052563187652975,2.893653335059737
01:00:35,279.3858,-1.082779,0.26977977,6,drone90,62,136,10,35,1.1158814843621399,2.8974094701718762
01:00:40,279.39142,-1.1389921,0.25657082,5,drone90,63,143,10,40,1.1675322648808821,2.9200295337226603
01:00:45,279.3986,-1.2085843,0.20734625,6,drone90,64,149,10,45,1.2262416065341906,2.9716854782364415
01:00:50,279.4042,-1.3114305,0.07231121,5,drone90,66,156,10,50,1.3134225776275943,3.086509246512943
01:00:55,279.40283,-1.4589232,-0.28138563,6,drone90,67,163,10,55,1.4858111509437317,3.3321251956900855
01:01:00,279.39264,-1.6777557,-0.8692788,5,drone90,68,169,10,60,1.889579270899194,3.6196309660010018
01:01:05,279.38235,-1.9918222,-1.383893,5,drone90,70,175,10,65,2.425389764937141,3.7488116659245603
01:01:10,279.37967,-2.3658278,-1.6123223,6,drone90,71,181,10,70,2.8629922071724416,3.7397973827316595
01:01:15,279.38013,-2.537314,-1.5377018,5,drone90,72,188,10,75,2.9668989130604433,3.6864380461551276
01:01:20,279.3746,-2.4722137,-1.2797655,6,drone90,73,194,10,80,2.783817579055413,3.6192680367839802
01:01:25,279.36603,-2.3712242,-0.9290608,5,drone90,74,199,10,85,2.5467348069169433,3.5150156810688378
01:01:30,279.36026,-2.3310566,-0.59258145,6,drone90,75,205,10,90,2.405198047414737,3.390531158970551
01:01:35,279.35892,-2.3315833,-0.32338503,6,drone90,76,211,10,95,2.353902836241758,3.2794110129173757
01:01:40,279.3604,-2.3306625,-0.12426368,5,drone90,78,217,10,100,2.3339728256930057,3.194859110092947
