time,step_counter,utm_x,utm_y,utm_z,theta,wind_speed,wind_direction,drone,seconds_after_takeoff,grid_x,grid_y,grid_z
2022-08-24 10:37:00,5,513022,8265511,89.26892247777778,278.79381377897374,,,drone25,660,39,140,9
2022-08-24 10:37:05,5,513021,8265565,89.4544004,278.5653684131725,,,drone25,665,39,143,9
2022-08-24 10:37:10,5,513021,8265615,89.6095272,278.4729803471656,,,drone25,670,39,146,9
2022-08-24 10:37:15,5,513029,8265626,89.63990670000001,278.80999985930515,,,drone25,675,40,147,9
2022-08-24 10:37:20,5,513063,8265626,89.4337664,278.7284492779138,,,drone25,680,42,147,9
2022-08-24 10:37:25,5,513122,8265626,89.6871025,278.21417448483413,,,drone25,685,45,147,9
2022-08-24 10:37:30,5,513182,8265627,89.7773171,278.027248013067,,,drone25,690,49,147,9
2022-08-24 10:37:35,5,513242,8265627,89.84503989999999,278.13507616849057,,,drone25,695,53,147,9
2022-08-24 10:37:40,5,513302,8265628,89.69717560000001,278.27916396463337,,,drone25,700,57,147,9
2022-08-24 10:37:45,5,513362,8265628,89.2418236,278.4663703678001,,,drone25,705,60,147,9
2022-08-24 10:37:50,5,513423,8265629,89.34923,278.42808620934244,,,drone25,710,64,147,9
2022-08-24 10:37:55,5,513483,8265629,89.63026599393939,278.1105056703201,,,drone25,715,68,147,9
2022-08-24 10:38:00,5,513543,8265629,89.6906254,277.93632870151333,,,drone25,720,72,147,9
2022-08-24 10:38:05,5,513599,8265630,89.7797252,278.03899936212366,,,drone25,725,75,147,9
2022-08-24 10:38:10,5,513624,8265630,89.5527858,278.6212130415716,,,drone25,730,77,147,9
2022-08-24 10:38:15,5,513629,8265650,89.3327055,278.55118125536427,,,drone25,735,77,149,9
2022-08-24 10:38:20,5,513628,8265705,89.51661,278.2350287476621,,,drone25,740,77,152,9
2022-08-24 10:38:25,5,513626,8265752,89.5498153,278.20471578056856,,,drone25,745,77,155,9
2022-08-24 10:38:30,5,513616,8265758,89.45652290000001,278.4489279666695,,,drone25,750,76,155,9
2022-08-24 10:38:35,5,513579,8265758,89.40001382828282,278.20330967541247,,,drone25,755,74,155,9
2022-08-24 10:38:40,5,513519,8265758,89.30453059999999,278.19046626727896,,,drone25,760,70,155,9
2022-08-24 10:38:45,5,513459,8265757,89.3764776,278.290547923555,,,drone25,765,66,155,9
2022-08-24 10:38:50,5,513399,8265757,89.45902,278.5239771742319,,,drone25,770,63,155,9
2022-08-24 10:38:55,5,513339,8265756,89.40893159999999,278.64274346101865,,,drone25,775,59,155,9
2022-08-24 10:39:00,5,513278,8265756,89.41717800202021,278.6147569763887,,,drone25,780,55,155,9
2022-08-24 10:39:05,5,513218,8265755,89.5005991,278.5569057401182,,,drone25,785,51,155,9
2022-08-24 10:39:10,5,513158,8265755,89.49802267272727,278.6359054616549,,,drone25,790,48,155,9
2022-08-24 10:39:15,5,513098,8265755,89.57532117777778,278.6714614078274,,,drone25,795,44,155,9
2022-08-24 10:39:20,5,513044,8265754,89.5631224050505,278.59354582580653,,,drone25,800,41,155,9
2022-08-24 10:39:25,5,513023,8265755,89.59647527777778,278.60275965314577,,,drone25,805,39,155,9
2022-08-24 10:39:30,5,513019,8265779,89.30531934242424,278.868790848236,,,drone25,810,39,157,9
2022-08-24 10:39:35,5,513018,8265836,89.44509806212122,279.2457018091739,,,drone25,815,39,160,9
2022-08-24 10:39:40,5,513018,8265878,89.5832595,278.87344963740827,,,drone25,820,39,163,9
2022-08-24 10:39:45,5,513031,8265883,89.5358105,279.0399407742729,,,drone25,825,40,163,9
2022-08-24 10:39:50,5,513073,8265883,89.49901009999999,278.7124183582228,,,drone25,830,42,163,9
2022-08-24 10:39:55,5,513133,8265883,89.55621599999999,278.24142812877454,,,drone25,835,46,163,9
2022-08-24 10:40:00,5,513193,8265884,89.7193529,278.3319190247529,,,drone25,840,50,163,9
2022-08-24 10:40:05,5,513253,8265884,88.8273612,278.4881279079518,,,drone25,845,54,163,9
2022-08-24 10:40:10,5,513313,8265885,88.14623603333334,278.50249919314854,,,drone25,850,57,163,9
2022-08-24 10:40:15,5,513372,8265885,89.40425439999999,278.58333272520923,,,drone25,855,61,163,9
2022-08-24 10:40:20,5,513432,8265885,89.49776860909091,278.7625570011117,,,drone25,860,65,163,9
2022-08-24 10:40:25,5,513492,8265886,89.4730337,278.3856191634787,,,drone25,865,69,163,9
2022-08-24 10:40:30,5,513552,8265886,89.6160644,278.1712763743758,,,drone25,870,72,163,9
2022-08-24 10:40:35,5,513604,8265887,89.74005465555555,278.24850268798366,,,drone25,875,76,163,9
2022-08-24 10:40:40,5,513622,8265888,89.54697402727273,278.7548267864716,,,drone25,880,77,163,9
2022-08-24 10:40:45,5,513624,8265918,89.4306071,278.5525537140366,,,drone25,885,77,165,9
2022-08-24 10:40:50,5,513623,8265976,89.4895888,278.34761330767464,,,drone25,890,77,169,9
2022-08-24 10:40:55,5,513621,8266013,89.56119079999999,278.5091798769444,,,drone25,895,77,171,9
2022-08-24 10:41:00,5,513606,8266015,89.5316347,278.5428779832508,,,drone25,900,76,171,9
2022-08-24 10:41:05,5,513559,8266015,89.3744662,278.42450635505224,,,drone25,905,73,171,9
2022-08-24 10:41:10,5,513499,8266014,89.4137954,278.3272581169477,,,drone25,910,69,171,9
2022-08-24 10:41:15,5,513439,8266014,89.6446375,278.5373393643864,,,drone25,915,65,171,9
2022-08-24 10:41:20,5,513379,8266013,89.3948064,278.5298330728436,,,drone25,920,61,171,9
2022-08-24 10:41:25,5,513319,8266013,89.4034569,278.6590735638059,,,drone25,925,58,171,9
2022-08-24 10:41:30,5,513258,8266013,89.45962285454546,278.7005410572742,,,drone25,930,54,171,9
2022-08-24 10:41:35,5,513198,8266012,89.4975393,278.73828416652816,,,drone25,935,50,171,9
2022-08-24 10:41:40,5,513138,8266012,89.6890319,278.70943278490483,,,drone25,940,46,171,9
2022-08-24 10:41:45,5,513078,8266011,89.5538379090909,278.7469099912758,,,drone25,945,43,171,9
2022-08-24 10:41:50,5,513032,8266011,89.6391796,278.786985461806,,,drone25,950,40,171,9
2022-08-24 10:41:55,5,513020,8266009,88.6804729,278.9148104365769,,,drone25,955,39,171,9
2022-08-24 10:42:00,5,513047,8265992,80.24099989999999,278.8515217030202,,,drone25,960,41,170,8
2022-08-24 10:42:05,5,513091,8265965,67.6429646,278.877832210395,,,drone25,965,43,168,7
2022-08-24 10:42:10,5,513135,8265938,55.26931509999999,278.8781116034641,,,drone25,970,46,167,6
2022-08-24 10:42:15,5,513179,8265910,42.8935551,278.65645442022094,,,drone25,975,49,165,6
2022-08-24 10:42:20,5,513224,8265883,29.5553228,278.6363116758885,,,drone25,980,52,163,5
2022-08-24 10:42:25,5,513268,8265856,17.562787399999998,278.6604094354635,,,drone25,985,55,161,4
2022-08-24 10:42:30,5,513297,8265838,10.33651670888889,278.6121032209468,,,drone25,990,56,160,4
2022-08-24 10:42:35,5,513300,8265836,9.535859229090908,278.7920712237568,,,drone25,995,57,160,4
2022-08-24 10:42:40,5,513300,8265837,9.5402443,278.66220197813374,,,drone25,1000,57,160,4
2022-08-24 10:42:45,5,513300,8265837,9.52859855,278.71451434084685,,,drone25,1005,57,160,4
2022-08-24 10:42:50,5,513300,8265836,9.5310225,278.78185021889425,,,drone25,1010,57,160,4
2022-08-24 10:42:55,5,513300,8265837,9.51862492,278.7271308893247,,,drone25,1015,57,160,4
2022-08-24 10:43:00,5,513300,8265837,9.5511379,278.6684106619981,,,drone25,1020,57,160,4
2022-08-24 10:43:05,5,513300,8265836,9.50835008,278.69561827538206,,,drone25,1025,57,160,4
2022-08-24 10:43:10,5,513300,8265837,9.430595783333334,278.76197026431413,,,drone25,1030,57,160,4
2022-08-24 10:43:15,5,513300,8265837,9.42897165111111,278.9222252805549,,,drone25,1035,57,160,4
2022-08-24 10:43:20,5,513300,8265837,9.411918770707072,278.92788209593976,,,drone25,1040,57,160,4
2022-08-24 10:43:25,5,513300,8265837,9.438619734444444,278.8084507440799,,,drone25,1045,57,160,4
2022-08-24 10:43:30,5,513300,8265837,9.415725864545454,279.0187650178882,,,drone25,1050,57,160,4
2022-08-24 10:43:35,5,513300,8265837,9.46348832,279.2050244884496,,,drone25,1055,57,160,4
2022-08-24 10:43:40,5,513300,8265837,9.4730791,278.9935126197231,,,drone25,1060,57,160,4
2022-08-24 10:43:45,5,513300,8265837,9.39462849,278.83498983777014,,,drone25,1065,57,160,4
2022-08-24 10:43:50,5,513300,8265837,9.38212377,278.6799254296392,,,drone25,1070,57,160,4
2022-08-24 10:43:55,5,513300,8265837,9.35620013,278.728891634765,,,drone25,1075,57,160,4
2022-08-24 10:44:00,5,513300,8265837,9.35571477,278.8330807048996,,,drone25,1080,57,160,4
2022-08-24 10:44:05,5,513300,8265837,9.48013979,278.9817207675516,,,drone25,1085,57,160,4
2022-08-24 10:44:10,5,513300,8265837,9.40895725,279.11286137764364,,,drone25,1090,57,160,4
2022-08-24 10:44:15,5,513300,8265837,9.36058851,279.19821939341364,,,drone25,1095,57,160,4
2022-08-24 10:44:20,5,513300,8265837,9.33424367,278.8960413397257,,,drone25,1100,57,160,4
2022-08-24 10:44:25,5,513300,8265837,9.348475887777775,278.97644129143845,,,drone25,1105,57,160,4
2022-08-24 10:44:30,5,513300,8265837,9.30367302,279.10792900424195,,,drone25,1110,57,160,4
2022-08-24 10:44:35,5,513300,8265837,9.263491304545454,279.270484504677,,,drone25,1115,57,160,4
2022-08-24 10:44:40,5,513300,8265837,9.28085565,279.3276464487132,,,drone25,1120,57,160,4
2022-08-24 10:44:45,5,513300,8265837,9.34371065,279.260723200649,,,drone25,1125,57,160,4
2022-08-24 10:44:50,5,513300,8265837,9.34791652,279.24139853266485,,,drone25,1130,57,160,4
2022-08-24 10:44:55,5,513300,8265837,9.35931941,279.4395726570743,,,drone25,1135,57,160,4
2022-08-24 10:45:00,5,513300,8265837,9.44206654,279.5162591814313,,,drone25,1140,57,160,4
2022-08-24 10:45:05,5,513300,8265837,9.46115948,279.48091339962383,,,drone25,1145,57,160,4
2022-08-24 10:45:10,5,513300,8265837,9.45549138,279.6103346479424,,,drone25,1150,57,160,4
2022-08-24 10:45:15,5,513300,8265837,9.44612412,279.4966134081213,,,drone25,1155,57,160,4
2022-08-24 10:45:20,5,513300,8265837,9.48035878,279.59969189946764,,,drone25,1160,57,160,4
2022-08-24 10:45:25,5,513300,8265837,9.53515009,279.5906672212448,,,drone25,1165,57,160,4
2022-08-24 10:45:30,5,513300,8265837,9.51431305,279.58227182957523,,,drone25,1170,57,160,4
2022-08-24 10:45:35,5,513299,8265836,13.30603314,279.5566504630495,,,drone25,1175,56,160,4
2022-08-24 10:45:40,5,513299,8265836,24.82350852222222,279.8629869473436,,,drone25,1180,56,160,5
2022-08-24 10:45:45,5,513299,8265836,29.45733600909091,279.538080108735,,,drone25,1185,56,160,5
2022-08-24 10:45:50,5,513299,8265836,29.3690183,279.37581089846617,,,drone25,1190,56,160,5
2022-08-24 10:45:55,5,513299,8265836,29.395374600000004,279.4366847752092,,,drone25,1195,56,160,5
2022-08-24 10:46:00,5,513299,8265836,29.3893222,279.2938939487481,,,drone25,1200,56,160,5
2022-08-24 10:46:05,5,513299,8265836,29.4810876,279.0652164561629,,,drone25,1205,56,160,5
2022-08-24 10:46:10,5,513299,8265836,29.5486943,279.120045846599,,,drone25,1210,56,160,5
2022-08-24 10:46:15,5,513299,8265836,29.5959833,279.2765207703784,,,drone25,1215,56,160,5
2022-08-24 10:46:20,5,513299,8265836,29.6341764,279.29604528681523,,,drone25,1220,56,160,5
2022-08-24 10:46:25,5,513299,8265836,29.7807501,279.40209482129654,,,drone25,1225,56,160,5
2022-08-24 10:46:30,5,513299,8265836,29.828951,279.5416057140727,,,drone25,1230,56,160,5
2022-08-24 10:46:35,5,513299,8265836,29.7309841,279.5471290090332,,,drone25,1235,56,160,5
2022-08-24 10:46:40,5,513299,8265836,29.6348201,279.6782221325237,,,drone25,1240,56,160,5
2022-08-24 10:46:45,5,513299,8265836,29.6070655,279.93549122033994,,,drone25,1245,56,160,5
2022-08-24 10:46:50,5,513299,8265836,29.4834659,279.9271709236764,,,drone25,1250,56,160,5
2022-08-24 10:46:55,5,513299,8265836,29.5260506,279.884167876183,,,drone25,1255,56,160,5
2022-08-24 10:47:00,5,513299,8265836,29.6208526,279.6624567292712,,,drone25,1260,56,160,5
2022-08-24 10:47:05,5,513299,8265836,29.7361506,279.5577490116068,,,drone25,1265,56,160,5
2022-08-24 10:47:10,5,513299,8265836,29.6644219,279.5881258335414,,,drone25,1270,56,160,5
2022-08-24 10:47:15,5,513299,8265836,29.669247935353532,279.4889918138589,,,drone25,1275,56,160,5
2022-08-24 10:47:20,5,513299,8265836,29.58347006363637,279.56018571225457,,,drone25,1280,56,160,5
2022-08-24 10:47:25,5,513299,8265836,29.5166525,280.02632911937394,,,drone25,1285,56,160,5
2022-08-24 10:47:30,5,513299,8265836,29.4817399,280.28161788534186,,,drone25,1290,56,160,5
2022-08-24 10:47:35,5,513299,8265836,29.441183044444443,279.7402956449596,,,drone25,1295,56,160,5
2022-08-24 10:47:40,5,513299,8265836,29.5047692,279.6522906743631,,,drone25,1300,56,160,5
2022-08-24 10:47:45,5,513299,8265836,29.5050786,279.622708975534,,,drone25,1305,56,160,5
2022-08-24 10:47:50,5,513299,8265836,29.481992272727275,279.59348838310603,,,drone25,1310,56,160,5
2022-08-24 10:47:55,5,513299,8265836,29.5192406,279.5706634669767,,,drone25,1315,56,160,5
2022-08-24 10:48:00,5,513299,8265836,29.482882,279.2506116363291,,,drone25,1320,56,160,5
2022-08-24 10:48:05,5,513299,8265836,29.4958516,279.37236889216376,,,drone25,1325,56,160,5
2022-08-24 10:48:10,5,513299,8265836,29.569105200000003,279.2967492525555,,,drone25,1330,56,160,5
2022-08-24 10:48:15,5,513299,8265836,29.591672433333333,279.26821118896964,,,drone25,1335,56,160,5
2022-08-24 10:48:20,5,513299,8265836,29.594671,279.43485460194125,,,drone25,1340,56,160,5
2022-08-24 10:48:25,5,513299,8265836,29.485282,279.6433181554251,,,drone25,1345,56,160,5
2022-08-24 10:48:30,5,513299,8265836,29.4366553,279.7008832747972,,,drone25,1350,56,160,5
2022-08-24 10:48:35,5,513299,8265836,29.4374163,279.535931878564,,,drone25,1355,56,160,5
2022-08-24 10:48:40,5,513299,8265836,29.485389400000003,279.6076457842429,,,drone25,1360,56,160,5
2022-08-24 10:48:45,5,513299,8265836,30.2207484,279.80213812527325,,,drone25,1365,56,160,5
2022-08-24 10:48:50,5,513299,8265836,39.0104547,280.1715622780997,,,drone25,1370,56,160,5
2022-08-24 10:48:55,5,513299,8265836,51.24147778181818,280.31324036377447,,,drone25,1375,56,160,6
2022-08-24 10:49:00,5,513299,8265836,63.6858797,280.43170111571584,,,drone25,1380,56,160,7
2022-08-24 10:49:05,5,513300,8265836,76.15881390000001,280.54340869225166,,,drone25,1385,57,160,8
2022-08-24 10:49:10,5,513300,8265836,87.238267,280.6678890932581,,,drone25,1390,57,160,8
2022-08-24 10:49:15,5,513300,8265836,89.2871048,280.0587933072562,,,drone25,1395,57,160,9
2022-08-24 10:49:20,5,513300,8265836,89.4086547,279.9720584154137,,,drone25,1400,57,160,9
2022-08-24 10:49:25,5,513300,8265836,89.3962801,279.5856179668751,,,drone25,1405,57,160,9
2022-08-24 10:49:30,5,513300,8265836,89.3656084,279.3207131071516,,,drone25,1410,57,160,9
2022-08-24 10:49:35,5,513300,8265836,89.3948498,279.51167576137186,,,drone25,1415,57,160,9
2022-08-24 10:49:40,5,513300,8265836,89.4894398,279.3489262629768,,,drone25,1420,57,160,9
2022-08-24 10:49:45,5,513300,8265836,89.49411190000001,279.0998888310652,,,drone25,1425,57,160,9
2022-08-24 10:49:50,5,513300,8265836,89.5093211,278.9290504192822,,,drone25,1430,57,160,9
2022-08-24 10:49:55,5,513300,8265836,89.5936893,279.0106356997961,,,drone25,1435,57,160,9
2022-08-24 10:50:00,5,513300,8265836,89.6717672,279.038059067456,,,drone25,1440,57,160,9
2022-08-24 10:50:05,5,513300,8265836,89.6002872,279.02372060215043,,,drone25,1445,57,160,9
2022-08-24 10:50:10,5,513300,8265836,89.5969489,279.19517999760654,,,drone25,1450,57,160,9
2022-08-24 10:50:15,5,513300,8265836,89.5626809,278.9551285088337,,,drone25,1455,57,160,9
2022-08-24 10:50:20,5,513300,8265836,89.5236829,278.8706108662523,,,drone25,1460,57,160,9
2022-08-24 10:50:25,5,513300,8265836,89.4858986,278.9320506487874,,,drone25,1465,57,160,9
2022-08-24 10:50:30,5,513300,8265836,89.5108927,279.33789868931456,,,drone25,1470,57,160,9
2022-08-24 10:50:35,5,513300,8265836,89.54563800000001,279.313673575441,,,drone25,1475,57,160,9
2022-08-24 10:50:40,5,513300,8265836,89.5033623,279.2059352757817,,,drone25,1480,57,160,9
2022-08-24 10:50:45,5,513300,8265836,89.4688754,279.45067887305214,,,drone25,1485,57,160,9
2022-08-24 10:50:50,5,513300,8265836,89.46086775555555,279.82890343719936,,,drone25,1490,57,160,9
2022-08-24 10:50:55,5,513300,8265836,89.4512599,279.8094692741778,,,drone25,1495,57,160,9
2022-08-24 10:51:00,5,513300,8265836,89.43623149999999,279.9732054749983,,,drone25,1500,57,160,9
